Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	branch_rates[127]	branch_rates[128]	branch_rates[129]	branch_rates[130]	branch_rates[131]	branch_rates[132]	branch_rates[133]	branch_rates[134]	branch_rates[135]	branch_rates[136]	branch_rates[137]	branch_rates[138]	branch_rates[139]	branch_rates[140]	branch_rates[141]	branch_rates[142]	branch_rates[143]	branch_rates[144]	branch_rates[145]	branch_rates[146]	branch_rates[147]	branch_rates[148]	branch_rates[149]	branch_rates[150]	branch_rates[151]	branch_rates[152]	branch_rates[153]	branch_rates[154]	branch_rates[155]	branch_rates[156]	branch_rates[157]	branch_rates[158]	branch_rates[159]	branch_rates[160]	branch_rates[161]	branch_rates[162]	branch_rates[163]	branch_rates[164]	branch_rates[165]	branch_rates[166]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
2680	-16859.1	-16825.4	-33.6247	0.2002742	0.0439935	0.473644	0.0198279	0.0299651	0.0760599	0.0061783	0.00486911	0.0154742	0.0490484	0.0254769	0.262269	0.0102622	0.0192564	0.00164166	0.0175016	0.0879374	0.559906	0.0348596	0.083405	0.0097608	0.011309	0.00193552	0.0445713	0.0108506	0.022011	0.291752	0.294734	0.0354214	0.00856838	0.0626131	0.00385889	0.0538093	0.271693	0.00464067	0.032551	0.0148526	0.00867396	0.361179	0.00160483	0.0153957	0.013773	0.0335773	0.346001	0.238205	0.0205289	0.0502069	0.00523154	0.0612097	0.157517	0.0826519	0.0106288	0.0225203	0.00293228	0.0983467	0.0142198	0.112095	0.00108744	0.141409	0.0013785	0.0601354	0.0189709	0.030505	0.000918249	0.10856	0.0211092	0.0623173	0.234934	0.237447	0.0213258	0.0389149	0.0576484	0.0559222	0.00242791	0.0103219	0.0129182	0.0464397	0.0130193	0.00381699	0.0776402	0.0401843	0.0094907	0.191961	0.0795882	0.0236569	0.0185093	0.0154241	0.00781893	0.0142414	0.0315681	0.188039	0.980208	0.241032	0.0775305	0.0204817	0.316672	0.00817374	0.0909296	0.00475083	0.0393664	0.297953	0.0322572	0.00639093	0.0179368	0.0081566	0.0249155	0.0355465	0.0754399	1.91204	0.0228304	0.0609072	0.0207931	0.0415761	0.0149791	0.123483	5.94361	0.0985495	0.005536	0.163461	0.0600864	0.0994608	0.0139509	0.0180096	0.0683063	0.0155516	0.000841567	0.0299476	0.021024	1.96933	0.0329047	0.0866058	0.0699997	0.109318	0.0208447	0.0373063	0.0556324	0.0741675	0.0720686	0.0755078	0.0229402	0.00256042	0.0217916	0.000990182	0.021357	0.00786662	0.0106212	0.0180962	0.215346	0.00936644	0.0717955	0.0608973	0.0239763	0.0886053	0.132435	0.0231918	0.177695	0.0431994	0.0450485	0.0787067	0.025492	0.006037	0.0792655	0.509548	0.0276809	0.179423	0.0640904	0.0231622	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.1333748	0.240502	0.221357	0.269854	0.268287	1.999317	0.6648405	0.1314324	-3.218051	1.541939	2.377576
2690	-16855	-16816.7	-38.3255	0.2002742	0.0587068	0.472832	0.0197939	0.0299138	0.0759296	0.00616772	0.00486077	0.0154477	0.0489644	0.0254333	0.26182	0.0102446	0.0192234	0.00163885	0.0174716	0.0877867	0.558947	0.0347999	0.0832621	0.00974408	0.0112896	0.0019322	0.0444949	0.010832	0.0219733	0.291253	0.294229	0.0353607	0.00855371	0.0625058	0.00385228	0.0537172	0.271227	0.314829	0.0324953	0.0148271	0.0086591	0.36056	0.00160208	0.0153693	0.0137494	0.0335197	0.345409	0.237797	0.0204938	0.0501209	0.00522257	0.0611049	0.157248	0.0825103	0.0106106	0.0224817	0.00292725	0.0981783	0.0141955	0.111903	0.00108557	0.141166	0.00137614	0.0600323	0.0189384	0.0304527	0.000916676	0.108374	0.0210731	0.0622105	0.234531	0.237041	0.0212893	0.0388483	0.0575496	0.0558264	0.00242376	0.0103042	0.0128961	0.0463601	0.012997	0.00381045	0.0775072	0.0401155	0.00947444	0.191632	0.0794519	0.0236164	0.0184776	0.0153977	0.00780553	0.014217	0.0315141	0.187716	0.978529	0.240619	0.0773977	0.0204466	0.316129	0.00815974	0.0907739	0.00474269	0.039299	0.297443	0.0322019	0.00637998	0.017906	0.00814262	0.0248728	0.0354856	0.0753107	1.90877	0.0227913	0.0608029	0.0207574	0.0415048	0.0149535	0.123272	5.93343	0.0983806	0.00552652	0.163181	0.0599834	0.0992905	0.013927	0.0179788	0.0681893	0.015525	0.000840125	0.0298963	0.020988	1.96596	0.0328483	0.0864574	0.0698798	0.109131	0.020809	0.0372424	0.0555371	0.0740404	0.0719452	0.0753784	0.0229009	0.00255604	0.0217542	0.000988486	0.0213205	0.00785315	0.010603	0.0180652	0.214977	0.00935039	0.0716725	0.060793	0.0239352	0.0884556	0.121409	0.0231521	0.177391	0.0431254	0.0449713	0.0785598	0.0254483	0.00922939	0.0632963	0.508675	0.0285271	0.126693	0.0639806	0.0300062	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.1346939	0.240502	0.221357	0.269854	0.268287	1.999876	0.6648405	0.1432207	-3.111496	1.528481	2.336255
2700	-16906.1	-16825.1	-81.0106	0.2002742	0.0480918	0.60793	0.0254494	0.0384608	0.0976241	0.00792996	0.212166	0.0198614	0.0629544	0.0327001	0.336627	0.0131717	0.0247159	0.0021071	0.0224636	0.112869	0.718649	0.0447429	0.107052	0.0125281	0.0145153	0.00248427	0.057208	0.0139269	0.0282515	0.374469	0.378296	0.045464	0.0109977	0.0803649	0.00495296	0.0690652	0.348722	0.404782	0.0417798	0.0190635	0.0111332	0.463579	0.00205983	0.0197606	0.0176779	0.043097	0.444099	0.30574	0.0263493	0.0644414	0.00671477	0.0785637	0.279687	0.106085	0.0136422	0.0289051	0.00376363	0.12623	0.0182514	0.143875	0.00139574	0.1815	0.00176933	0.0771847	0.0243495	0.0391536	0.00117859	0.139339	0.0270941	0.0799853	0.301541	0.304768	0.027372	0.049948	0.0739926	0.0336021	0.00311627	0.0132483	0.0165808	0.0596061	0.0167105	0.00489917	0.0996525	0.0515772	0.0121815	0.246385	0.102153	0.0303641	0.023757	0.0197971	0.0100357	0.018279	0.0405182	0.241351	1.25811	0.309368	0.0339912	0.0262886	0.406454	0.0104911	0.11671	0.00609777	0.0608054	0.382428	0.0414027	0.00820287	0.0230221	0.0104691	0.0319794	0.0456246	0.0968284	2.45414	0.0293032	0.0781755	0.0266882	0.0533636	0.019226	0.158493	7.62872	0.12649	0.00710555	0.209805	0.0771219	0.12766	0.0179063	0.0231157	0.0876723	0.0199608	0.00108017	0.0384383	0.0269846	2.52767	0.0422337	0.11116	0.0898458	0.140311	0.0267546	0.0478833	0.0833492	0.0951952	0.0925013	0.0969155	0.0294441	0.00328635	0.0279699	0.00127092	0.0274121	0.0100969	0.0136325	0.0232267	0.2764	0.00956031	0.0921507	0.0781627	0.030774	0.113733	0.16464	0.029767	0.228075	0.0554472	0.0578205	0.100995	0.0327194	0.013437	0.0800055	0.654013	0.0372261	0.0160006	0.0822611	0.0987652	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.1737489	0.240502	0.221357	0.269854	0.268287	1.999067	0.6648405	0.1648865	-3.191467	1.666715	2.777938
2710	-16895.6	-16823.3	-72.2336	0.2002742	0.0460921	0.565443	0.0236708	0.0357728	0.0908014	0.00737575	0.197338	0.0184733	0.0585547	0.0304148	0.313101	0.0122512	0.0229885	0.00195984	0.0208937	0.104981	0.668425	0.0416159	0.0995701	0.0116526	0.0135009	0.00231065	0.0532099	0.0129536	0.0262771	0.348298	0.351858	0.0422866	0.0102291	0.0747484	0.00460681	0.0642384	0.324351	0.376492	0.0388599	0.0177312	0.0103551	0.43118	0.00191587	0.0183796	0.0164424	0.040085	0.413062	0.284372	0.0245078	0.0599377	0.00624549	0.0730731	0.260141	0.0986711	0.0126888	0.026885	0.00350059	0.117408	0.0169759	0.13382	0.0012982	0.168816	0.00164568	0.0717905	0.0226478	0.0364173	0.00109622	0.1296	0.0252005	0.0743953	0.280467	0.283468	0.0254591	0.0464572	0.0688215	0.0312537	0.00289848	0.0123224	0.015422	0.0554404	0.0155426	0.00455678	0.0926881	0.0479726	0.0113301	0.229165	0.0950136	0.028242	0.0220966	0.0184135	0.00933435	0.0170016	0.0376865	0.224483	1.17019	0.287747	0.0316157	0.0244513	0.378047	0.00975793	0.108553	0.00567161	0.0565559	0.355701	0.0385091	0.00762959	0.0214132	0.00973747	0.0297444	0.042436	0.0900613	2.28263	0.0272553	0.072712	0.0248231	0.0496341	0.0178823	0.147416	7.09557	0.11765	0.00660896	0.195142	0.071732	0.118738	0.0166548	0.0215002	0.0815451	0.0185658	0.00100467	0.0357519	0.0250987	2.35102	0.0392821	0.103391	0.0835667	0.130505	0.0248848	0.1204	0.0775241	0.0885422	0.0860366	0.0901423	0.0273863	0.00305667	0.0260151	0.23687	0.0254964	0.00939129	0.0126798	0.0216035	0.257083	0.00889216	0.0857105	0.0727001	0.0286233	0.105781	0.143444	0.0276868	0.212135	0.0515721	0.0537795	0.0939233	0.0304327	0.00403465	0.110505	0.608306	0.0351954	0.00336358	0.076512	0.0942175	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.1635472	0.240502	0.221357	0.269854	0.268287	2.000924	0.6648405	0.1032966	-3.288533	1.427152	2.036763
2720	-16930	-16835.9	-94.1485	0.2002742	0.0435721	0.652949	0.0273341	0.041309	0.104854	0.0085172	0.227877	0.0213322	0.0676165	0.0351217	0.361556	0.0141472	0.0265462	0.00226313	0.0241271	0.121228	0.771868	0.0480563	0.114979	0.0134559	0.0155902	0.00266824	0.0614445	0.0149583	0.0303437	0.4022	0.40631	0.0488308	0.0118121	0.0863163	0.00531974	0.0741798	0.374546	0.434757	0.0448738	0.0204753	0.0119576	0.497909	0.00221236	0.021224	0.018987	0.0462885	0.476986	0.328381	0.0283005	0.0692135	0.00721202	0.0843817	0.300399	0.113941	0.0146525	0.0310457	0.00404234	0.135578	0.019603	0.15453	0.00149911	0.194941	0.00190036	0.0829006	0.0261527	0.0420531	0.00126587	0.149657	0.0291005	0.0859085	0.323872	0.327337	0.029399	0.0536469	0.0794721	0.0360904	0.00334704	0.0142294	0.0178086	0.0640202	0.017948	0.00526197	0.107032	0.0553968	0.0130836	0.26463	0.109718	0.0326126	0.0255163	0.0212631	0.0107789	0.0196327	0.0435188	0.259224	1.35128	0.332278	0.0365084	0.0282354	0.436553	0.011268	0.125353	0.00654933	0.0653083	0.410748	0.0444687	0.00881032	0.024727	0.0112444	0.0343476	0.0490033	0.103999	2.63588	0.0314732	0.0839647	0.0286646	0.0573154	0.0206497	0.17023	8.19366	0.135857	0.00763175	0.225342	0.0828331	0.137113	0.0192323	0.0248275	0.0941648	0.0214389	0.00116016	0.0412848	0.028983	2.71485	0.0453613	0.119392	0.0964993	0.150702	0.0287359	0.139032	0.0895216	0.102245	0.0993514	0.104093	0.0316246	0.00352971	0.0300411	0.273527	0.0294421	0.0108447	0.0146421	0.0249468	0.296868	0.0102683	0.0989748	0.083951	0.0330529	0.122145	0.165577	0.0319715	0.244965	0.0595532	0.0621023	0.108487	0.0351424	0.00311182	0.0702693	0.702446	0.0407823	0.0118355	0.0883528	0.0882426	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.1883691	0.240502	0.221357	0.269854	0.268287	1.999908	0.6648405	0.1766594	-2.866136	1.505061	2.265209
2730	-16955.5	-16839.4	-116.074	0.2002742	0.0490665	0.732283	0.0306552	0.046328	0.117593	0.00955205	0.255565	0.0239241	0.0758319	0.039389	0.405485	0.015866	0.0297715	0.00253811	0.0270586	0.135957	0.865651	0.0538952	0.128949	0.0150908	0.0174844	0.00299243	0.0689101	0.0167757	0.0340304	0.451068	0.455677	0.0547637	0.0132473	0.0968038	0.0059661	0.0831927	0.420054	0.487581	0.050326	0.022963	0.0134105	0.558405	0.397794	0.0238027	0.0212939	0.0519126	0.53494	0.36828	0.0317391	0.077623	0.00921436	0.0946342	0.336898	0.127785	0.0164328	0.0348178	0.00453348	0.15205	0.0219848	0.173305	0.00168125	0.218627	0.00213125	0.0929731	0.0293303	0.0471626	0.00141967	0.167841	0.0326362	0.0963465	0.363222	0.367109	0.0329711	0.060165	0.089128	0.0404754	0.00375371	0.0159583	0.0199724	0.0717987	0.0201287	0.0059013	0.120037	0.0621275	0.0146732	0.296783	0.123048	0.0365751	0.0286165	0.0216316	0.0120886	0.0220181	0.0488064	0.29072	1.51546	0.37265	0.0409442	0.031666	0.489595	0.0126371	0.140583	0.00734508	0.0732433	0.460654	0.0498717	0.00988078	0.0277314	0.0126106	0.0385209	0.0549572	0.116635	2.95614	0.0352972	0.0941665	0.0321474	0.0642792	0.0231587	0.190913	9.1892	0.152364	0.00855901	0.252721	0.0928974	0.153773	0.021569	0.027844	0.105606	0.0240438	0.00130112	0.046301	0.0325044	3.04471	0.0508728	0.133898	0.108224	0.169012	0.0322273	0.155925	0.100399	0.114668	0.111423	0.11674	0.035467	0.00395858	0.0336912	0.306761	0.0330193	0.0121623	0.0164211	0.0279778	0.332938	0.0115159	0.111	0.0941511	0.0370689	0.00640247	0.190709	0.0358561	0.274728	0.066789	0.0696478	0.12162	0.0394122	0.00535201	0.109317	0.787794	0.0465918	0.0230725	0.0990878	0.0833732	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.2130407	0.240502	0.221357	0.269854	0.268287	2.000758	0.6648405	0.1985399	-2.687287	1.463231	2.141044
2740	-16977.5	-16841.5	-135.924	0.2002742	0.0503075	0.860443	0.0360203	0.0544361	0.138174	0.0112238	0.300292	0.0281111	0.0891036	0.0462826	0.476451	0.0186428	0.034982	0.00298231	0.0317942	0.159751	1.01715	0.0633276	0.151517	0.0177319	0.0205444	0.00351615	0.0809703	0.0197117	0.0399862	0.530011	0.535427	0.0643482	0.0155657	0.113746	0.00701025	0.0977525	0.493569	0.572914	0.0591337	0.0269819	0.0157575	0.656134	0.467414	0.0279685	0.0250207	0.060998	0.628562	0.432734	0.00906375	0.0912081	0.010827	0.111196	0.39586	0.150149	0.0193087	0.0409113	0.00532691	0.178661	0.0258324	0.203636	0.00197549	0.256889	0.00250425	0.109245	0.0344635	0.0554167	0.00166813	0.197215	0.038348	0.113208	0.426791	0.129475	0.0387414	0.0706947	0.104727	0.0475592	0.00441066	0.0187512	0.0234678	0.0843645	0.0236515	0.00693411	0.141045	0.0730007	0.0172412	0.348724	0.144584	0.0429763	0.0336248	0.0254174	0.0142042	0.0258715	0.0573482	0.3416	1.78069	0.437869	0.04811	0.037208	0.575281	0.0148488	0.165187	0.00863057	0.0860619	0.541275	0.0585999	0.0116101	0.0325847	0.0148177	0.0452626	0.0645755	0.137048	3.47351	0.0414747	0.110647	0.0377736	0.075529	0.0272118	0.224326	10.7974	0.179029	0.010057	0.296951	0.109156	0.180685	0.0253439	0.0327171	0.124088	0.0282518	0.00152883	0.0544043	0.0381931	3.57758	0.0597762	0.157332	0.127165	0.198592	0.0378675	0.183214	0.11797	0.134736	0.130923	0.137171	0.0416742	0.00465138	0.00877904	0.360448	0.0387982	0.0142909	0.019295	0.0328743	0.391207	0.0135313	0.130427	0.110629	0.0435565	0.00752279	0.230851	0.0421313	0.0866407	0.078478	0.0818371	0.142913	0.0463099	0.00495682	0.0855242	0.141401	0.0569014	0.131098	0.11643	0.0358795	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.2419997	0.240502	0.221357	0.269854	0.268287	2.001928	0.6648405	0.2306133	-2.60056	1.505687	2.267094
2750	-17020.6	-16879	-141.606	0.2002742	0.040728	0.915452	0.0383231	0.0579162	0.147008	0.0119413	0.31949	0.0299083	0.0948001	0.0492415	0.506911	0.0198347	0.0372184	0.00317297	0.0338268	0.169964	1.08218	0.0673762	0.161204	0.0188655	0.0218579	0.00374094	0.0861468	0.0209719	0.0425426	0.563895	0.569658	0.068462	0.0165609	0.121018	0.00745842	0.104002	0.525124	0.609541	0.0629142	0.0287068	0.0167649	0.698081	0.497296	0.0297566	0.0266203	0.0648977	0.668747	0.460399	0.00964321	0.0970392	0.0115192	0.118305	0.421168	0.159748	0.0205431	0.0435269	0.00566746	0.190083	0.0274839	0.216655	0.00210178	0.273313	0.00266435	0.116229	0.0366667	0.0589596	0.00177478	0.209823	0.0407997	0.120446	0.454077	0.137753	0.0412182	0.0752143	0.111422	0.0505997	0.00469264	0.01995	0.0249682	0.089758	0.0251636	0.00737742	0.150062	0.0776677	0.0183435	0.371019	0.153827	0.0457238	0.0357745	0.0270424	0.0482186	0.0275255	0.0610145	0.0201965	1.89453	0.465863	0.0511858	0.0395867	0.612059	0.0157981	0.175748	0.00918234	0.091564	0.57588	0.0623463	0.0123523	0.0346679	0.015765	0.0481563	0.0687039	0.145809	3.69557	0.0441263	0.117721	0.0401885	0.0803577	0.0289515	0.238667	11.4877	0.190475	0.0106999	0.315935	0.116134	0.192237	0.0269642	0.0348088	0.132022	0.030058	0.00162657	0.0578824	0.0406349	3.8063	0.0635978	0.16739	0.135294	0.211288	0.0402884	0.194927	0.125512	0.14335	0.139293	0.14594	0.0443385	0.00494875	0.0093403	0.383492	0.0412786	0.0152045	0.0205286	0.034976	0.416217	0.0143964	0.138765	0.117701	0.0463411	0.00800506	0.235934	0.0448248	0.0921797	0.0834952	0.0870691	0.152129	0.0492706	0.00447116	0.0781349	0.150441	0.0576316	0.0587027	0.123873	0.0497596	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.2549512	0.240502	0.221357	0.269854	0.268287	2.001698	0.6648405	0.2000513	-2.609593	1.414504	2.000823
2760	-17033.5	-16881.2	-152.274	0.2002742	0.051118	0.961919	0.0402683	0.060856	0.154469	0.0125475	0.335707	0.0314264	0.099612	0.0517409	0.532641	0.0208415	0.0391076	0.00333403	0.0355438	0.178591	1.13711	0.0707961	0.169386	0.0198231	0.0229674	0.00393083	0.0905195	0.0220364	0.044702	0.592518	0.598573	0.0719371	0.0174015	0.12716	0.007837	0.109281	0.551778	0.640481	0.0661077	0.030164	0.0176159	0.733515	0.522538	0.031267	0.0279715	0.0681918	0.702692	0.483768	0.0101327	0.101965	0.0121039	0.12431	0.442546	0.167857	0.0215859	0.0457362	0.00595514	0.199732	0.028879	0.227652	0.00220847	0.287186	0.00279959	0.122128	0.36711	0.0619523	0.00186487	0.220474	0.0428706	0.12656	0.477125	0.144745	0.0433104	0.0790321	0.117078	0.0531681	0.00493083	0.0209626	0.0262355	0.094314	0.0264408	0.00775189	0.157679	0.08161	0.0192746	0.389851	0.161635	0.0480447	0.0375903	0.028415	0.0506662	0.0289227	0.0641115	0.22904	1.9907	0.489509	0.0537839	0.0415961	0.643126	0.0166	0.184668	0.00964842	0.0962116	0.60511	0.0655109	0.0129793	0.0364276	0.0165652	0.0506006	0.0721912	0.15321	3.88315	0.0463661	0.123696	0.0422285	0.0844365	0.030421	0.250781	12.0708	0.200143	0.011243	0.331972	0.122029	0.0265091	0.0283328	0.0365756	0.138723	0.0315837	0.00170913	0.0608204	0.0426974	3.9995	0.0668259	0.175887	0.142162	0.222013	0.0423334	0.204821	0.131882	0.150626	0.146364	0.153348	0.0465891	0.00519994	0.0098144	0.402958	0.0433739	0.0159763	0.0215706	0.0367514	0.437344	0.0151272	0.145809	0.123676	0.0486933	0.00841207	0.251025	0.0471	0.0968587	0.0877333	0.0914886	0.15984	0.0517715	0.0108094	0.10622	0.158078	0.0618307	0.0247618	0.130161	0.0765243	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.2702486	0.240502	0.221357	0.269854	0.268287	1.999382	0.6648405	0.1668259	-2.713995	1.358816	1.84638
2770	-17095	-16872.5	-222.506	0.2002742	0.0526319	1.44248	0.0603859	0.0912589	0.231641	0.018816	0.503422	0.0471267	0.149377	0.0775901	0.798742	0.0312536	0.0586453	0.00499967	0.0533011	0.267814	1.7052	0.106165	0.25401	0.0297265	0.0344416	0.00589462	0.135742	0.0330455	0.0670346	0.888533	0.897613	0.107876	0.026095	0.190688	0.0117523	0.163877	0.827441	0.960458	0.0991343	0.0452335	0.104864	1.09997	0.783592	0.0468877	0.0419457	0.10226	1.05375	0.725453	0.0151949	0.152905	0.0181508	0.186415	0.663637	0.251717	0.03237	0.0685855	0.00893026	0.299515	0.0433066	0.341385	0.00331179	0.43066	0.00419823	0.183142	0.550514	0.092903	0.00279653	0.33062	0.0642883	0.189787	0.715491	0.217057	0.0649478	0.118516	0.175568	0.0797303	0.00739422	0.0314353	0.0393425	0.141432	0.0396504	0.0116246	0.236454	0.122381	0.028904	0.584616	0.242386	0.0720472	0.05637	0.0426109	0.0759784	0.0433722	0.0961409	0.343466	2.98523	0.734063	0.0806537	0.062377	0.964425	0.0248931	0.276926	0.0144687	0.144278	0.907417	0.0982394	0.0194636	0.0546265	0.0248409	0.0758801	0.108257	0.229753	5.82313	0.06953	0.185493	0.0633253	0.12662	0.045619	0.376069	18.1013	0.300133	0.0168599	0.497821	0.182993	0.0397527	0.0424876	0.0548484	0.208027	0.0473625	0.867616	0.0912056	0.0640286	5.9976	0.100211	0.263758	0.213184	0.332928	0.0634827	0.307148	0.197769	0.225877	0.219485	0.229959	0.0698644	0.00779778	0.0147176	0.406566	0.0650429	0.0239578	0.032347	0.055112	0.655836	0.0226845	0.218653	0.185463	0.0730199	0.0126142	0.384012	0.0706307	0.145248	0.131564	0.137195	0.239672	0.0776349	0.0071934	0.160895	0.237051	0.088685	0.00564407	0.195187	0.0843079	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.4092133	0.240502	0.221357	0.269854	0.268287	1.999752	0.6648405	0.2592309	-2.287672	1.369406	1.875272
2780	-17039.3	-16876.5	-162.755	0.2002742	0.0556181	1.02869	0.0430634	0.0650801	0.165191	0.0134184	0.359009	0.0336078	0.106526	0.0553324	0.569612	0.0222881	0.0418221	0.00356545	0.038011	0.190988	0.0307992	0.0757102	0.181144	0.0211991	0.0245616	0.00420367	0.0968026	0.023566	0.0478049	0.633645	0.640121	0.0769303	0.0186093	0.135987	0.00838098	0.116866	0.590078	0.684937	0.0706963	0.0322577	0.0747823	0.784429	0.558808	0.0334373	0.029913	0.0729251	0.751467	0.517347	0.010836	0.109042	0.012944	0.132939	0.473264	0.179508	0.0230842	0.0489109	0.00636849	0.213595	0.0308835	0.243454	0.00236176	0.30712	0.00299391	0.130606	0.392591	0.0662525	0.00199431	0.235777	0.0458463	0.135344	0.510243	0.154792	0.0463167	0.0845178	0.323426	0.0568586	0.00527309	0.0224176	0.0280566	0.100861	0.0282761	0.00828996	0.168624	0.0872747	0.0206125	0.416911	0.172854	0.0513795	0.0401995	0.0303874	0.054183	0.0309303	0.0685616	0.244938	0.236311	0.523487	0.379185	0.0444833	0.687767	0.0177522	0.197486	0.0103181	0.10289	0.647112	0.0700581	0.0138802	0.0389561	0.017715	0.0541129	0.0772021	0.163845	4.15269	0.0202111	0.132282	0.0451596	0.0902974	0.0325326	0.268189	12.9087	0.214036	0.0120234	0.355014	0.130499	0.0283491	0.0302995	0.0391144	0.148352	0.0337759	0.618728	0.0650421	0.0456611	4.27711	0.0130424	0.188096	0.15203	0.237423	0.0452719	0.219038	0.141037	0.161081	0.156523	0.163992	0.0498229	0.00556088	0.0104956	0.289937	0.0463845	0.0170852	0.0230678	0.0393024	0.4677	0.0161772	0.15593	0.13226	0.0520732	0.00899459	0.264484	0.0503694	0.103582	0.093823	0.097839	0.170919	0.0553642	0.00865245	0.0918227	0.16905	0.0643926	0.0025173	0.139195	0.10015	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.2760616	0.240502	0.221357	0.269854	0.268287	1.997464	0.6648405	0.2541157	-2.589866	1.561986	2.439802
