Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
100	-16002.3	-15945.8	-56.4903	0.808345	0.0549132	0.307004	0.0878185	0.181649	0.1177	0.0875472	0.148623	0.901532	0.0184073	0.0374026	0.104428	0.139543	0.0433402	0.0217058	0.0561724	0.206749	0.0677102	0.181703	0.0287995	0.20082	0.0387248	0.232125	0.0520158	0.0488837	0.0132561	0.0289663	0.0264746	0.0495628	0.105911	0.110707	0.368005	0.0243957	0.00722018	0.0541533	0.0584394	0.050622	0.0321314	0.167653	0.349387	0.181511	0.0715608	0.141956	0.0205019	0.0176403	0.130485	0.0814315	0.0106997	0.0231733	0.0302716	0.0183715	0.14581	0.0739071	0.0261769	0.0512289	0.400984	0.155394	0.0279519	0.04549	0.0302416	0.0385567	0.0527725	0.0220794	0.137892	0.053625	0.044747	0.429077	0.813689	0.194782	0.174412	0.0914797	0.128318	0.0520491	0.0152957	0.0496192	0.120415	0.0371462	0.0241115	0.0556463	0.0328614	0.0987762	0.00900356	1.3389	0.0845201	0.125064	0.0221861	0.014739	0.0718565	0.0302745	0.0494882	0.0993791	0.594715	0.0468825	0.0417241	0.0673042	0.00424656	0.0852982	0.237974	0.0343194	0.376336	0.589595	0.025705	0.0424103	0.0538737	0.0731649	0.0255479	0.0720985	0.0153636	0.0365677	0.119706	0.218852	0.855854	0.174561	0.00981662	0.00769117	0.0931507	0.0407217	0.0536427	0.277296	0.238881	0.0518132	0.118065	0.120884	0.0728156	0.031055	0.0245894	0.0394025	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.1268386	0.26312	0.232233	0.273232	0.231415	2.000196	0.7972981	0.1578937	-2.469714	1.117033	1.247762
110	-16015.4	-15948.9	-66.4822	0.808345	0.0532224	0.321976	0.0921011	0.190508	0.12344	0.0918167	0.155871	0.945498	0.019305	0.0392267	0.10952	0.146348	0.0454538	0.0227643	0.0589118	0.216831	0.0710123	0.190564	0.030204	0.210614	0.0406133	0.243445	0.0545524	0.0512676	0.0139025	0.0303789	0.0277657	0.0519799	0.111076	0.116106	0.385951	0.0255854	0.00757229	0.0567942	0.0612893	0.0530907	0.0336984	0.175829	0.366426	0.190362	0.0750506	0.148879	0.0215017	0.0185006	0.136848	0.0854027	0.0112215	0.0243034	0.0317479	0.0192675	0.152921	0.0775114	0.0274535	0.0537272	0.420539	0.162972	0.029315	0.0477084	0.0317164	0.040437	0.0553461	0.0231561	0.144617	0.0562402	0.0469292	0.450002	0.853371	0.204281	0.182917	0.0959409	0.134576	0.0545874	0.0160416	0.052039	0.126287	0.0389577	0.0252873	0.05836	0.034464	0.103593	0.250465	1.40419	0.088642	0.131163	0.0160001	0.0154578	0.405629	0.0317509	0.0519017	0.104226	0.623717	0.0491688	0.0437589	0.0705865	0.00445365	0.089458	0.249579	0.0359931	0.394689	0.618347	0.0269586	0.0444785	0.056501	0.076733	0.0267938	0.0756145	0.0161128	0.038351	0.125543	0.229525	0.897591	0.183074	0.0102953	0.00806624	0.0976934	0.0427076	0.0562587	0.290819	0.250531	0.05434	0.123822	0.126722	0.0724919	0.0201418	0.0286813	0.0394842	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.1373444	0.26312	0.232233	0.273232	0.231415	2.000229	0.7972981	0.1665648	-2.48424	1.176324	1.383738
120	-15999.7	-15946	-53.7258	0.808345	0.046089	0.289253	0.0827408	0.171146	0.110895	0.0128046	0.14003	0.849406	0.017343	0.03524	0.0983898	0.131474	0.0408343	0.0204507	0.0529245	0.194794	0.0637953	0.171197	0.0271343	0.189209	0.0364857	0.218703	0.0490082	0.0460572	0.0124896	0.0272915	0.0249438	0.0466971	0.099787	0.104306	0.346727	0.0229851	0.00680271	0.0510222	0.0550604	0.047695	0.0302736	0.15796	0.329185	0.171016	0.0674232	0.133748	0.0193165	0.0166204	0.12294	0.0767232	0.010081	0.100737	0.0285213	0.0173093	0.137379	0.0123544	0.0354375	0.0482669	0.377799	0.146409	0.0263357	0.0428598	0.0284931	0.0363273	0.0497212	0.0208028	0.12992	0.0505245	0.0421597	0.404268	0.766642	0.183519	0.164327	0.0861903	0.120899	0.0490396	0.0144113	0.0467502	0.113452	0.0626527	0.120972	0.0524288	0.0309614	0.093065	0.22501	1.26148	0.0364856	0.117833	0.014374	0.0138868	0.364405	0.028524	0.0466268	0.093633	0.560328	0.0441718	0.0393116	0.0634127	0.00400103	0.0803663	0.224214	0.0323351	0.354576	0.555504	0.0242188	0.0399581	0.0507588	0.0689345	0.0240707	0.0890524	0.0144753	0.0344534	0.112784	0.206198	0.806368	0.164468	0.00924903	0.00724646	0.0877648	0.0383672	0.0505411	0.261263	0.225069	0.0488174	0.111238	0.113815	0.0267973	0.0499685	0.0329638	0.0526594	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.124043	0.26312	0.232233	0.273232	0.231415	2.00139	0.7972981	0.1261602	-2.651633	1.07836	1.16286
130	-16022.7	-15950.3	-72.4108	0.808345	0.0489251	0.54817	0.0903193	0.186822	0.121052	0.0139775	0.152856	0.927206	0.0189315	0.0384678	0.107402	0.143516	0.0445745	0.0223239	0.057772	0.212636	0.0696385	0.186877	0.0296196	0.206539	0.0398276	0.238735	0.0534971	0.0502758	0.0136336	0.0297912	0.0272285	0.0509743	0.108927	0.11386	0.378485	0.0250904	0.0074258	0.0556955	0.0601036	0.0520636	0.0330464	0.172428	0.359337	0.18668	0.0735987	0.145999	0.0210858	0.0181427	0.134201	0.0837505	0.0110044	0.109963	0.0311337	0.335952	0.149962	0.013486	0.0386833	0.0526878	0.412403	0.159819	0.0127477	0.0467854	0.0311028	0.0396547	0.0542753	0.0227081	0.141819	0.0551522	0.0460213	0.441296	0.836861	0.200329	0.179379	0.0940848	0.131972	0.0535313	0.0157313	0.0510322	0.123844	0.0683912	0.132052	0.057231	0.0337972	0.101589	0.24562	1.37703	0.0398275	0.128626	0.0156905	0.0151587	0.397782	0.0311366	0.0508975	0.102209	0.611651	0.0482176	0.0429123	0.0692209	0.00436749	0.0877273	0.244751	0.243035	0.387053	0.606385	0.0264371	0.043618	0.0554079	0.0752485	0.0262755	0.097209	0.0158011	0.0376091	0.123115	0.225085	0.880226	0.179532	0.0100962	0.00791019	0.0958034	0.0418813	0.0551703	0.285192	0.245684	0.0532887	0.121427	0.124206	0.0875666	0.11968	0.0333594	0.0417593	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.1421101	0.26312	0.232233	0.273232	0.231415	1.999047	0.7972981	0.1255772	-2.633088	1.056649	1.116508
140	-16052.4	-15951.7	-100.663	0.808345	0.0466012	0.676663	0.111491	0.230614	0.149427	0.308429	0.188685	1.14455	0.0233691	0.0474848	0.132577	0.177157	0.0550229	0.0275567	0.071314	0.262479	0.085962	0.230682	0.0365626	0.254953	0.0491633	0.294695	0.066037	0.0620606	0.0168293	0.0367744	0.033611	0.0629228	0.13446	0.140549	0.467203	0.0309717	0.00916643	0.0687507	0.0741921	0.0642675	0.0407926	0.212845	0.443566	0.230438	0.0908505	0.180221	0.0260283	0.0223954	0.165658	0.103382	0.0135838	0.135739	0.0384315	0.414701	0.185114	0.0166471	0.0477508	0.065038	0.509072	0.197281	0.0157358	0.0577521	0.0383934	0.0489499	0.0669977	0.028031	0.175062	0.06808	0.0568088	0.544737	1.03302	0.247286	0.221426	0.116139	0.162907	0.0660793	0.0194188	0.0629944	0.152873	0.0844224	0.163006	0.0706461	0.0417194	0.125402	0.303194	1.6998	0.0491632	0.158776	0.0193684	0.018712	0.491023	0.0384351	0.0628281	0.126167	0.755024	0.05952	0.0529711	0.0854465	0.00539125	0.108291	0.302121	0.300003	0.477779	0.748523	0.032634	0.0538423	0.0683957	0.092887	0.0324345	0.119995	0.0195049	0.0464248	0.151973	0.277846	1.08655	0.221615	0.0124628	0.00976437	0.11826	0.0516985	0.0681024	0.352043	0.303273	0.0657798	0.14989	0.153358	0.0510486	0.0683113	0.0476033	0.109555	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.1770512	0.26312	0.232233	0.273232	0.231415	1.999724	0.7972981	0.2053228	-2.256724	1.160648	1.347104
150	-16018.9	-15946.4	-72.4181	0.808345	0.0378593	0.512703	0.0844756	0.174735	0.11322	0.233694	0.142966	0.867215	0.0177066	0.0359789	0.217544	0.134231	0.0416905	0.0208795	0.0540341	0.198878	0.0651328	0.174786	0.0277032	0.0898718	0.0372507	0.223289	0.0500358	0.0470229	0.0127515	0.0278637	0.0254668	1.29898	0.101879	0.106493	0.353996	0.023467	0.00694534	0.0520919	0.0562148	0.048695	0.0309083	0.161272	0.336087	0.174601	0.0693918	0.136552	0.0197215	0.0169688	0.125518	0.0783318	0.0102924	0.102849	0.0291193	0.314216	0.14026	0.0126134	0.0361805	0.0492789	0.38572	0.149479	0.0119229	0.0437584	0.0290904	0.037089	0.0507637	0.0212389	0.132644	0.0515838	0.0430437	0.412744	0.782716	0.187367	0.167773	0.0879974	0.123434	0.0500678	0.0147135	0.0477304	0.115831	0.0639663	0.123508	0.0535281	0.0316105	0.0950162	0.229728	1.28793	0.0372506	0.120303	0.0146753	0.0141779	0.542551	0.029122	0.0476044	0.0955961	0.572076	0.0450979	0.0401358	0.0647422	0.00408491	0.0820513	0.228915	0.22731	0.36201	0.567151	0.0247266	0.0407959	0.051823	0.0703798	0.0245754	0.0909195	0.0147788	0.0351758	0.115149	0.210522	1.03544	0.0478468	0.00944294	0.0073984	0.0896049	0.0391716	0.0516007	0.26674	0.229788	0.0498409	0.113571	0.116338	0.0520228	0.0616946	0.0360687	0.0587367	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.146293	0.26312	0.232233	0.273232	0.231415	1.998738	0.7972981	0.1382907	-2.579552	1.096499	1.20231
160	-16021.1	-15945.7	-75.327	0.808345	0.0430238	0.508354	0.083759	0.173253	0.112259	0.231712	0.141753	0.859858	0.0175564	0.0356737	0.215699	0.133092	0.0413368	0.0207024	0.0535758	0.197191	0.0645803	0.173303	0.0274682	0.0891094	0.0369347	0.221395	0.0496113	0.046624	0.0126433	0.0276273	0.0252508	1.28797	0.101015	0.10559	1.04308	0.023268	0.00688642	0.05165	0.055738	0.048282	0.0306461	0.106266	0.333236	0.17312	0.0688031	0.135394	0.0195542	0.0168249	0.124453	0.0776673	0.0102051	0.101976	0.0288723	0.31155	0.13907	0.0125064	0.0358735	0.0488608	0.382448	0.148211	0.0118217	0.0433872	0.0288437	0.0367744	0.0503331	0.0210587	0.131518	0.0511462	0.0426785	0.409242	0.776076	0.185778	0.16635	0.0872509	0.122387	0.0496431	0.0145887	0.0473255	0.114848	0.0634236	0.12246	0.053074	0.144218	0.0942102	0.227779	1.27701	0.0369346	0.119283	0.0145508	0.0140577	0.537949	0.028875	0.0472006	0.0947852	0.567224	0.0447153	0.0397954	0.064193	0.00405026	0.0158006	0.226973	0.225382	0.358939	0.56234	0.0245168	0.0404498	0.0513834	0.0697828	0.0243669	0.0901483	0.0146534	0.0348774	0.114172	0.208736	1.02666	0.0269134	0.00936284	0.00733564	0.0888447	0.0388393	0.051163	0.264478	0.227839	0.0494181	0.112607	0.115315	0.0332983	0.0531869	0.0334409	0.0633033	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.1501882	0.26312	0.232233	0.273232	0.231415	1.998317	0.7972981	0.1398157	-2.729628	1.234665	1.524396
170	-16019.9	-15946	-73.8661	0.808345	0.0502511	0.508354	0.083759	0.173253	0.112259	0.231712	0.141753	0.859858	0.0175564	0.0356737	0.215699	0.133092	0.0413368	0.0207024	0.0535758	0.197191	0.0645803	0.173303	0.0274682	0.0891094	0.0369347	0.221395	0.0496113	0.046624	0.0126433	0.0276273	0.0252508	1.28797	0.101015	0.10559	1.04308	0.023268	0.00688642	0.05165	0.055738	0.048282	0.0306461	0.106266	0.333236	0.17312	0.0688031	0.135394	0.0195542	0.0168249	0.124453	0.0776673	0.0102051	0.101976	0.0288723	0.166408	0.13907	0.0125064	0.0358735	0.0488608	0.382448	0.148211	0.0118217	0.0433872	0.0288437	0.0367744	0.0503331	0.0210587	0.131518	0.0511462	0.0426785	0.409242	0.776076	0.185778	0.16635	0.0872509	0.122387	0.0496431	0.0145887	0.0473255	0.114848	0.0634236	0.12246	0.053074	0.144218	0.0942102	0.227779	1.27701	0.0369346	0.119283	0.0145508	0.0140577	0.537949	0.028875	0.0472006	0.0947852	0.567224	0.0447153	0.0397954	0.064193	0.00405026	0.0158006	0.226973	0.225382	0.358939	0.56234	0.0245168	0.0404498	0.0513834	0.0697828	0.0243669	0.0901483	0.0146534	0.0348774	0.114172	0.208736	1.02666	0.0269134	0.00936284	0.00733564	0.0888447	0.0388393	0.051163	0.264478	0.227839	0.0494181	0.112607	0.115299	0.0403221	0.0910171	0.0310952	0.0343392	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.149201	0.26312	0.232233	0.273232	0.231415	2.000713	0.7972981	0.1192413	-2.66336	1.036102	1.073508
180	-15999.2	-15948	-51.1485	0.808345	0.0422401	0.41943	0.0691074	0.142946	0.0926222	0.19118	0.116957	0.709447	0.0144853	0.092429	0.177968	0.109811	0.034106	0.017081	0.044204	0.162698	0.0532836	0.142988	0.0226633	0.0735219	0.0304739	0.182667	0.040933	0.0384683	0.0104317	0.0227946	0.0208338	1.06267	0.0833449	0.0871193	0.860615	0.0191978	0.00568182	0.0426151	0.045988	0.0398362	0.0252853	0.0876775	0.274945	0.142837	0.0567677	0.11171	0.0161337	0.0138818	0.102683	0.0640813	0.00841993	0.0841379	0.0238218	0.137299	0.114743	0.0103187	0.0295984	0.0403138	0.315548	0.122285	0.00975382	0.0357977	0.0237982	0.0303416	0.0415285	0.017375	0.108512	0.0421994	0.035213	0.337656	0.640321	0.153281	0.137251	0.0719886	0.100978	0.0409593	0.0120367	0.144193	0.0947584	0.0523292	0.101039	0.04379	0.118991	0.0777304	0.187935	1.05362	0.0304738	0.0984173	0.0120055	0.0115986	0.443848	0.023824	0.038944	0.0782049	0.468002	0.0368935	0.0328342	0.052964	0.00334177	0.0130367	0.18727	0.185957	0.296152	0.463973	0.0202282	0.0333741	0.0423951	0.057576	0.0201045	0.074379	0.0120901	0.0287764	0.0942005	0.172223	0.847069	0.0222055	0.00772504	0.00605245	0.0733036	0.0320453	0.0422133	0.218214	0.187984	0.0407736	0.0929093	0.0951696	0.0386917	0.0968628	0.020905	0.0237227	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.1245844	0.26312	0.232233	0.273232	0.231415	1.999903	0.7972981	0.1062921	-2.824625	1.079871	1.166121
190	-16026.4	-15952.5	-73.861	0.808345	0.0391012	0.490707	0.0808515	0.167238	0.108362	0.223668	0.136832	0.596615	0.016947	0.108136	0.208211	0.128472	0.0399019	0.0199838	0.051716	0.190346	0.0623385	0.167287	0.0265147	0.0860162	0.0356526	0.213709	0.0478892	0.0450056	0.0122044	0.0266683	0.0243743	1.24326	0.0975085	0.101924	1.00687	0.0224603	0.00664738	0.0498571	0.0538032	0.046606	0.0295823	0.102577	0.321669	0.167111	0.0664148	0.130694	0.0188754	0.0162408	0.120133	0.0749713	0.00985081	0.0984363	0.02787	0.160631	0.134242	0.0120723	0.0346283	0.0471648	0.369172	0.143066	0.0114114	0.0418811	0.0278424	0.0354978	0.0485859	0.0203277	0.126953	0.0493708	0.00904132	0.395037	0.749136	0.179329	0.160575	0.0842223	0.118138	0.0479199	0.0140823	0.168697	0.110862	0.061222	0.11821	0.0512317	0.139212	0.0909399	0.219872	1.23268	0.0356525	0.115142	0.0140457	0.0135697	0.519275	0.0278727	0.0455622	0.091495	0.547534	0.0431631	0.038414	0.0619647	0.00390967	0.0152521	0.219095	0.217558	0.34648	0.54282	0.0236658	0.0390457	0.0495997	0.0673605	0.0235211	0.087019	0.1425	0.0336667	0.0922778	0.20149	0.99102	0.0259791	0.00903783	0.007081	0.0857607	0.0374911	0.049387	0.255297	0.21993	0.0477027	0.108698	0.312667	0.0739884	0.051916	0.0263663	0.0593322	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.1460474	0.26312	0.232233	0.273232	0.231415	2.001254	0.7972981	0.1414129	-2.701552	1.221049	1.490961
200	-16033.7	-15947.2	-86.5182	0.808345	0.0423561	0.546624	0.0900646	0.186295	0.12071	0.249156	0.152424	0.664599	0.0188781	0.120458	0.231937	0.143112	0.0444487	0.0222609	0.0576091	0.212036	0.0694421	0.18635	0.0295361	0.0958178	0.0397152	0.238062	0.0533462	0.050134	0.0135951	0.0297072	0.0271517	1.38493	0.10862	0.113539	1.1216	0.0250196	0.00740485	0.0344042	0.0599341	0.0519167	0.0329532	0.114266	0.358323	0.186153	0.0739828	0.145587	0.0210263	0.0180915	0.00972877	0.0835143	0.0109733	0.109653	0.0310458	0.178935	0.149539	0.0134479	0.0385742	0.0525392	0.41124	0.159368	0.0127117	0.0466535	0.0310151	0.0395428	0.0541223	0.0226441	0.141419	0.0549966	0.0100716	0.440051	0.834501	0.199764	0.178873	0.0938194	0.1316	0.0533804	0.0156869	0.187921	0.123494	0.0681983	0.13168	0.0570695	0.155076	0.101303	0.244927	1.37314	0.0397152	0.128263	0.0156463	0.015116	0.578447	0.0310488	0.050754	0.101921	0.609926	0.0480816	0.0427913	0.0690256	0.00435517	0.0169901	0.244061	0.242349	0.385961	0.604674	0.0263625	0.043495	0.0552516	0.0691599	0.0262013	0.0969348	0.158738	0.037503	0.102793	0.336196	1.10395	0.0289395	0.0100677	0.00788788	0.0955332	0.0417632	0.0550147	0.284388	0.244991	0.0242557	0.121084	0.348296	0.0455933	0.0762359	0.0239469	0.159509	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.1626906	0.26312	0.232233	0.273232	0.231415	1.999795	0.7972981	0.1810213	-2.425131	1.196654	1.431981
210	-16030.6	-15947.2	-83.4053	0.808345	0.0436691	0.498365	0.0821132	0.169848	0.110053	0.227159	0.138967	0.605925	0.0172114	0.109824	0.21146	0.130477	0.0405246	0.0202956	0.052523	0.193317	0.0633113	0.169898	0.0269285	0.0873585	0.0362089	0.217044	0.0486365	0.0457079	0.0123949	0.0127104	0.0247546	1.26266	0.09903	0.103515	1.02258	0.0228108	0.00675111	0.0313668	0.0546427	0.0473332	0.0300439	0.104178	0.326688	0.169718	0.0674512	0.132734	0.01917	0.0164943	0.00886986	0.0761412	0.0100045	0.0999723	0.0283049	0.163138	0.136337	0.0122607	0.0351686	1.83447	0.374933	0.145298	0.0115895	0.0425346	0.0282769	0.0360517	0.386402	0.0206449	0.128934	0.0501412	0.00918241	0.401201	0.760826	0.182127	0.163081	0.0855365	0.119982	0.0486676	0.014302	0.17133	0.112592	0.0621774	0.120054	0.0520311	0.141385	0.092359	0.223304	1.25191	0.0362089	0.116939	0.0142649	0.0137814	0.527378	0.0283076	0.0462731	0.0929227	0.556078	0.0438367	0.0390134	0.0629317	0.00397067	0.0154902	0.222513	0.220953	0.351886	0.55129	0.0240351	0.039655	0.0503737	0.063054	0.0238881	0.0883769	0.144723	0.034192	0.0937177	0.306515	1.00648	0.0263845	0.00485016	0.00719149	0.087099	0.0380761	0.0501577	0.259281	0.223362	0.0221143	0.110394	0.0169001	0.0712164	0.114244	0.0231824	0.0505061	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.1625348	0.26312	0.232233	0.273232	0.231415	1.998944	0.7972981	0.1410173	-2.590288	1.123757	1.26283
220	-16031.4	-15937.9	-93.4924	0.808345	0.0408135	0.560143	0.0922921	0.190903	0.123696	0.255318	0.156194	0.681036	0.019345	0.123438	0.237673	0.146651	0.0455481	0.0228115	0.0590339	0.217281	0.0711595	0.190959	0.0302666	0.0981876	0.0406975	0.24395	0.0546655	0.0513739	0.0139314	0.014286	0.0278233	1.41918	0.111306	0.116347	1.14934	0.0256384	0.00758799	0.0281382	0.0791637	0.0532008	0.0337682	0.117092	0.367185	0.190757	0.0758125	0.149188	0.0215463	0.0185389	0.00996938	0.0855798	0.0112447	0.112365	0.0318137	0.0825774	0.153238	0.0137805	0.0395282	2.06187	0.421411	0.16331	0.0130261	0.0478073	0.0317822	0.0405208	0.434302	0.0232041	0.144917	0.0563568	0.0103207	0.450935	0.85514	0.204704	0.183297	0.0961398	0.134855	0.0547006	0.0160749	0.0348548	0.126549	0.069885	0.134936	0.058481	0.158911	0.103808	0.250985	1.4071	0.0406974	0.131435	0.0160332	0.0154898	0.592753	0.0318167	0.0520093	0.104442	0.62501	0.0492708	0.0438496	0.0707328	0.00446289	0.0174103	0.250097	0.248343	0.395507	0.619629	0.0214432	0.0445707	0.0566181	0.0708704	0.0268494	0.0993323	0.162664	0.0415797	0.105335	0.344511	1.13125	0.0557312	0.00545139	0.0202938	0.097896	0.0427961	0.0563753	0.291422	0.25105	0.0248556	0.124079	0.0189794	0.0374768	0.0826286	0.0271302	0.022615	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.179971	0.26312	0.232233	0.273232	0.231415	2.001409	0.7972981	0.1728496	-2.528158	1.243241	1.545649
230	-16006	-15947.2	-58.8479	0.808345	0.0402432	0.399957	0.0658991	0.13631	0.0883222	0.182304	0.111527	0.486278	0.0138129	0.0881379	0.169705	0.104713	0.0325226	0.016288	0.0421518	0.155144	0.0508098	0.13635	0.0216112	0.0701086	0.0290591	0.174187	0.0390327	0.0366824	0.00994737	0.0102006	0.0198666	1.01333	0.0794755	0.0830747	0.820661	0.0183065	0.00541803	0.0200915	0.056525	0.0379868	0.0241114	0.083607	0.26218	0.136206	0.00910609	0.106524	0.0153847	0.0132373	0.00711841	0.0611063	0.00802903	0.0802318	0.0227158	0.0589625	0.109416	0.0269464	0.0282242	1.47223	0.300899	0.116608	0.009301	0.0341357	0.0226933	0.028933	0.310103	0.0165684	0.103475	0.0402403	0.00736924	0.32198	0.610593	0.146164	0.130879	0.0686464	0.0962902	0.0390577	0.0114779	0.0248873	0.0903592	0.0498998	0.0963482	0.041757	0.113467	0.0741218	0.17921	0.495353	0.0290591	0.0938482	0.0114482	0.0110601	0.423242	0.022718	0.037136	0.0745742	0.446275	0.0351807	0.0313098	0.0505051	0.00318662	0.278366	0.178576	0.177324	0.282403	0.442432	0.015311	0.0318247	0.0404269	0.0506034	0.0191712	0.0709259	0.116146	0.029689	0.0752122	0.24599	0.807744	0.0397936	0.00389244	0.0144904	0.0699004	0.0305576	0.0402535	0.208083	0.179257	0.0177476	0.0885959	0.0135625	0.0981223	0.0382605	0.0287613	0.176112	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.1281847	0.26312	0.232233	0.273232	0.231415	1.999802	0.7972981	0.134568	-2.595796	1.08638	1.180221
240	-16004.3	-15961.6	-42.7394	0.808345	0.0453291	0.359701	0.0592662	0.12259	0.0794323	0.163955	0.100301	0.437333	0.0124226	0.0792666	0.152624	0.0941733	0.0292491	0.0146486	0.0379091	0.139529	0.0456957	0.122626	0.0194359	0.063052	0.0261342	0.156654	0.0351039	0.0329902	0.00894614	0.00917386	0.0178669	0.911338	0.0714761	0.0747131	0.738059	0.0164639	0.00487269	0.0180692	0.0508356	0.0341633	0.0216845	0.0751917	0.235791	0.122496	0.00818954	0.0958021	0.0138362	0.0119049	0.00640192	0.0549558	0.00722089	0.0721562	0.0204294	0.0530278	0.098403	0.0242342	0.0253834	1.32405	0.270613	0.104871	0.00836483	0.0306999	0.0204092	0.0260208	0.278891	0.0149007	0.0930597	0.437215	0.00662751	0.289572	0.502223	0.131453	0.0300256	0.061737	0.0865983	0.0351264	0.0103226	0.0223823	0.0812643	0.0448773	0.0866505	0.0375541	0.102046	0.0666612	0.161172	0.445494	0.0261342	0.0844021	0.0102959	0.00994692	0.380642	0.0204314	0.0333982	0.0670681	0.401356	0.0316397	0.0281584	0.0454217	0.00286588	0.250347	0.160602	0.159476	0.253978	0.3979	0.0137699	0.0286215	0.0363578	0.04551	0.0172415	0.0637871	0.104456	0.0267008	0.0676419	0.221231	0.226036	0.0357883	0.00350066	0.0130319	0.0628647	0.0274819	0.0362019	0.187139	0.161214	0.0159612	0.0796785	0.0121821	0.048009	0.0461813	0.0380983	0.150349	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.1133055	0.26312	0.232233	0.273232	0.231415	2.001482	0.7972981	0.09688421	-2.92744	1.089221	1.186403
