Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
5150	-14442.3	-14448.4	6.13308	0.1340699	0.0190465	0.101114	0.199197	0.0872767	0.139372	0.163599	0.0254596	0.0777879	0.0107583	0.0604926	0.0723376	0.0210564	0.0821325	0.110835	0.0374448	0.00447717	0.0412705	0.0614632	0.0475528	0.0341467	0.0630289	0.0147573	0.197445	0.0146089	0.00680689	0.0261049	0.0222747	0.0222656	0.00844021	0.0786975	0.0727562	0.0167835	0.106526	0.0384682	0.0639371	0.0742537	0.00572326	0.0108536	0.0109179	0.139362	0.00500599	0.0166373	0.114907	0.0533229	0.0408328	0.112046	0.0259606	0.0289726	0.0517177	0.0194939	0.0232141	0.0199061	0.347035	0.027735	0.108386	0.0603898	0.14421	0.0859014	0.0122189	0.171529	0.120009	0.131258	0.188822	0.0918558	0.0117546	0.0894219	0.0575104	0.00648602	0.00237978	0.0338204	0.138703	0.158874	0.0403675	0.0362796	0.133681	0.0269717	0.021384	0.0270428	0.009466	0.0450092	0.295814	0.0570464	0.119937	0.0475952	0.046061	0.0338557	0.108592	0.127132	0.098628	0.0885269	0.350344	1.94578	0.118066	0.0108498	0.145692	0.125015	0.0900573	0.0145544	0.00883473	0.0188344	0.131234	0.157702	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.09187751	0.272742	0.2559	0.266745	0.204613	2.00011	0.6841468	0.09540622	-2.988837	1.130686	1.278452
5160	-14457	-14451.8	-5.21924	0.1340699	0.0175713	0.105363	0.207567	0.0911132	0.145228	0.170474	0.0265294	0.0810566	0.0112104	0.0630346	0.0753773	0.0219412	0.0855838	0.115492	0.0390183	0.0046653	0.0430047	0.064046	0.049551	0.0355816	0.0649305	0.0153774	0.205741	0.0152227	0.0143478	0.0271454	0.0232107	0.0232012	0.0306137	0.148665	0.0758135	0.0174887	0.0290964	0.0400847	0.0666238	0.0426012	0.00536858	0.105852	0.0274337	0.145218	0.00521634	0.0173519	0.119735	0.0555636	0.0425278	0.116754	0.0270515	0.0301901	0.0538909	0.0203131	0.0241896	0.0207254	0.361619	0.0289004	0.11294	0.0629274	0.34149	0.0893551	0.0127199	0.178737	0.0964051	0.136774	0.196756	0.0957156	0.0618529	0.0931795	0.0601413	0.0511759	0.00247978	0.037517	0.146348	0.120277	0.0420638	0.053795	0.139298	0.0998371	0.0222826	0.0281806	0.00986377	0.0479422	0.308245	0.0594436	0.124977	0.0457426	0.0657303	0.0352783	0.113155	0.132747	0.102772	0.0922469	0.365066	2.02755	0.123027	0.0114434	0.151814	0.316901	0.0668671	0.0150377	0.0431563	0.0147784	0.151951	0.151339	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1015764	0.272742	0.2559	0.266745	0.204613	2.000808	0.6841468	0.1072143	-2.925128	1.176607	1.384405
5170	-14456	-14461.1	5.05544	0.1340699	0.0221464	0.098779	0.194597	0.0855809	0.136154	0.159822	0.0248717	0.0759918	0.0105099	0.0590958	0.0706673	0.0205702	0.0286664	0.108276	0.0171884	0.00437379	0.0403176	0.060044	0.0464548	0.0333582	0.0608136	0.0144166	0.192885	0.0142715	0.00426059	0.0251827	0.0217604	0.0217515	0.0229747	0.0873243	0.0710763	0.0163959	0.0636448	0.03758	0.0624608	0.0399392	0.0113552	0.0308211	0.0217144	0.136144	0.0048904	0.0162797	0.112253	0.0520916	0.0398738	0.109459	0.0253612	0.0283036	0.0505235	0.0190438	0.0226781	0.0194493	0.339023	0.0270946	0.105883	0.0589954	0.0841704	0.0837785	0.0119358	0.167569	0.171388	0.128227	0.184462	0.0897348	0.151807	0.0873571	0.0569172	0.0770309	0.00232483	0.0505597	0.0802297	0.158397	0.0394354	0.0585493	0.130594	0.059792	0.0208903	0.0264121	0.00924742	0.0439629	0.288984	0.0557292	0.117167	0.0470294	0.0608949	0.0330739	0.106085	0.12407	0.0963506	0.0864828	0.342254	1.90086	0.11534	0.00959466	0.142328	0.274791	0.0568365	0.013988	0.0549389	0.0109335	0.114367	0.0806635	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.09208793	0.272742	0.2559	0.266745	0.204613	2.001011	0.6841468	0.1049437	-2.910409	1.145494	1.312156
5180	-14451.2	-14458.1	6.89575	0.1340699	0.16424	0.0965231	0.190153	0.0832952	0.133044	0.156172	0.0243037	0.0742563	0.0102699	0.0577462	0.0690534	0.0201004	0.0280117	0.119579	0.0167959	0.0042739	0.0393968	0.0591117	0.0453938	0.0325964	0.0577043	0.0140873	0.18848	0.0139456	0.0159212	0.0247937	0.0212634	0.0212547	0.0261327	0.231782	0.0692126	0.0160215	0.0231492	0.0367217	0.0610343	0.0390271	0.0800651	0.0194148	0.0176897	0.133035	0.00477871	0.0159916	0.10969	0.050902	0.0389733	0.106959	0.0248947	0.0276572	0.0493697	0.0186089	0.0221602	0.019019	0.331279	0.0264758	0.103465	0.057648	0.0404482	0.0818911	0.011663	0.163742	0.208624	0.125299	0.180249	0.0876854	0.0485923	0.085362	0.0554607	0.014449	0.00227173	0.0431039	0.0833705	0.0788793	0.0385348	0.0300824	0.051176	0.0684195	0.0204132	0.0258024	0.00903623	0.0429346	0.282384	0.0544565	0.114491	0.0415308	0.0252013	0.0323186	0.103662	0.120915	0.0941502	0.0845076	0.334438	1.85744	0.112706	0.00941735	0.139077	0.445796	0.323441	0.013683	0.00719343	0.0192987	0.115164	0.112483	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.09396247	0.272742	0.2559	0.266745	0.204613	1.999652	0.6841468	0.08470181	-3.040639	1.069598	1.144041
5190	-14433.8	-14455.8	21.9456	0.1340699	0.00373174	0.0802929	0.158179	0.0690708	0.110673	0.129912	0.0202171	0.0617702	0.00854304	0.0480363	0.0574422	0.0167205	0.0233016	0.0994723	0.0139717	0.00355525	0.0327723	0.047565	0.0377609	0.0271154	0.0473181	0.0117186	0.156788	0.0116007	0.0124889	0.020657	0.017688	0.0176808	0.0296964	0.0863295	0.0594615	0.0375942	0.0306335	0.030547	0.0507715	0.0324648	0.0797305	0.0226513	0.0109894	0.110665	0.00397518	0.0132932	0.0912457	0.0142831	0.0324109	0.088974	0.0212836	0.0230067	0.0410682	0.265085	0.018434	0.0158077	0.275575	0.0220239	0.0860675	0.0479546	0.0517467	0.0681512	0.00971213	0.136209	0.197976	0.10423	0.149941	0.0729412	0.0335239	0.0710085	0.046443	0.0415824	0.00193411	0.0659398	0.0683747	0.0875209	0.0320552	0.0310085	0.0400069	0.194253	0.0169807	0.0214292	0.0075168	0.0360149	0.234901	0.0452997	0.0952399	0.039889	0.0633028	0.0268842	0.0862313	0.100518	0.078319	0.0702978	0.278203	1.54512	0.0937543	0.00774882	0.115692	0.125649	0.0468983	0.0113983	0.0375246	0.00606223	0.123248	0.180986	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.07831107	0.272742	0.2559	0.266745	0.204613	2.000886	0.6841468	0.07934957	-3.127165	1.089287	1.186545
5200	-14457.2	-14456.9	-0.270341	0.1340699	0.0315785	0.107136	0.211061	0.09242	0.147673	0.173344	0.026976	0.0824212	0.0113991	0.0640957	0.0766463	0.0223105	0.0310917	0.132728	0.0186427	0.00474384	0.0437287	0.0616148	0.0503851	0.0361805	0.062919	0.0156363	0.209205	0.015479	0.00562222	0.0276827	0.0236015	0.0235918	0.0107345	0.0154673	0.0814654	0.0501626	0.0247398	0.0407595	0.0677454	0.130889	0.0380709	0.0620385	0.0159859	0.147663	0.00530416	0.0177195	0.121751	0.0190582	0.029342	0.11872	0.028995	0.0306983	0.0547981	0.353708	0.0245968	0.0210638	0.367705	0.0293869	0.114842	0.0639868	0.0387083	0.0909819	0.0129648	0.181746	0.275221	0.139076	0.200069	0.0973269	0.0604224	0.0947481	0.062734	0.0284618	0.00267224	0.116015	0.0454159	0.07468	0.0427719	0.0453402	0.0521077	0.190607	0.0226577	0.0286154	0.0100298	0.047772	0.313434	0.0604443	0.12708	0.0319275	0.0956151	0.0358722	0.11506	0.134101	0.104503	0.0937998	0.371211	2.06168	0.125098	0.0550223	0.15437	0.0947954	0.0380314	0.0152269	0.0166662	0.0097452	0.224093	0.0631198	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.09999366	0.272742	0.2559	0.266745	0.204613	2.000404	0.6841468	0.09730149	-2.857299	1.026994	1.054717
5210	-14440.9	-14443	2.11877	0.1340699	0.0199212	0.0976031	0.19228	0.0840939	0.134533	0.157919	0.0245756	0.0750871	0.0103848	0.0583923	0.0698261	0.0203253	0.0283251	0.120917	0.0169838	0.00432172	0.0398376	0.0586653	0.158811	0.0329611	0.0572355	0.014245	0.190589	0.0141016	0.0487228	0.0249609	0.0215013	0.0214925	0.0165792	0.017004	0.0725198	0.045699	0.0332322	0.0371326	0.0617172	0.119242	0.00865761	0.0131279	0.0284896	0.134523	0.00483218	0.0161335	0.110917	0.0173623	0.0267507	0.108156	0.0270037	0.0279667	0.0499221	0.322235	0.0224081	0.0191661	0.334985	0.026772	0.104623	0.0582931	0.0872837	0.0829163	0.0118135	0.165574	0.176425	0.126701	0.182266	0.0886665	0.1126	0.0863171	0.0548302	0.038045	0.00243396	0.105019	0.0810857	0.0740551	0.038966	0.0391666	0.0463517	0.0651082	0.0206416	0.0260654	0.00913734	0.104135	0.285543	0.0550658	0.115773	0.0451506	0.0620165	0.0326802	0.104822	0.122322	0.0952036	0.0854532	0.33818	1.87823	0.113967	0.0500795	0.140633	0.120791	0.103991	0.0140942	0.0104695	0.0158614	0.167538	0.121523	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.09381423	0.272742	0.2559	0.266745	0.204613	2.000974	0.6841468	0.102788	-3.000663	1.204638	1.451152
5220	-14429.3	-14445.2	15.9021	0.1340699	0.052171	0.0805742	0.158733	0.0693513	0.111061	0.130367	0.0202879	0.0619866	0.00857297	0.0482045	0.0576434	0.0167791	0.0233832	0.0998208	0.0140206	0.0035677	0.0328871	0.0478943	0.131103	0.0272104	0.0473518	0.0117596	0.157337	0.0116413	0.0496342	0.0204382	0.01775	0.0177427	0.015593	0.0550406	0.0591467	0.0377259	0.00740639	0.030654	0.0509494	0.0984375	0.00937604	0.0408492	0.0201393	0.111053	0.0039891	0.0133623	0.0915653	0.0143331	0.0220788	0.0892857	0.0222777	0.0230873	0.0412121	0.266014	0.0184986	0.0158284	0.27654	0.0221011	0.0863691	0.0481226	0.147264	0.0684978	0.00974621	0.352919	0.150973	0.104595	0.150466	0.0731968	0.119099	0.0712573	0.0450768	0.0488445	0.00195359	0.113222	0.0622545	0.0517196	0.0321675	0.0622269	0.0383373	0.0550234	0.0170402	0.0215282	0.00754314	0.0863824	0.235724	0.0454584	0.0955736	0.0445203	0.0987838	0.0269784	0.0865334	0.10122	0.0785934	0.0705441	0.279177	1.55053	0.0940827	0.0436663	0.116097	0.0472337	0.065348	0.0053534	0.011503	0.015816	0.193449	0.0970729	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.08249907	0.272742	0.2559	0.266745	0.204613	2.000202	0.6841468	0.08504353	-3.085641	1.114495	1.242098
5230	-14466.8	-14462.5	-4.26058	0.1340699	0.0111097	0.105061	0.206973	0.0904627	0.144812	0.169986	0.0264535	0.0808246	0.0111783	0.0628541	0.0751616	0.0218784	0.0304895	0.130157	0.0182816	0.00465195	0.0428816	0.0624497	0.170946	0.0354797	0.0617423	0.0153334	0.205152	0.0151792	0.0272416	0.0267222	0.0231443	0.0231348	0.00749833	0.0797972	0.0771216	0.0491909	0.0198311	0.0399699	0.0664331	0.128353	0.0173107	0.0207919	0.0164652	0.144802	0.00520141	0.0174375	0.119392	0.018689	0.0287698	0.11642	0.029048	0.0301037	0.0537367	0.346857	0.0241203	0.0206496	0.360582	0.0288177	0.112617	0.0627473	0.208931	0.0893802	0.0127048	0.460173	0.112129	0.136382	0.196193	0.0954416	0.0201455	0.0929127	0.0599048	0.0379795	0.00254729	0.149758	0.077731	0.090233	0.0419434	0.0320206	0.0499882	0.0565339	0.0222188	0.0281171	0.00983553	0.112999	0.307362	0.0592734	0.124619	0.0563513	0.0948547	0.0351773	0.112831	0.131836	0.102478	0.0919828	0.364021	2.02174	0.122675	0.056691	0.151379	0.0834167	0.0164378	0.00698032	0.0143231	0.0108647	0.220538	0.131366	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1025089	0.272742	0.2559	0.266745	0.204613	2.000923	0.6841468	0.1005202	-2.93515	1.129384	1.275507
5240	-14446.1	-14455.1	8.98913	0.1340699	0.0303264	0.0874321	0.172243	0.0753884	0.120513	0.141463	0.0220147	0.0672625	0.00930264	0.0523074	0.0625497	0.0182072	0.0253734	0.108317	0.015214	0.00387136	0.0356862	0.0519708	0.142262	0.0295263	0.0130746	0.0127605	0.170728	0.0126321	0.0351376	0.0220742	0.0192608	0.0192529	0.00778767	0.0789555	0.0641809	0.0409369	0.0178455	0.0332631	0.0552858	0.106816	0.00604674	0.0371301	0.00798523	0.120505	0.00432863	0.0144962	0.0993588	0.0155531	0.0239567	0.0968851	0.0241738	0.0250524	0.0447198	0.288655	0.020073	0.0623558	0.300077	0.0239822	0.0937203	0.0522185	0.173579	0.0743387	0.0105825	0.382957	0.15978	0.113498	0.163273	0.0794268	0.0162224	0.0773223	0.049495	0.0562049	0.00211987	0.123729	0.0894711	0.0933153	0.0349054	0.0406263	0.0416003	0.030478	0.0184906	0.0233788	0.00818516	0.0936731	0.255788	0.0493275	0.103708	0.0490194	0.0339728	0.0292747	0.0938986	0.109707	0.0429875	0.0765484	0.302939	1.6825	0.10209	0.0466485	0.125978	0.0512733	0.0624961	0.00580905	0.0251509	0.0189732	0.151741	0.198966	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.08743089	0.272742	0.2559	0.266745	0.204613	2.001871	0.6841468	0.09360013	-2.950193	1.078396	1.162939
5250	-14440.3	-14452.7	12.3972	0.1340699	0.0204605	0.0573156	0.172243	0.0754048	0.120513	0.141463	0.0220147	0.0672625	0.00930264	0.0523074	0.0625497	0.0182072	0.0253734	0.108317	0.015214	0.00387136	0.0356862	0.0519708	0.142262	0.0295263	0.0130746	0.0127605	0.170728	0.0126321	0.0158544	0.0216349	0.0192608	0.0192529	0.0411953	0.0342417	0.0641809	0.0409369	0.0493934	0.0332631	0.0552858	0.106816	0.0296586	0.009089	0.0178654	0.120505	0.00432863	0.0145109	0.0993588	0.0155531	0.0239515	0.0968851	0.0241738	0.0250524	0.0447198	0.288655	0.020073	0.0623966	0.300078	0.0239822	0.0937203	0.0522185	0.134343	0.0744498	0.0105755	0.382957	0.259699	0.113498	0.163273	0.0794268	0.091121	0.0773223	0.0493768	0.00954865	0.00211987	0.0761499	0.0399382	0.078656	0.0349054	0.0403667	0.0416003	0.038505	0.0184906	0.023386	0.00818516	0.0942623	0.255788	0.0493275	0.103708	0.0435314	0.0676328	0.0292747	0.0938986	0.109818	0.0429875	0.0765484	0.302939	1.6825	0.10209	0.0484303	0.125978	0.12627	0.0813493	0.00580905	0.0108041	0.0128266	0.165672	0.0938534	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.08707596	0.272742	0.2559	0.266745	0.204613	2.000197	0.6841468	0.08935662	-3.049869	1.12672	1.269499
5260	-14465.9	-14461.1	-4.84771	0.1340699	0.0141647	0.0659429	0.19817	0.0864427	0.138653	0.162756	0.0253284	0.077387	0.0107029	0.0601809	0.0719648	0.0209478	0.0291927	0.124621	0.017504	0.00445409	0.0410578	0.0597936	0.163676	0.0280217	0.0150426	0.0146813	0.196427	0.0145336	0.000327521	0.0249216	0.0221599	0.0221508	0.0046824	0.0358494	0.0738415	0.0470988	0.00285847	0.0382699	0.0636076	0.122894	0.0165569	0.0573652	0.0166322	0.138644	0.00498019	0.016718	0.114315	0.0178941	0.0275394	0.111469	0.0278125	0.0288233	0.0514512	0.332105	0.0230945	0.0718049	0.137917	0.027592	0.107827	0.0600786	0.0937237	0.0857433	0.0121807	0.440601	0.150276	0.130582	0.187849	0.0913824	0.0800241	0.088961	0.0561786	0.0185103	0.00243895	0.058271	0.0562393	0.0752293	0.0401595	0.0743165	0.0478621	0.0199319	0.0212738	0.0269017	0.00941721	0.106991	0.29429	0.0567524	0.119319	0.0439217	0.136714	0.0336812	0.108032	0.126264	0.0494581	0.0880706	0.348538	1.93576	0.117457	0.0556441	0.144941	0.201459	0.132669	0.00668344	0.00892207	0.0175895	0.14341	0.14868	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.09592376	0.272742	0.2559	0.266745	0.204613	1.999042	0.6841468	0.08544218	-3.131814	1.159223	1.343798
5270	-14453.4	-14455.3	1.88871	0.1340699	0.111585	0.0620648	0.186516	0.0812472	0.130499	0.153185	0.0238388	0.0728359	0.0100735	0.0566416	0.0677326	0.0197159	0.0274759	0.117292	0.0164746	0.00419215	0.0386432	0.0562771	0.15405	0.0263738	0.0141579	0.0138179	0.184875	0.0136788	0.0702574	0.0231371	0.0208567	0.0208482	0.00430196	0.0150339	0.0694989	0.0443289	0.0134628	0.0360193	0.0598669	0.115667	0.0117163	0.0353599	0.00597159	0.13049	0.0046873	0.0157202	0.107592	0.0168418	0.0259229	0.104913	0.0261769	0.0347239	0.0484253	0.312574	0.0217363	0.0676654	0.129806	0.0259694	0.0417338	0.0565454	0.119772	0.080545	0.0114727	0.414689	0.233392	0.122902	0.176801	0.0860082	0.0321748	0.0837292	0.0536259	0.0891253	0.00229552	0.053011	0.0767572	0.0278471	0.0377977	0.0372934	0.0450474	0.0373718	0.0200227	0.0253143	0.00886339	0.10169	0.276983	0.0534148	0.00920827	0.0777617	0.175311	0.0317004	0.101679	0.119134	0.103916	0.0828912	0.328041	1.82192	0.11055	0.0543514	0.136417	0.278956	0.0896336	0.00629039	0.00398917	0.0132747	0.154193	0.12034	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.09302542	0.272742	0.2559	0.266745	0.204613	2.000668	0.6841468	0.09578225	-2.89504	1.048201	1.098725
5280	-14446.6	-14457.8	11.1864	0.1340699	0.0231378	0.0501672	0.150761	0.065422	0.105483	0.12382	0.019269	0.0588735	0.00814242	0.0457836	0.0547485	0.0159364	0.0222089	0.266209	0.0133165	0.00338853	0.0312355	0.0492261	0.124519	0.021318	0.0113179	0.011169	0.149435	0.184318	0.118034	0.0187833	0.0168586	0.0168516	0.00693724	0.0198487	0.0562398	0.0358312	0.137225	0.0291145	0.0483906	0.0934939	0.0588964	0.212072	0.00899088	0.105476	0.00378877	0.0126574	0.0869668	0.0136133	0.020954	0.0848016	0.0211241	0.0232315	0.0391424	0.252654	0.0175695	0.0547791	0.104923	0.0209911	0.0337336	0.0457058	0.0686665	0.0650874	0.0583979	0.335195	0.19344	0.0715132	0.142909	0.0695207	0.0491227	0.0676787	0.0428233	0.0245369	0.00273793	0.0432725	0.0185713	0.0199437	0.0437388	0.0441577	0.0363875	0.0326487	0.0161844	0.0204757	0.00716431	0.082693	0.223886	0.0431754	0.00744308	0.092389	0.181965	0.0256235	0.0821876	0.0960389	0.0839956	0.0670013	0.265157	1.47266	0.0893578	0.0449772	0.110266	0.603615	0.0464059	0.00500672	0.0812629	0.0106213	0.141276	0.117135	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.08703138	0.272742	0.2559	0.266745	0.204613	1.998838	0.6841468	0.08803971	-3.051431	1.114867	1.242927
5290	-14457.2	-14456.9	-0.295764	0.1340699	0.0247841	0.0587071	0.176425	0.0763833	0.123439	0.144897	0.0225491	0.0688955	0.00952849	0.0535773	0.0640682	0.0186493	0.0259894	0.311525	0.281921	0.00396535	0.0365526	0.0541965	0.145716	0.0249469	0.0134902	0.0130703	0.174873	0.215694	0.0237311	0.0220052	0.0197284	0.0197203	0.0532129	0.0434423	0.062903	0.0419307	0.0486702	0.0340706	0.056628	0.105907	0.0345797	0.102351	0.00657026	0.123431	0.00443372	0.0148185	0.101771	0.0159306	0.024521	0.0992373	0.0250418	0.0271861	0.0458055	0.295663	0.0205603	0.0641382	0.122784	0.0245644	0.039476	0.0534863	0.0807165	0.0761981	0.0683634	0.392254	0.284994	0.0836867	0.167236	0.0813537	0.0196465	0.0959252	0.0502381	0.0130262	0.00331602	0.0538689	0.0307143	0.0249841	0.0511843	0.0330437	0.042413	0.0407813	0.0189395	0.0239354	0.00838373	0.0953809	0.261998	0.0505251	0.0087101	0.0582587	0.242417	0.0299854	0.0961782	0.112024	0.098294	0.115125	0.310294	1.72335	0.104569	0.054591	0.129037	0.46852	0.0499063	0.00578177	0.0407976	0.0158483	0.130513	0.0834405	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.09757735	0.272742	0.2559	0.266745	0.204613	1.998988	0.6841468	0.1115422	-2.853248	1.148822	1.319792
5300	-14471.7	-14465	-6.73839	0.1340699	0.00900421	0.0620699	0.186531	0.0808603	0.13051	0.153197	0.0238408	0.0728418	0.0100743	0.0566462	0.0677381	0.0197175	0.0274781	0.32937	0.29807	0.00419249	0.0386464	0.0581424	0.154063	0.0262251	0.0141049	0.013819	0.18489	0.228049	0.076581	0.0233339	0.0208584	0.0208499	0.0096598	0.0620044	0.0656946	0.0443325	0.0783595	0.0360222	0.0598717	0.111973	0.0568889	0.0215543	0.00372628	0.130501	0.00468769	0.0157086	0.1076	0.0447033	0.0259204	0.104922	0.0270878	0.0287434	0.060588	0.312599	0.021738	0.0677032	0.129817	0.0259715	0.0417368	0.0565498	0.063814	0.080426	0.0722492	0.414723	0.202635	0.0884803	0.176816	0.0859849	0.0346807	0.10142	0.0528892	0.00895121	0.00353266	0.0570635	0.0219176	0.0301816	0.0541162	0.0725989	0.043178	0.0324016	0.0200243	0.0253001	0.00886382	0.100993	0.280558	0.0967244	0.00965517	0.068212	0.446818	0.031703	0.101687	0.118925	0.0994946	0.121719	0.328068	1.82206	0.110559	0.0565121	0.136428	0.166031	0.0262068	0.00611759	0.00349669	0.0154082	0.157989	0.138522	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1014167	0.272742	0.2559	0.266745	0.204613	2.001245	0.6841468	0.1025747	-2.905269	1.120808	1.25621
5310	-14476.2	-14465.6	-10.6212	0.1340699	0.0152183	0.0649223	0.195103	0.0845615	0.136507	0.182335	0.0249615	0.0761893	0.0105372	0.0592494	0.070851	0.0193733	0.0287409	0.344506	0.311768	0.00438515	0.0275137	0.0602413	0.161143	0.0276755	0.0146001	0.014454	0.193387	0.238529	0.0469363	0.0238622	0.021817	0.021808	0.0378032	0.0260258	0.0649493	0.0463698	0.0553669	0.0376776	0.0626231	0.117119	0.00302972	0.0421912	0.00494717	0.136498	0.00490311	0.0164347	0.112545	0.0467576	0.0271141	0.159347	0.0295562	0.0300643	0.0633723	0.326964	0.022737	0.0708467	0.135782	0.027165	0.0436549	0.0591488	0.0581101	0.084198	0.075598	0.433781	0.41199	0.0925464	0.184941	0.0899639	0.0216087	0.106081	0.0561379	0.036332	0.00358453	0.120001	0.0551574	0.0345316	0.0566031	0.0980593	0.00607292	0.014923	0.0209445	0.0264893	0.00927099	0.104917	0.275973	0.101169	0.00841852	0.0363405	0.244852	0.0331599	0.10636	0.124574	0.00602135	0.139237	0.343144	1.9058	0.115639	0.0601294	0.142698	0.139707	0.0157604	0.0063944	0.0198829	0.0163901	0.106458	0.165749	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1039987	0.272742	0.2559	0.266745	0.204613	1.999105	0.6841468	0.09235487	-2.890533	1.008381	1.016832
5320	-14535	-14490.1	-44.8903	0.1340699	0.0199768	0.0887318	0.266654	0.115503	0.18657	0.262006	0.0370398	0.104131	0.0143376	0.0809784	0.0968348	0.0302223	0.0392812	0.470849	0.426105	0.00599336	0.037604	0.0829997	0.22024	0.0386924	0.0201955	0.0197549	0.264309	0.326007	0.0500007	0.0325944	0.0298181	0.0298058	0.818669	0.01587	0.0896987	0.148446	0.00600714	0.0514954	0.0855894	0.16007	0.0177078	0.156347	0.0204974	0.369583	0.00670126	0.0224626	0.15382	0.0639054	0.0370473	0.217786	0.0415489	0.04109	0.0866134	0.446875	0.0310754	0.0969439	0.185579	0.0371274	0.0596647	0.0808411	0.104895	0.11494	0.103239	0.0346429	0.316518	0.126487	0.252766	0.176704	0.0165941	0.144984	0.0715945	0.166369	0.00467895	0.237163	0.074745	0.0206614	0.0773616	0.135919	0.0084217	0.0552484	0.0286257	0.0362013	0.0126706	0.143463	0.370084	0.138272	0.0111665	0.0517514	0.389839	0.0453209	0.145367	0.170404	0.0100787	0.213212	0.468988	2.60472	0.158049	0.0821107	0.19503	0.0700903	0.017041	0.00877928	0.0131314	0.0118791	0.190294	0.093725	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1457895	0.272742	0.2559	0.266745	0.204613	2.000715	0.6841468	0.2157156	-2.438769	1.345343	1.809948
