Iteration	Replicate_ID	Posterior	Likelihood	Prior	R
500	0	-33.0969	-32.7968	-0.300167	0.3001671
501	1	-33.9406	-32.7968	-1.14385	1.143854
502	0	-32.9144	-32.7968	-0.117585	0.1175852
503	1	-35.0945	-32.7968	-2.29773	2.297726
504	0	-32.9755	-32.7968	-0.178768	0.1787677
505	1	-35.5879	-32.7968	-2.79113	2.791131
506	0	-32.8707	-32.7968	-0.0739028	0.0739028
507	1	-34.7018	-32.7968	-1.90507	1.905069
508	0	-32.8707	-32.7968	-0.0739028	0.0739028
509	1	-36.0828	-32.7968	-3.28606	3.286059
510	0	-32.8704	-32.7968	-0.0736154	0.07361539
511	1	-36.7732	-32.7968	-3.97644	3.976435
512	0	-33.1301	-32.7968	-0.333347	0.3333475
513	1	-38.1931	-32.7968	-5.39636	5.39636
514	0	-33.1371	-32.7968	-0.340365	0.3403646
515	1	-35.3703	-32.7968	-2.57355	2.57355
516	0	-33.1252	-32.7968	-0.328426	0.3284255
517	1	-33.9223	-32.7968	-1.12548	1.125484
518	0	-33.2734	-32.7968	-0.476633	0.4766333
519	1	-33.4143	-32.7968	-0.617506	0.617506
520	0	-33.5068	-32.7968	-0.710058	0.7100578
521	1	-33.2487	-32.7968	-0.451888	0.4518876
522	0	-34.0755	-32.7968	-1.27872	1.278716
523	1	-32.9368	-32.7968	-0.140036	0.1400365
524	0	-34.8508	-32.7968	-2.05401	2.054011
525	1	-32.9544	-32.7968	-0.15757	0.1575703
526	0	-33.7112	-32.7968	-0.91439	0.9143902
527	1	-33.1008	-32.7968	-0.304014	0.3040143
528	0	-33.4994	-32.7968	-0.70261	0.7026099
529	1	-33.1127	-32.7968	-0.315882	0.315882
530	0	-33.0632	-32.7968	-0.266457	0.2664571
531	1	-33.163	-32.7968	-0.366222	0.3662215
532	0	-33.739	-32.7968	-0.942212	0.9422124
533	1	-33.1704	-32.7968	-0.373627	0.3736273
534	0	-33.739	-32.7968	-0.942212	0.9422124
535	1	-34.087	-32.7968	-1.29022	1.290218
536	0	-33.1177	-32.7968	-0.320907	0.3209073
537	1	-33.9611	-32.7968	-1.16428	1.164277
538	0	-32.9652	-32.7968	-0.168388	0.1683882
539	1	-34.057	-32.7968	-1.2602	1.260196
540	0	-33.1625	-32.7968	-0.365736	0.3657364
541	1	-33.2119	-32.7968	-0.415089	0.4150886
542	0	-33.5335	-32.7968	-0.736723	0.7367234
543	1	-33.8977	-32.7968	-1.10091	1.100908
544	0	-33.894	-32.7968	-1.09718	1.097183
545	1	-33.374	-32.7968	-0.577187	0.5771868
546	0	-34.3718	-32.7968	-1.57504	1.575042
547	1	-34.3631	-32.7968	-1.56635	1.566355
548	0	-34.5592	-32.7968	-1.76242	1.762417
549	1	-33.7704	-32.7968	-0.973629	0.9736293
550	0	-33.5565	-32.7968	-0.759757	0.7597572
551	1	-34.5973	-32.7968	-1.80056	1.800562
552	0	-34.8218	-32.7968	-2.02503	2.02503
553	1	-33.2225	-32.7968	-0.425723	0.4257234
554	0	-33.6775	-32.7968	-0.880692	0.8806922
555	1	-33.4876	-32.7968	-0.690834	0.6908341
556	0	-33.1214	-32.7968	-0.324592	0.3245917
557	1	-33.5336	-32.7968	-0.736853	0.7368529
558	0	-33.0933	-32.7968	-0.296555	0.296555
559	1	-33.2065	-32.7968	-0.409761	0.4097614
560	0	-33.0933	-32.7968	-0.296555	0.296555
561	1	-33.1674	-32.7968	-0.370666	0.3706663
562	0	-33.0153	-32.7968	-0.218472	0.2184719
563	1	-33.1278	-32.7968	-0.331013	0.3310135
564	0	-33.0944	-32.7968	-0.297571	0.2975712
565	1	-33.0199	-32.7968	-0.223085	0.2230847
566	0	-33.0535	-32.7968	-0.256739	0.2567391
567	1	-33.3924	-32.7968	-0.595661	0.5956611
568	0	-33.0938	-32.7968	-0.297013	0.2970133
569	1	-35.1748	-32.7968	-2.378	2.377999
570	0	-33.1245	-32.7968	-0.327681	0.3276813
571	1	-38.4642	-32.7968	-5.6674	5.667404
572	0	-33.0949	-32.7968	-0.298073	0.2980735
573	1	-35.8368	-32.7968	-3.04	3.040003
574	0	-33.3954	-32.7968	-0.598667	0.5986675
575	1	-33.5205	-32.7968	-0.723693	0.7236929
576	0	-35.0266	-32.7968	-2.22982	2.229825
577	1	-32.9762	-32.7968	-0.179468	0.179468
578	0	-35.0432	-32.7968	-2.24646	2.246459
579	1	-33.5063	-32.7968	-0.709529	0.7095285
580	0	-33.6092	-32.7968	-0.812447	0.8124472
581	1	-34.2555	-32.7968	-1.4587	1.458702
582	0	-33.5884	-32.7968	-0.791662	0.7916623
583	1	-34.8846	-32.7968	-2.08778	2.087779
584	0	-34.3193	-32.7968	-1.52257	1.522567
585	1	-33.8762	-32.7968	-1.07941	1.079414
586	0	-33.8425	-32.7968	-1.04571	1.045712
587	1	-33.3031	-32.7968	-0.506349	0.5063489
588	0	-34.5823	-32.7968	-1.7855	1.785497
589	1	-33.1493	-32.7968	-0.352548	0.352548
590	0	-33.9049	-32.7968	-1.10817	1.108168
591	1	-32.9044	-32.7968	-0.10766	0.1076601
592	0	-34.4833	-32.7968	-1.68652	1.686524
593	1	-33.0426	-32.7968	-0.245795	0.2457951
594	0	-34.3579	-32.7968	-1.56112	1.561119
595	1	-33.2406	-32.7968	-0.443821	0.4438213
596	0	-35.325	-32.7968	-2.52818	2.528178
597	1	-33.1473	-32.7968	-0.350536	0.3505361
598	0	-33.6778	-32.7968	-0.881033	0.8810326
599	1	-32.9697	-32.7968	-0.172879	0.1728792
600	0	-33.7326	-32.7968	-0.935792	0.9357925
601	1	-32.8833	-32.7968	-0.0864968	0.08649685
602	0	-33.9106	-32.7968	-1.11383	1.113832
603	1	-32.8793	-32.7968	-0.0824749	0.08247486
604	0	-33.2778	-32.7968	-0.481028	0.4810285
605	1	-32.9539	-32.7968	-0.157112	0.1571123
606	0	-33.0236	-32.7968	-0.226859	0.2268591
607	1	-33.024	-32.7968	-0.227208	0.2272082
608	0	-33.3142	-32.7968	-0.517447	0.5174472
609	1	-32.8665	-32.7968	-0.069672	0.06967198
610	0	-33.843	-32.7968	-1.04618	1.046182
611	1	-32.8291	-32.7968	-0.0323289	0.03232891
612	0	-33.7307	-32.7968	-0.933871	0.9338713
613	1	-32.8571	-32.7968	-0.0602906	0.06029056
614	0	-33.3503	-32.7968	-0.553519	0.5535192
615	1	-32.9075	-32.7968	-0.110707	0.1107073
616	0	-33.8774	-32.7968	-1.08062	1.080617
617	1	-32.9519	-32.7968	-0.155151	0.1551511
618	0	-34.2859	-32.7968	-1.48912	1.489125
619	1	-32.9267	-32.7968	-0.129904	0.1299042
620	0	-34.0052	-32.7968	-1.20846	1.208456
621	1	-32.8763	-32.7968	-0.0794752	0.07947515
622	0	-33.4344	-32.7968	-0.637593	0.6375928
623	1	-32.8798	-32.7968	-0.0830669	0.08306691
624	0	-33.4104	-32.7968	-0.613651	0.6136508
625	1	-32.8664	-32.7968	-0.0696	0.06959995
626	0	-34.0797	-32.7968	-1.28296	1.282965
627	1	-32.8793	-32.7968	-0.0825581	0.08255814
628	0	-33.792	-32.7968	-0.995177	0.9951771
629	1	-32.9421	-32.7968	-0.145354	0.1453539
630	0	-33.9662	-32.7968	-1.16941	1.169409
631	1	-32.9797	-32.7968	-0.182934	0.1829339
632	0	-33.7997	-32.7968	-1.00296	1.002961
633	1	-32.9814	-32.7968	-0.184654	0.1846543
634	0	-34.4877	-32.7968	-1.69093	1.690927
635	1	-32.992	-32.7968	-0.195181	0.1951807
636	0	-34.5123	-32.7968	-1.71555	1.715553
637	1	-33.2663	-32.7968	-0.469506	0.4695065
638	0	-34.3248	-32.7968	-1.52801	1.528009
639	1	-33.4638	-32.7968	-0.667004	0.667004
640	0	-34.9006	-32.7968	-2.10385	2.10385
641	1	-34.3751	-32.7968	-1.57834	1.578345
642	0	-34.9006	-32.7968	-2.10385	2.10385
643	1	-34.8745	-32.7968	-2.07774	2.077743
644	0	-36.5394	-32.7968	-3.74265	3.742654
645	1	-35.2274	-32.7968	-2.43061	2.430605
646	0	-34.6555	-32.7968	-1.85875	1.858749
647	1	-33.9412	-32.7968	-1.14439	1.144388
648	0	-34.8682	-32.7968	-2.07145	2.071449
649	1	-33.4671	-32.7968	-0.670315	0.6703146
650	0	-34.5262	-32.7968	-1.72943	1.729431
651	1	-33.1304	-32.7968	-0.333601	0.3336011
652	0	-35.1353	-32.7968	-2.3385	2.338504
653	1	-33.4917	-32.7968	-0.694941	0.6949414
654	0	-36.288	-32.7968	-3.49124	3.491245
655	1	-33.0915	-32.7968	-0.294749	0.294749
656	0	-35.5758	-32.7968	-2.77901	2.779007
657	1	-33.0735	-32.7968	-0.276731	0.2767306
658	0	-34.284	-32.7968	-1.48723	1.487229
659	1	-32.9159	-32.7968	-0.119169	0.1191691
660	0	-34.9442	-32.7968	-2.14746	2.147465
661	1	-32.9159	-32.7968	-0.119169	0.1191691
662	0	-33.7732	-32.7968	-0.976441	0.9764407
663	1	-33.0684	-32.7968	-0.271604	0.2716036
664	0	-33.1408	-32.7968	-0.344041	0.3440408
665	1	-32.9753	-32.7968	-0.178557	0.1785572
666	0	-33.2002	-32.7968	-0.403403	0.4034032
667	1	-33.1631	-32.7968	-0.366294	0.366294
668	0	-33.4882	-32.7968	-0.691396	0.6913965
669	1	-33.1588	-32.7968	-0.362	0.3620002
670	0	-33.3321	-32.7968	-0.535366	0.5353664
671	1	-33.0089	-32.7968	-0.212119	0.212119
672	0	-33.3251	-32.7968	-0.52829	0.5282896
673	1	-32.927	-32.7968	-0.130235	0.1302346
674	0	-33.21	-32.7968	-0.413241	0.4132407
675	1	-33.0095	-32.7968	-0.212713	0.2127133
676	0	-33.2139	-32.7968	-0.417156	0.4171564
677	1	-33.2335	-32.7968	-0.436745	0.4367446
678	0	-33.6765	-32.7968	-0.879717	0.8797171
679	1	-32.9668	-32.7968	-0.170022	0.1700216
680	0	-33.2239	-32.7968	-0.427145	0.427145
681	1	-32.9668	-32.7968	-0.170022	0.1700216
682	0	-32.9675	-32.7968	-0.170751	0.1707512
683	1	-33.0513	-32.7968	-0.254476	0.2544758
684	0	-32.8873	-32.7968	-0.0905344	0.09053435
685	1	-32.943	-32.7968	-0.146179	0.1461791
686	0	-32.9219	-32.7968	-0.12515	0.1251498
687	1	-32.9115	-32.7968	-0.11469	0.1146902
688	0	-33.1582	-32.7968	-0.361443	0.3614429
689	1	-32.9998	-32.7968	-0.202998	0.2029977
690	0	-33.1143	-32.7968	-0.317549	0.3175485
691	1	-33.4144	-32.7968	-0.617628	0.617628
692	0	-33.1834	-32.7968	-0.386668	0.3866676
693	1	-33.8426	-32.7968	-1.04584	1.04584
694	0	-34.8801	-32.7968	-2.08334	2.083343
695	1	-33.0626	-32.7968	-0.265783	0.2657833
696	0	-34.7551	-32.7968	-1.95831	1.958305
697	1	-33.3394	-32.7968	-0.542584	0.5425835
698	0	-33.7896	-32.7968	-0.992789	0.9927893
699	1	-33.8516	-32.7968	-1.05486	1.054863
700	0	-33.9457	-32.7968	-1.14889	1.14889
701	1	-34.3539	-32.7968	-1.55712	1.557119
702	0	-33.5708	-32.7968	-0.774031	0.7740309
703	1	-33.7476	-32.7968	-0.950811	0.9508114
704	0	-33.4777	-32.7968	-0.680923	0.6809233
705	1	-33.3336	-32.7968	-0.536864	0.5368639
706	0	-33.1998	-32.7968	-0.402976	0.4029757
707	1	-33.3064	-32.7968	-0.509581	0.5095806
708	0	-33.1056	-32.7968	-0.308843	0.308843
709	1	-33.225	-32.7968	-0.428178	0.428178
710	0	-33.9931	-32.7968	-1.19628	1.196285
711	1	-33.0288	-32.7968	-0.232067	0.2320669
712	0	-33.6583	-32.7968	-0.861486	0.8614862
713	1	-33.2773	-32.7968	-0.480527	0.4805274
714	0	-33.707	-32.7968	-0.910219	0.9102187
715	1	-32.9443	-32.7968	-0.147564	0.1475638
716	0	-33.9543	-32.7968	-1.15751	1.157508
717	1	-33.0404	-32.7968	-0.24367	0.2436699
718	0	-33.9543	-32.7968	-1.15751	1.157508
719	1	-33.0404	-32.7968	-0.24367	0.2436699
720	0	-34.1504	-32.7968	-1.35365	1.353655
721	1	-32.855	-32.7968	-0.0582498	0.05824976
722	0	-33.7545	-32.7968	-0.957753	0.9577535
723	1	-32.8558	-32.7968	-0.0590217	0.05902168
724	0	-33.4344	-32.7968	-0.637662	0.6376618
725	1	-32.8277	-32.7968	-0.0308744	0.03087445
726	0	-33.0418	-32.7968	-0.244989	0.2449885
727	1	-32.8658	-32.7968	-0.0689876	0.06898764
728	0	-32.9452	-32.7968	-0.148371	0.1483708
729	1	-32.9522	-32.7968	-0.155372	0.1553718
730	0	-32.9542	-32.7968	-0.157453	0.1574529
731	1	-33.0004	-32.7968	-0.203646	0.2036458
732	0	-32.9081	-32.7968	-0.111366	0.1113662
733	1	-32.8618	-32.7968	-0.0650515	0.06505148
734	0	-32.8435	-32.7968	-0.0467234	0.04672344
735	1	-33.0962	-32.7968	-0.299469	0.2994692
736	0	-32.8556	-32.7968	-0.0588253	0.05882527
737	1	-32.9986	-32.7968	-0.201829	0.2018286
738	0	-32.8409	-32.7968	-0.0441454	0.04414545
739	1	-33.0546	-32.7968	-0.257833	0.2578327
740	0	-32.8319	-32.7968	-0.0351568	0.03515679
741	1	-32.9601	-32.7968	-0.163346	0.1633458
742	0	-32.8244	-32.7968	-0.0276368	0.02763683
743	1	-32.8836	-32.7968	-0.0867774	0.08677742
744	0	-32.8522	-32.7968	-0.0553806	0.05538065
745	1	-32.8927	-32.7968	-0.0959631	0.0959631
746	0	-32.8411	-32.7968	-0.0443407	0.04434069
747	1	-32.8342	-32.7968	-0.0374662	0.03746619
748	0	-32.8723	-32.7968	-0.0755412	0.07554122
749	1	-32.8476	-32.7968	-0.0508509	0.05085085
750	0	-32.9079	-32.7968	-0.111139	0.1111395
751	1	-32.9308	-32.7968	-0.133987	0.1339873
752	0	-32.8947	-32.7968	-0.0979292	0.09792924
753	1	-32.9208	-32.7968	-0.124038	0.1240375
754	0	-32.8597	-32.7968	-0.0629485	0.06294851
755	1	-32.9321	-32.7968	-0.135339	0.1353393
756	0	-33.0193	-32.7968	-0.222559	0.2225594
757	1	-32.9816	-32.7968	-0.184804	0.1848044
758	0	-33.356	-32.7968	-0.559171	0.5591715
759	1	-32.9338	-32.7968	-0.137063	0.1370628
760	0	-33.0249	-32.7968	-0.228097	0.2280967
761	1	-33.0747	-32.7968	-0.277948	0.2779475
762	0	-33.1491	-32.7968	-0.352324	0.3523237
763	1	-33.2179	-32.7968	-0.421166	0.4211662
764	0	-33.5988	-32.7968	-0.801989	0.8019887
765	1	-33.6906	-32.7968	-0.893816	0.8938155
766	0	-33.462	-32.7968	-0.66524	0.6652397
767	1	-35.1884	-32.7968	-2.39166	2.391663
768	0	-33.6028	-32.7968	-0.806062	0.8060618
769	1	-35.7553	-32.7968	-2.95849	2.95849
770	0	-33.3859	-32.7968	-0.589157	0.5891566
771	1	-34.5386	-32.7968	-1.74181	1.741814
772	0	-33.6064	-32.7968	-0.809647	0.8096466
773	1	-33.6903	-32.7968	-0.893496	0.8934961
774	0	-33.6491	-32.7968	-0.852321	0.852321
775	1	-33.9298	-32.7968	-1.13297	1.132974
776	0	-33.4928	-32.7968	-0.695988	0.695988
777	1	-33.3283	-32.7968	-0.531549	0.5315494
778	0	-33.9738	-32.7968	-1.17701	1.177012
779	1	-33.8071	-32.7968	-1.01028	1.010276
780	0	-33.4395	-32.7968	-0.64268	0.64268
781	1	-34.2748	-32.7968	-1.47803	1.478032
782	0	-33.1231	-32.7968	-0.326367	0.3263672
783	1	-34.2611	-32.7968	-1.46435	1.464349
784	0	-33.3622	-32.7968	-0.56546	0.5654604
785	1	-35.1806	-32.7968	-2.38386	2.383862
786	0	-33.2316	-32.7968	-0.434824	0.4348243
787	1	-33.8074	-32.7968	-1.01066	1.010662
788	0	-33.7425	-32.7968	-0.945729	0.9457286
789	1	-33.8225	-32.7968	-1.02576	1.025759
790	0	-33.2186	-32.7968	-0.421847	0.4218474
791	1	-33.7963	-32.7968	-0.999549	0.9995494
792	0	-33.1688	-32.7968	-0.372047	0.3720468
793	1	-33.8707	-32.7968	-1.07394	1.073943
794	0	-33.3852	-32.7968	-0.588432	0.5884316
795	1	-33.4944	-32.7968	-0.697577	0.6975771
796	0	-33.5647	-32.7968	-0.767952	0.7679522
797	1	-33.4953	-32.7968	-0.698516	0.6985157
798	0	-33.7669	-32.7968	-0.970077	0.970077
799	1	-34.0476	-32.7968	-1.25087	1.250868
800	0	-34.029	-32.7968	-1.2322	1.232197
801	1	-34.2808	-32.7968	-1.48407	1.484068
802	0	-34.0837	-32.7968	-1.28696	1.286964
803	1	-33.5923	-32.7968	-0.795555	0.7955549
804	0	-34.0837	-32.7968	-1.28696	1.286964
805	1	-33.4869	-32.7968	-0.690119	0.6901194
806	0	-34.1176	-32.7968	-1.3208	1.3208
807	1	-38.9765	-32.7968	-6.17975	6.179748
808	0	-33.4671	-32.7968	-0.670289	0.6702888
809	1	-35.4401	-32.7968	-2.64333	2.643328
810	0	-34.1794	-32.7968	-1.38262	1.382624
811	1	-33.7331	-32.7968	-0.936279	0.9362785
812	0	-33.9514	-32.7968	-1.15462	1.154617
813	1	-33.7331	-32.7968	-0.936279	0.9362785
814	0	-34.0574	-32.7968	-1.26061	1.260614
815	1	-33.1657	-32.7968	-0.36897	0.3689695
816	0	-33.1924	-32.7968	-0.395573	0.3955727
817	1	-33.4162	-32.7968	-0.619468	0.6194679
818	0	-33.0136	-32.7968	-0.216783	0.2167826
819	1	-32.8312	-32.7968	-0.0344563	0.03445625
820	0	-32.8662	-32.7968	-0.0694045	0.06940452
821	1	-32.805	-32.7968	-0.00817005	0.008170054
822	0	-33.6992	-32.7968	-0.902422	0.9024218
823	1	-32.8246	-32.7968	-0.0278621	0.02786208
824	0	-34.0223	-32.7968	-1.22547	1.225472
825	1	-32.8537	-32.7968	-0.0569661	0.05696613
826	0	-33.3953	-32.7968	-0.598483	0.5984834
827	1	-32.8514	-32.7968	-0.0546673	0.0546673
828	0	-35.181	-32.7968	-2.38422	2.384224
829	1	-32.9177	-32.7968	-0.120953	0.120953
830	0	-35.103	-32.7968	-2.30623	2.30623
831	1	-33.1348	-32.7968	-0.338001	0.338001
832	0	-33.4876	-32.7968	-0.690791	0.6907906
833	1	-34.3659	-32.7968	-1.56911	1.569109
834	0	-34.6441	-32.7968	-1.84729	1.847294
835	1	-33.4877	-32.7968	-0.690959	0.6909593
836	0	-34.2747	-32.7968	-1.4779	1.477904
837	1	-33.1328	-32.7968	-0.336046	0.3360464
838	0	-33.2162	-32.7968	-0.419439	0.4194392
839	1	-33.0116	-32.7968	-0.21487	0.2148697
840	0	-33.0648	-32.7968	-0.268025	0.2680252
841	1	-32.9344	-32.7968	-0.137637	0.1376368
842	0	-32.895	-32.7968	-0.0982214	0.09822142
843	1	-34.2052	-32.7968	-1.40837	1.408371
844	0	-33.2472	-32.7968	-0.450404	0.4504038
845	1	-34.0164	-32.7968	-1.2196	1.219596
846	0	-33.7752	-32.7968	-0.978456	0.9784564
847	1	-33.6096	-32.7968	-0.812781	0.8127808
848	0	-37.3003	-32.7968	-4.50349	4.503488
849	1	-33.6096	-32.7968	-0.812781	0.8127808
850	0	-37.3003	-32.7968	-4.50349	4.503488
851	1	-33.9522	-32.7968	-1.15541	1.15541
852	0	-34.4614	-32.7968	-1.66462	1.664624
853	1	-33.4055	-32.7968	-0.608713	0.6087126
854	0	-33.1535	-32.7968	-0.356701	0.3567009
855	1	-33.9388	-32.7968	-1.14197	1.141971
856	0	-33.2191	-32.7968	-0.422283	0.4222833
857	1	-33.2611	-32.7968	-0.464279	0.4642795
858	0	-32.9768	-32.7968	-0.179991	0.1799907
859	1	-33.6206	-32.7968	-0.823838	0.8238381
860	0	-32.8918	-32.7968	-0.0950268	0.09502675
861	1	-33.0763	-32.7968	-0.279525	0.2795253
862	0	-33.14	-32.7968	-0.34322	0.34322
863	1	-33.3261	-32.7968	-0.529323	0.5293229
864	0	-33.2248	-32.7968	-0.427983	0.427983
865	1	-33.1199	-32.7968	-0.323102	0.3231018
866	0	-34.4044	-32.7968	-1.60765	1.607651
867	1	-33.4261	-32.7968	-0.629288	0.6292883
868	0	-33.1786	-32.7968	-0.381865	0.3818651
869	1	-33.5239	-32.7968	-0.727123	0.7271227
870	0	-33.0298	-32.7968	-0.233038	0.2330384
871	1	-33.1485	-32.7968	-0.351706	0.3517061
872	0	-32.9312	-32.7968	-0.134442	0.1344421
873	1	-32.9781	-32.7968	-0.181345	0.1813452
874	0	-33.126	-32.7968	-0.329266	0.3292661
875	1	-33.2572	-32.7968	-0.460381	0.4603813
876	0	-33.1609	-32.7968	-0.364163	0.3641631
877	1	-33.2475	-32.7968	-0.45074	0.4507395
878	0	-34.4077	-32.7968	-1.61089	1.610888
879	1	-33.2406	-32.7968	-0.443823	0.4438227
880	0	-34.5869	-32.7968	-1.79013	1.790127
881	1	-33.1516	-32.7968	-0.354848	0.3548478
882	0	-34.1866	-32.7968	-1.38986	1.389864
883	1	-33.7525	-32.7968	-0.955676	0.9556762
884	0	-33.7466	-32.7968	-0.949779	0.9497789
885	1	-34.4971	-32.7968	-1.70032	1.700323
886	0	-33.7466	-32.7968	-0.949779	0.9497789
887	1	-33.7886	-32.7968	-0.991856	0.9918561
888	0	-33.5507	-32.7968	-0.753906	0.7539059
889	1	-33.0029	-32.7968	-0.206102	0.2061016
890	0	-33.477	-32.7968	-0.680262	0.6802624
891	1	-33.0719	-32.7968	-0.275147	0.2751469
892	0	-32.9965	-32.7968	-0.199695	0.1996951
893	1	-34.5131	-32.7968	-1.71629	1.716286
894	0	-32.9203	-32.7968	-0.123506	0.1235062
895	1	-33.9382	-32.7968	-1.14143	1.141428
896	0	-33.24	-32.7968	-0.443255	0.4432545
897	1	-33.9728	-32.7968	-1.17605	1.176046
898	0	-33.8329	-32.7968	-1.03616	1.036163
899	1	-34.9877	-32.7968	-2.1909	2.190895
900	0	-33.4385	-32.7968	-0.641692	0.6416919
901	1	-33.4236	-32.7968	-0.626792	0.6267924
902	0	-34.7473	-32.7968	-1.95053	1.950526
903	1	-33.1278	-32.7968	-0.331022	0.331022
904	0	-33.0037	-32.7968	-0.206956	0.2069564
905	1	-32.8888	-32.7968	-0.0920543	0.09205431
906	0	-33.0037	-32.7968	-0.206956	0.2069564
907	1	-32.8585	-32.7968	-0.0617649	0.0617649
908	0	-32.8441	-32.7968	-0.0473047	0.04730468
909	1	-32.8844	-32.7968	-0.0876589	0.08765893
910	0	-32.9247	-32.7968	-0.127945	0.1279451
911	1	-32.8781	-32.7968	-0.0812969	0.08129694
912	0	-33.2356	-32.7968	-0.438845	0.4388451
913	1	-32.8797	-32.7968	-0.0828955	0.08289555
914	0	-33.9581	-32.7968	-1.16133	1.161332
915	1	-32.8797	-32.7968	-0.0828955	0.08289555
916	0	-35.4089	-32.7968	-2.61216	2.612159
917	1	-33.2301	-32.7968	-0.433311	0.4333106
918	0	-33.1012	-32.7968	-0.304387	0.304387
919	1	-33.0072	-32.7968	-0.210398	0.2103979
920	0	-33.7083	-32.7968	-0.911551	0.9115515
921	1	-33.2938	-32.7968	-0.496973	0.4969728
922	0	-33.4955	-32.7968	-0.69877	0.6987696
923	1	-34.4953	-32.7968	-1.69852	1.698524
924	0	-35.9631	-32.7968	-3.16637	3.166368
925	1	-33.8062	-32.7968	-1.00941	1.009413
926	0	-35.2538	-32.7968	-2.45702	2.457023
927	1	-34.98	-32.7968	-2.18321	2.183214
928	0	-34.1605	-32.7968	-1.36374	1.363745
929	1	-34.5834	-32.7968	-1.78658	1.786581
930	0	-34.2894	-32.7968	-1.4926	1.492601
931	1	-33.8889	-32.7968	-1.09216	1.092157
932	0	-33.1596	-32.7968	-0.362824	0.3628245
933	1	-33.6342	-32.7968	-0.837408	0.8374078
934	0	-33.1705	-32.7968	-0.373697	0.3736965
935	1	-33.287	-32.7968	-0.490255	0.4902548
936	0	-33.9302	-32.7968	-1.13339	1.133388
937	1	-34.1931	-32.7968	-1.3963	1.396297
938	0	-33.7116	-32.7968	-0.914842	0.9148421
939	1	-34.1931	-32.7968	-1.3963	1.396297
940	0	-33.8659	-32.7968	-1.06914	1.069144
941	1	-33.7482	-32.7968	-0.951375	0.9513749
942	0	-34.3436	-32.7968	-1.54681	1.546811
943	1	-33.7482	-32.7968	-0.951375	0.9513749
944	0	-36.0845	-32.7968	-3.28769	3.287689
945	1	-32.9824	-32.7968	-0.185624	0.1856237
946	0	-34.4023	-32.7968	-1.60551	1.605513
947	1	-32.8475	-32.7968	-0.0507292	0.05072918
948	0	-34.7696	-32.7968	-1.9728	1.972804
949	1	-32.8333	-32.7968	-0.0365251	0.03652514
950	0	-34.7696	-32.7968	-1.9728	1.972804
951	1	-33.0011	-32.7968	-0.204367	0.2043667
952	0	-35.6269	-32.7968	-2.83014	2.830144
953	1	-32.9399	-32.7968	-0.143072	0.1430724
954	0	-33.5258	-32.7968	-0.729027	0.7290274
955	1	-33.0794	-32.7968	-0.282665	0.282665
956	0	-35.6153	-32.7968	-2.81854	2.818538
957	1	-33.4084	-32.7968	-0.611655	0.6116552
958	0	-33.2432	-32.7968	-0.446387	0.4463867
959	1	-33.4457	-32.7968	-0.648907	0.6489066
960	0	-33.857	-32.7968	-1.06023	1.060225
961	1	-33.9981	-32.7968	-1.20136	1.201361
962	0	-33.1889	-32.7968	-0.392116	0.3921163
963	1	-33.5571	-32.7968	-0.760288	0.7602883
964	0	-34.3418	-32.7968	-1.54501	1.545006
965	1	-33.9154	-32.7968	-1.11862	1.118624
966	0	-34.4304	-32.7968	-1.63362	1.633624
967	1	-33.7736	-32.7968	-0.976854	0.9768542
968	0	-33.748	-32.7968	-0.951198	0.9511984
969	1	-35.9825	-32.7968	-3.18575	3.185754
970	0	-33.5674	-32.7968	-0.770587	0.7705873
971	1	-35.9825	-32.7968	-3.18575	3.185754
972	0	-33.6252	-32.7968	-0.828453	0.8284531
973	1	-35.9825	-32.7968	-3.18575	3.185754
974	0	-34.6365	-32.7968	-1.83968	1.839684
975	1	-34.7768	-32.7968	-1.97997	1.979971
976	0	-35.3662	-32.7968	-2.56941	2.569407
977	1	-34.364	-32.7968	-1.56718	1.567179
978	0	-34.4269	-32.7968	-1.63009	1.63009
979	1	-35.7709	-32.7968	-2.97415	2.974147
980	0	-34.6095	-32.7968	-1.81271	1.812706
981	1	-33.7248	-32.7968	-0.928054	0.9280544
982	0	-33.0192	-32.7968	-0.222375	0.2223748
983	1	-33.2495	-32.7968	-0.452704	0.4527042
984	0	-33.0192	-32.7968	-0.222375	0.2223748
985	1	-33.0545	-32.7968	-0.257764	0.2577639
986	0	-33.0115	-32.7968	-0.214693	0.2146935
987	1	-33.399	-32.7968	-0.602212	0.6022116
988	0	-33.2782	-32.7968	-0.481462	0.4814625
989	1	-33.5011	-32.7968	-0.704325	0.7043254
990	0	-34.042	-32.7968	-1.24517	1.245173
991	1	-33.8316	-32.7968	-1.03478	1.03478
992	0	-36.896	-32.7968	-4.09922	4.099224
993	1	-34.9617	-32.7968	-2.16495	2.16495
994	0	-34.7793	-32.7968	-1.98247	1.982471
995	1	-35.2529	-32.7968	-2.45611	2.456114
996	0	-33.4523	-32.7968	-0.655542	0.655542
997	1	-34.453	-32.7968	-1.65623	1.656229
998	0	-33.1111	-32.7968	-0.314278	0.314278
999	1	-33.496	-32.7968	-0.699227	0.6992272
1000	0	-33.5993	-32.7968	-0.802515	0.8025153
1001	1	-33.496	-32.7968	-0.699227	0.6992272
1002	0	-34.8069	-32.7968	-2.01008	2.010079
1003	1	-34.9565	-32.7968	-2.15975	2.15975
1004	0	-35.438	-32.7968	-2.64124	2.641239
