Iteration	Posterior	Likelihood	Prior	R
3879	-33.0159	-32.7968	-0.219125	0.219125
3880	-33.0159	-32.7968	-0.219125	0.219125
3881	-33.0159	-32.7968	-0.219125	0.219125
3882	-33.0159	-32.7968	-0.219125	0.219125
3883	-33.316	-32.7968	-0.519207	0.5192068
3884	-32.8139	-32.7968	-0.0171453	0.01714532
3885	-32.8677	-32.7968	-0.0709478	0.07094777
3886	-32.9501	-32.7968	-0.153356	0.1533561
3887	-33.9062	-32.7968	-1.10947	1.109469
3888	-33.1389	-32.7968	-0.342135	0.3421346
3889	-33.1895	-32.7968	-0.392698	0.3926981
3890	-32.8668	-32.7968	-0.0700285	0.07002852
3891	-34.3448	-32.7968	-1.54798	1.547983
3892	-34.3448	-32.7968	-1.54798	1.547983
3893	-33.1087	-32.7968	-0.311962	0.3119621
3894	-33.0281	-32.7968	-0.231281	0.2312807
3895	-34.1578	-32.7968	-1.36105	1.361045
3896	-33.1385	-32.7968	-0.341685	0.3416852
3897	-32.837	-32.7968	-0.0402524	0.04025239
3898	-34.0991	-32.7968	-1.30229	1.302286
3899	-33.7367	-32.7968	-0.939968	0.9399683
3900	-33.7367	-32.7968	-0.939968	0.9399683
3901	-34.0981	-32.7968	-1.30136	1.301359
3902	-33.4201	-32.7968	-0.62333	0.6233299
3903	-32.9002	-32.7968	-0.103469	0.1034693
3904	-33.8497	-32.7968	-1.05288	1.052884
3905	-35.5307	-32.7968	-2.73387	2.733872
3906	-35.5307	-32.7968	-2.73387	2.733872
3907	-33.1487	-32.7968	-0.35189	0.3518898
3908	-32.879	-32.7968	-0.0822621	0.08226206
3909	-33.4908	-32.7968	-0.693976	0.6939757
3910	-34.3073	-32.7968	-1.51056	1.510561
3911	-34.3073	-32.7968	-1.51056	1.510561
3912	-34.3073	-32.7968	-1.51056	1.510561
3913	-33.0283	-32.7968	-0.231526	0.2315255
3914	-37.289	-32.7968	-4.49223	4.492234
3915	-34.4729	-32.7968	-1.67616	1.676155
3916	-34.4729	-32.7968	-1.67616	1.676155
3917	-34.4729	-32.7968	-1.67616	1.676155
3918	-33.7449	-32.7968	-0.948118	0.9481184
3919	-33.0564	-32.7968	-0.259596	0.2595962
3920	-33.503	-32.7968	-0.706216	0.7062161
3921	-34.386	-32.7968	-1.58923	1.589225
3922	-33.4259	-32.7968	-0.629148	0.6291484
3923	-33.4259	-32.7968	-0.629148	0.6291484
3924	-33.4259	-32.7968	-0.629148	0.6291484
3925	-33.4259	-32.7968	-0.629148	0.6291484
3926	-33.4562	-32.7968	-0.659417	0.6594172
3927	-33.4562	-32.7968	-0.659417	0.6594172
3928	-33.3429	-32.7968	-0.546155	0.5461548
3929	-32.8988	-32.7968	-0.101998	0.1019985
3930	-33.1427	-32.7968	-0.345942	0.3459421
3931	-32.8844	-32.7968	-0.0876398	0.08763983
3932	-35.3238	-32.7968	-2.52701	2.527015
3933	-33.0085	-32.7968	-0.211731	0.2117314
3934	-32.9021	-32.7968	-0.105321	0.1053215
3935	-33.3295	-32.7968	-0.532759	0.5327588
3936	-33.3295	-32.7968	-0.532759	0.5327588
3937	-34.6995	-32.7968	-1.90267	1.90267
3938	-34.6995	-32.7968	-1.90267	1.90267
3939	-34.7416	-32.7968	-1.94484	1.944838
3940	-34.7416	-32.7968	-1.94484	1.944838
3941	-33.0482	-32.7968	-0.251403	0.2514034
3942	-33.0482	-32.7968	-0.251403	0.2514034
3943	-32.8942	-32.7968	-0.0973858	0.09738579
3944	-33.825	-32.7968	-1.0282	1.0282
3945	-35.5207	-32.7968	-2.72392	2.723924
3946	-34.1702	-32.7968	-1.37343	1.373428
3947	-34.1702	-32.7968	-1.37343	1.373428
3948	-33.0179	-32.7968	-0.221163	0.2211632
3949	-34.7042	-32.7968	-1.90747	1.90747
3950	-34.7042	-32.7968	-1.90747	1.90747
3951	-34.7042	-32.7968	-1.90747	1.90747
3952	-33.3872	-32.7968	-0.590383	0.5903832
3953	-33.3872	-32.7968	-0.590383	0.5903832
3954	-33.201	-32.7968	-0.404243	0.4042432
3955	-33.0729	-32.7968	-0.27615	0.2761503
3956	-33.248	-32.7968	-0.451232	0.4512318
3957	-33.248	-32.7968	-0.451232	0.4512318
3958	-33.248	-32.7968	-0.451232	0.4512318
3959	-34.1005	-32.7968	-1.30376	1.303759
3960	-32.8823	-32.7968	-0.0854973	0.08549734
3961	-32.8823	-32.7968	-0.0854973	0.08549734
3962	-33.1031	-32.7968	-0.306343	0.3063425
3963	-33.1031	-32.7968	-0.306343	0.3063425
3964	-32.9812	-32.7968	-0.184385	0.1843853
3965	-32.8501	-32.7968	-0.053299	0.05329903
3966	-33.0038	-32.7968	-0.206978	0.2069779
3967	-33.1709	-32.7968	-0.374079	0.3740791
3968	-33.8922	-32.7968	-1.09537	1.095371
3969	-33.8922	-32.7968	-1.09537	1.095371
3970	-34.2222	-32.7968	-1.42544	1.425443
3971	-34.7084	-32.7968	-1.91163	1.91163
3972	-33.3229	-32.7968	-0.526125	0.5261249
3973	-33.54	-32.7968	-0.743252	0.7432521
3974	-32.8335	-32.7968	-0.0367001	0.03670006
3975	-35.0023	-32.7968	-2.20549	2.205493
3976	-32.9402	-32.7968	-0.143374	0.1433736
3977	-34.064	-32.7968	-1.26718	1.267175
3978	-34.064	-32.7968	-1.26718	1.267175
3979	-34.064	-32.7968	-1.26718	1.267175
3980	-32.8614	-32.7968	-0.0645872	0.0645872
3981	-33.7569	-32.7968	-0.960135	0.9601353
3982	-33.7569	-32.7968	-0.960135	0.9601353
3983	-33.7569	-32.7968	-0.960135	0.9601353
3984	-33.4542	-32.7968	-0.657434	0.6574336
3985	-35.381	-32.7968	-2.58423	2.584228
3986	-33.6416	-32.7968	-0.84484	0.8448401
3987	-35.0016	-32.7968	-2.20481	2.204806
3988	-32.9756	-32.7968	-0.178853	0.1788531
3989	-34.7174	-32.7968	-1.92064	1.920637
3990	-33.6696	-32.7968	-0.87282	0.87282
3991	-33.6696	-32.7968	-0.87282	0.87282
3992	-33.6696	-32.7968	-0.87282	0.87282
3993	-35.2837	-32.7968	-2.48688	2.48688
3994	-33.6309	-32.7968	-0.834139	0.8341385
3995	-34.3631	-32.7968	-1.56634	1.566342
3996	-34.3631	-32.7968	-1.56634	1.566342
3997	-34.3631	-32.7968	-1.56634	1.566342
3998	-33.0035	-32.7968	-0.206698	0.2066982
3999	-35.0137	-32.7968	-2.21692	2.216918
4000	-35.0137	-32.7968	-2.21692	2.216918
4001	-33.7227	-32.7968	-0.925951	0.9259507
4002	-32.8966	-32.7968	-0.0998365	0.09983647
4003	-32.8606	-32.7968	-0.0638183	0.06381827
4004	-34.2492	-32.7968	-1.45238	1.452376
4005	-34.2492	-32.7968	-1.45238	1.452376
4006	-33.7674	-32.7968	-0.970591	0.9705913
4007	-33.7674	-32.7968	-0.970591	0.9705913
4008	-33.7674	-32.7968	-0.970591	0.9705913
4009	-33.6742	-32.7968	-0.877404	0.8774045
4010	-32.9653	-32.7968	-0.168542	0.1685416
4011	-32.8222	-32.7968	-0.0254193	0.0254193
4012	-32.8222	-32.7968	-0.0254193	0.0254193
4013	-32.9275	-32.7968	-0.130706	0.1307058
4014	-33.1771	-32.7968	-0.380321	0.3803206
4015	-33.0386	-32.7968	-0.241822	0.2418221
4016	-33.3618	-32.7968	-0.565009	0.5650086
4017	-32.9706	-32.7968	-0.17383	0.1738302
4018	-33.1023	-32.7968	-0.305473	0.3054732
4019	-33.5867	-32.7968	-0.789968	0.7899682
4020	-33.1235	-32.7968	-0.326716	0.3267162
4021	-32.914	-32.7968	-0.11719	0.1171897
4022	-33.6979	-32.7968	-0.901104	0.901104
4023	-33.6212	-32.7968	-0.824431	0.8244307
4024	-33.2275	-32.7968	-0.430761	0.4307609
4025	-34.2259	-32.7968	-1.42908	1.429076
4026	-34.2259	-32.7968	-1.42908	1.429076
4027	-34.2259	-32.7968	-1.42908	1.429076
4028	-37.337	-32.7968	-4.54024	4.540242
4029	-32.9195	-32.7968	-0.122685	0.1226853
4030	-33.0544	-32.7968	-0.25762	0.2576199
4031	-32.872	-32.7968	-0.0751888	0.07518878
4032	-33.083	-32.7968	-0.286198	0.2861979
4033	-33.9729	-32.7968	-1.17611	1.176111
4034	-33.9729	-32.7968	-1.17611	1.176111
4035	-32.902	-32.7968	-0.105257	0.1052568
4036	-33.2547	-32.7968	-0.457898	0.4578978
4037	-33.2547	-32.7968	-0.457898	0.4578978
4038	-33.4063	-32.7968	-0.609569	0.6095685
4039	-33.3088	-32.7968	-0.511971	0.5119708
4040	-33.3127	-32.7968	-0.515903	0.5159031
4041	-36.1078	-32.7968	-3.31098	3.310982
4042	-34.1248	-32.7968	-1.32805	1.328052
4043	-32.9349	-32.7968	-0.138115	0.1381153
4044	-33.474	-32.7968	-0.677223	0.677223
4045	-33.1771	-32.7968	-0.380289	0.380289
4046	-33.3266	-32.7968	-0.529778	0.529778
4047	-34.7639	-32.7968	-1.96708	1.967084
4048	-34.1668	-32.7968	-1.37006	1.370059
4049	-34.1668	-32.7968	-1.37006	1.370059
4050	-34.1668	-32.7968	-1.37006	1.370059
4051	-34.3874	-32.7968	-1.59064	1.590642
4052	-34.3874	-32.7968	-1.59064	1.590642
4053	-34.0333	-32.7968	-1.23654	1.236542
4054	-33.2161	-32.7968	-0.419317	0.4193169
4055	-32.8704	-32.7968	-0.0736407	0.07364069
4056	-34.2059	-32.7968	-1.40908	1.409084
4057	-34.2059	-32.7968	-1.40908	1.409084
4058	-34.2059	-32.7968	-1.40908	1.409084
4059	-33.0934	-32.7968	-0.296646	0.2966461
4060	-34.1008	-32.7968	-1.30404	1.30404
4061	-33.7503	-32.7968	-0.953548	0.9535476
4062	-33.7503	-32.7968	-0.953548	0.9535476
4063	-35.3573	-32.7968	-2.56052	2.560517
4064	-35.3573	-32.7968	-2.56052	2.560517
4065	-34.2276	-32.7968	-1.43077	1.430771
4066	-33.6711	-32.7968	-0.87437	0.8743697
4067	-33.1364	-32.7968	-0.33964	0.3396404
4068	-33.4362	-32.7968	-0.639376	0.6393759
4069	-33.4362	-32.7968	-0.639376	0.6393759
4070	-33.338	-32.7968	-0.541207	0.5412067
4071	-33.338	-32.7968	-0.541207	0.5412067
4072	-33.0401	-32.7968	-0.243285	0.243285
4073	-33.6355	-32.7968	-0.838718	0.8387184
4074	-33.6355	-32.7968	-0.838718	0.8387184
4075	-33.9336	-32.7968	-1.13684	1.136836
4076	-33.9336	-32.7968	-1.13684	1.136836
4077	-33.9336	-32.7968	-1.13684	1.136836
4078	-33.4273	-32.7968	-0.630544	0.630544
4079	-34.3846	-32.7968	-1.58783	1.587828
4080	-34.2685	-32.7968	-1.47176	1.47176
4081	-34.2685	-32.7968	-1.47176	1.47176
4082	-34.2685	-32.7968	-1.47176	1.47176
4083	-33.0756	-32.7968	-0.27885	0.2788498
4084	-35.6639	-32.7968	-2.86709	2.867092
4085	-35.6639	-32.7968	-2.86709	2.867092
4086	-33.2673	-32.7968	-0.470545	0.4705447
4087	-33.2673	-32.7968	-0.470545	0.4705447
4088	-33.8321	-32.7968	-1.03532	1.035317
4089	-36.756	-32.7968	-3.9592	3.959197
4090	-33.1607	-32.7968	-0.363935	0.3639351
4091	-32.9088	-32.7968	-0.111993	0.1119926
4092	-34.9119	-32.7968	-2.11513	2.115125
4093	-34.9119	-32.7968	-2.11513	2.115125
4094	-33.3013	-32.7968	-0.504496	0.5044955
4095	-33.9014	-32.7968	-1.1046	1.1046
4096	-33.9014	-32.7968	-1.1046	1.1046
4097	-33.462	-32.7968	-0.665239	0.6652392
4098	-33.462	-32.7968	-0.665239	0.6652392
4099	-33.5995	-32.7968	-0.802731	0.802731
4100	-33.5995	-32.7968	-0.802731	0.802731
4101	-33.1401	-32.7968	-0.343327	0.343327
4102	-33.2642	-32.7968	-0.467382	0.467382
4103	-33.2642	-32.7968	-0.467382	0.467382
4104	-33.2642	-32.7968	-0.467382	0.467382
4105	-33.2642	-32.7968	-0.467382	0.467382
4106	-33.1167	-32.7968	-0.319948	0.3199482
4107	-33.4375	-32.7968	-0.640688	0.6406876
4108	-33.6331	-32.7968	-0.836366	0.8363665
4109	-33.6331	-32.7968	-0.836366	0.8363665
4110	-33.6331	-32.7968	-0.836366	0.8363665
4111	-35.9885	-32.7968	-3.19174	3.191736
4112	-33.3838	-32.7968	-0.586973	0.5869734
4113	-33.3838	-32.7968	-0.586973	0.5869734
4114	-32.9009	-32.7968	-0.104123	0.1041232
4115	-33.3098	-32.7968	-0.513067	0.5130672
4116	-33.3098	-32.7968	-0.513067	0.5130672
4117	-33.3098	-32.7968	-0.513067	0.5130672
4118	-33.5916	-32.7968	-0.794788	0.7947878
4119	-33.7976	-32.7968	-1.0008	1.000798
4120	-33.4132	-32.7968	-0.61639	0.6163902
4121	-32.9317	-32.7968	-0.134924	0.1349238
4122	-33.8318	-32.7968	-1.03506	1.035058
4123	-33.8318	-32.7968	-1.03506	1.035058
4124	-33.8318	-32.7968	-1.03506	1.035058
4125	-33.5283	-32.7968	-0.73152	0.7315197
4126	-36.1793	-32.7968	-3.38256	3.38256
4127	-33.1684	-32.7968	-0.371599	0.3715989
4128	-33.1646	-32.7968	-0.36785	0.3678503
4129	-33.3542	-32.7968	-0.557377	0.5573771
4130	-33.7711	-32.7968	-0.974341	0.9743405
4131	-33.7711	-32.7968	-0.974341	0.9743405
4132	-33.0145	-32.7968	-0.217748	0.2177483
4133	-35.5403	-32.7968	-2.74352	2.743522
4134	-36.2657	-32.7968	-3.46887	3.468873
4135	-37.6133	-32.7968	-4.81652	4.816524
4136	-33.2223	-32.7968	-0.425527	0.4255271
4137	-33.5261	-32.7968	-0.729289	0.7292892
4138	-33.5261	-32.7968	-0.729289	0.7292892
4139	-33.5261	-32.7968	-0.729289	0.7292892
4140	-34.4495	-32.7968	-1.65273	1.652732
4141	-33.0212	-32.7968	-0.224452	0.2244518
4142	-32.9529	-32.7968	-0.156122	0.1561217
4143	-32.8795	-32.7968	-0.0826791	0.08267914
4144	-32.8456	-32.7968	-0.0488216	0.04882163
4145	-33.4065	-32.7968	-0.609708	0.6097084
4146	-33.4065	-32.7968	-0.609708	0.6097084
4147	-33.4065	-32.7968	-0.609708	0.6097084
4148	-35.0366	-32.7968	-2.23981	2.239806
4149	-33.5313	-32.7968	-0.734528	0.7345284
4150	-33.018	-32.7968	-0.221192	0.2211917
4151	-33.0385	-32.7968	-0.24168	0.2416805
4152	-35.0372	-32.7968	-2.24047	2.240466
4153	-33.0238	-32.7968	-0.226991	0.2269912
4154	-33.0238	-32.7968	-0.226991	0.2269912
4155	-35.4396	-32.7968	-2.64278	2.642784
4156	-33.0789	-32.7968	-0.282122	0.2821216
4157	-33.0789	-32.7968	-0.282122	0.2821216
4158	-33.741	-32.7968	-0.944188	0.9441883
4159	-34.1206	-32.7968	-1.32386	1.323856
4160	-32.9486	-32.7968	-0.15185	0.1518503
4161	-33.0475	-32.7968	-0.250676	0.2506756
4162	-33.087	-32.7968	-0.290252	0.2902522
4163	-33.087	-32.7968	-0.290252	0.2902522
4164	-33.087	-32.7968	-0.290252	0.2902522
4165	-33.087	-32.7968	-0.290252	0.2902522
4166	-34.1387	-32.7968	-1.34193	1.34193
4167	-33.3575	-32.7968	-0.560673	0.5606726
4168	-33.6131	-32.7968	-0.816335	0.8163349
4169	-34.1363	-32.7968	-1.33956	1.339559
4170	-34.2077	-32.7968	-1.41094	1.410943
4171	-34.2077	-32.7968	-1.41094	1.410943
4172	-34.2077	-32.7968	-1.41094	1.410943
4173	-33.061	-32.7968	-0.264186	0.2641859
4174	-33.103	-32.7968	-0.306222	0.3062217
4175	-33.3926	-32.7968	-0.595832	0.5958317
4176	-34.2237	-32.7968	-1.42689	1.426888
4177	-32.9631	-32.7968	-0.166285	0.166285
4178	-32.9055	-32.7968	-0.108674	0.1086738
4179	-33.1509	-32.7968	-0.354108	0.3541084
4180	-33.1509	-32.7968	-0.354108	0.3541084
4181	-33.1509	-32.7968	-0.354108	0.3541084
4182	-32.9175	-32.7968	-0.120673	0.1206725
4183	-32.9175	-32.7968	-0.120673	0.1206725
4184	-33.0465	-32.7968	-0.249714	0.2497141
4185	-33.0465	-32.7968	-0.249714	0.2497141
4186	-33.0799	-32.7968	-0.283119	0.2831188
4187	-33.7834	-32.7968	-0.986629	0.9866288
4188	-33.7834	-32.7968	-0.986629	0.9866288
4189	-34.6169	-32.7968	-1.82013	1.820132
4190	-34.6932	-32.7968	-1.89643	1.896428
4191	-33.1033	-32.7968	-0.306529	0.3065286
4192	-33.3232	-32.7968	-0.526404	0.5264035
4193	-33.3232	-32.7968	-0.526404	0.5264035
4194	-33.0404	-32.7968	-0.243644	0.2436444
4195	-32.8664	-32.7968	-0.0695911	0.06959108
4196	-32.8381	-32.7968	-0.041325	0.04132504
4197	-34.3649	-32.7968	-1.56814	1.568139
4198	-32.9117	-32.7968	-0.114923	0.1149227
4199	-32.8939	-32.7968	-0.0971448	0.09714484
4200	-32.8739	-32.7968	-0.0771639	0.07716386
4201	-33.7124	-32.7968	-0.915594	0.9155944
4202	-35.0075	-32.7968	-2.21071	2.210706
4203	-34.9025	-32.7968	-2.10567	2.105673
4204	-34.9025	-32.7968	-2.10567	2.105673
4205	-34.9025	-32.7968	-2.10567	2.105673
4206	-35.1514	-32.7968	-2.35464	2.354635
4207	-33.5803	-32.7968	-0.78354	0.7835404
4208	-34.2754	-32.7968	-1.47859	1.478593
4209	-33.4864	-32.7968	-0.689642	0.6896423
4210	-33.5813	-32.7968	-0.784535	0.7845349
4211	-33.9772	-32.7968	-1.18046	1.180456
4212	-32.8659	-32.7968	-0.0691656	0.06916565
4213	-33.0603	-32.7968	-0.263475	0.2634748
4214	-35.0532	-32.7968	-2.25642	2.256421
4215	-33.8013	-32.7968	-1.0045	1.004497
4216	-33.364	-32.7968	-0.567203	0.5672026
4217	-33.2954	-32.7968	-0.498578	0.4985781
4218	-37.312	-32.7968	-4.51523	4.515228
4219	-35.1908	-32.7968	-2.39397	2.39397
4220	-32.8991	-32.7968	-0.102276	0.1022762
4221	-34.0393	-32.7968	-1.2425	1.242499
4222	-35.97	-32.7968	-3.17319	3.173192
4223	-33.1481	-32.7968	-0.351283	0.3512835
4224	-32.8958	-32.7968	-0.0990585	0.0990585
4225	-32.947	-32.7968	-0.150261	0.1502611
4226	-34.2684	-32.7968	-1.47159	1.471585
4227	-33.7575	-32.7968	-0.960702	0.960702
4228	-33.7575	-32.7968	-0.960702	0.960702
4229	-33.7575	-32.7968	-0.960702	0.960702
4230	-33.076	-32.7968	-0.279206	0.2792064
4231	-32.9694	-32.7968	-0.172605	0.1726053
4232	-35.2699	-32.7968	-2.47312	2.47312
4233	-33.7549	-32.7968	-0.958155	0.9581548
4234	-33.7549	-32.7968	-0.958155	0.9581548
4235	-33.7549	-32.7968	-0.958155	0.9581548
4236	-33.7549	-32.7968	-0.958155	0.9581548
4237	-33.7549	-32.7968	-0.958155	0.9581548
4238	-33.8971	-32.7968	-1.10036	1.100355
4239	-33.8971	-32.7968	-1.10036	1.100355
4240	-32.8182	-32.7968	-0.0214346	0.02143459
4241	-33.0067	-32.7968	-0.20996	0.2099601
4242	-33.3978	-32.7968	-0.601019	0.6010187
4243	-34.3659	-32.7968	-1.56911	1.569106
4244	-33.4546	-32.7968	-0.65785	0.6578501
4245	-35.6653	-32.7968	-2.86855	2.868549
4246	-35.6653	-32.7968	-2.86855	2.868549
4247	-35.8798	-32.7968	-3.08298	3.082976
4248	-35.8798	-32.7968	-3.08298	3.082976
4249	-35.8798	-32.7968	-3.08298	3.082976
4250	-33.5057	-32.7968	-0.708878	0.7088779
4251	-33.5057	-32.7968	-0.708878	0.7088779
4252	-33.5057	-32.7968	-0.708878	0.7088779
4253	-33.0188	-32.7968	-0.221985	0.2219854
4254	-33.0188	-32.7968	-0.221985	0.2219854
4255	-33.2868	-32.7968	-0.490036	0.4900358
4256	-33.2868	-32.7968	-0.490036	0.4900358
4257	-33.5675	-32.7968	-0.770719	0.7707191
4258	-33.2748	-32.7968	-0.477976	0.4779759
4259	-34.6901	-32.7968	-1.89334	1.893338
4260	-34.8528	-32.7968	-2.05598	2.055977
4261	-34.8528	-32.7968	-2.05598	2.055977
4262	-32.9664	-32.7968	-0.169658	0.1696577
4263	-32.9643	-32.7968	-0.167507	0.1675068
4264	-34.0295	-32.7968	-1.23271	1.232706
4265	-33.6904	-32.7968	-0.893645	0.8936452
4266	-32.8665	-32.7968	-0.0697307	0.06973071
4267	-33.4257	-32.7968	-0.628966	0.6289664
4268	-34.0799	-32.7968	-1.28311	1.283108
4269	-33.8127	-32.7968	-1.01597	1.015966
4270	-33.1356	-32.7968	-0.338795	0.3387949
4271	-32.8572	-32.7968	-0.0604357	0.06043566
4272	-33.5	-32.7968	-0.70318	0.7031795
4273	-33.4669	-32.7968	-0.67014	0.6701398
4274	-32.8202	-32.7968	-0.023468	0.02346802
4275	-32.7995	-32.7968	-0.00269466	0.002694656
4276	-32.8019	-32.7968	-0.00507386	0.005073861
4277	-34.2825	-32.7968	-1.48572	1.485725
4278	-33.3462	-32.7968	-0.549395	0.5493954
4279	-32.9805	-32.7968	-0.183719	0.183719
4280	-33.8839	-32.7968	-1.08709	1.087091
4281	-33.8839	-32.7968	-1.08709	1.087091
4282	-33.8839	-32.7968	-1.08709	1.087091
4283	-33.8839	-32.7968	-1.08709	1.087091
4284	-33.2573	-32.7968	-0.460569	0.4605693
4285	-32.9889	-32.7968	-0.192158	0.1921585
4286	-33.0543	-32.7968	-0.257485	0.2574846
4287	-32.8892	-32.7968	-0.092433	0.09243302
4288	-33.8083	-32.7968	-1.01147	1.011471
4289	-33.9663	-32.7968	-1.16951	1.169514
4290	-33.9663	-32.7968	-1.16951	1.169514
4291	-33.9663	-32.7968	-1.16951	1.169514
4292	-33.7604	-32.7968	-0.963575	0.9635753
4293	-33.7604	-32.7968	-0.963575	0.9635753
4294	-33.7604	-32.7968	-0.963575	0.9635753
4295	-33.1942	-32.7968	-0.397461	0.3974614
4296	-33.1942	-32.7968	-0.397461	0.3974614
4297	-33.1942	-32.7968	-0.397461	0.3974614
4298	-33.2404	-32.7968	-0.443629	0.443629
4299	-33.3727	-32.7968	-0.575887	0.5758872
4300	-33.0163	-32.7968	-0.219492	0.2194916
4301	-33.2542	-32.7968	-0.457406	0.4574059
4302	-34.2414	-32.7968	-1.44457	1.444575
4303	-35.6956	-32.7968	-2.8988	2.898805
4304	-33.4073	-32.7968	-0.610556	0.6105558
4305	-33.2221	-32.7968	-0.425357	0.4253567
4306	-33.2221	-32.7968	-0.425357	0.4253567
4307	-33.2221	-32.7968	-0.425357	0.4253567
4308	-33.2736	-32.7968	-0.476838	0.4768375
4309	-33.2736	-32.7968	-0.476838	0.4768375
4310	-32.8815	-32.7968	-0.0847075	0.08470748
4311	-32.8815	-32.7968	-0.0847075	0.08470748
4312	-34.1164	-32.7968	-1.31957	1.319572
4313	-33.7288	-32.7968	-0.931997	0.9319972
4314	-33.3053	-32.7968	-0.508494	0.5084939
4315	-33.3053	-32.7968	-0.508494	0.5084939
4316	-33.3053	-32.7968	-0.508494	0.5084939
4317	-33.0518	-32.7968	-0.254993	0.2549928
4318	-32.853	-32.7968	-0.0562022	0.05620217
4319	-33.2801	-32.7968	-0.483284	0.4832843
4320	-33.7794	-32.7968	-0.982597	0.9825972
4321	-33.9843	-32.7968	-1.18753	1.187526
4322	-34.3775	-32.7968	-1.58076	1.580764
4323	-34.3775	-32.7968	-1.58076	1.580764
4324	-34.3775	-32.7968	-1.58076	1.580764
4325	-35.9956	-32.7968	-3.19883	3.198834
4326	-35.4096	-32.7968	-2.61284	2.61284
4327	-33.4373	-32.7968	-0.640553	0.6405532
4328	-34.9705	-32.7968	-2.17373	2.173734
4329	-33.3585	-32.7968	-0.561693	0.5616926
4330	-32.9737	-32.7968	-0.176922	0.1769217
4331	-34.0457	-32.7968	-1.24889	1.248895
4332	-32.8708	-32.7968	-0.0740438	0.07404381
4333	-35.3169	-32.7968	-2.52009	2.52009
4334	-33.7837	-32.7968	-0.986948	0.9869475
4335	-33.2356	-32.7968	-0.438798	0.4387982
4336	-35.3355	-32.7968	-2.53872	2.538719
4337	-35.3355	-32.7968	-2.53872	2.538719
4338	-35.3355	-32.7968	-2.53872	2.538719
4339	-32.9562	-32.7968	-0.159386	0.1593864
4340	-33.3462	-32.7968	-0.549383	0.5493834
4341	-36.6222	-32.7968	-3.82547	3.825468
4342	-33.865	-32.7968	-1.06824	1.068244
4343	-33.865	-32.7968	-1.06824	1.068244
4344	-33.6632	-32.7968	-0.866395	0.8663951
4345	-33.9674	-32.7968	-1.17063	1.170628
4346	-33.9674	-32.7968	-1.17063	1.170628
4347	-33.0771	-32.7968	-0.280304	0.280304
4348	-33.0801	-32.7968	-0.283363	0.2833634
4349	-33.0801	-32.7968	-0.283363	0.2833634
4350	-34.2621	-32.7968	-1.46535	1.465355
4351	-34.2621	-32.7968	-1.46535	1.465355
4352	-34.2621	-32.7968	-1.46535	1.465355
4353	-33.0556	-32.7968	-0.258826	0.2588265
4354	-34.4909	-32.7968	-1.69414	1.694141
4355	-34.4909	-32.7968	-1.69414	1.694141
4356	-34.4909	-32.7968	-1.69414	1.694141
4357	-34.4909	-32.7968	-1.69414	1.694141
4358	-33.5083	-32.7968	-0.71148	0.7114801
4359	-33.0681	-32.7968	-0.27137	0.2713699
4360	-37.0882	-32.7968	-4.29141	4.291412
4361	-34.9851	-32.7968	-2.18827	2.188274
4362	-34.9851	-32.7968	-2.18827	2.188274
4363	-34.9851	-32.7968	-2.18827	2.188274
4364	-33.2098	-32.7968	-0.41298	0.4129798
4365	-34.474	-32.7968	-1.67723	1.677234
4366	-33.7796	-32.7968	-0.982815	0.9828147
4367	-33.7796	-32.7968	-0.982815	0.9828147
4368	-34.7036	-32.7968	-1.90685	1.906847
4369	-34.7036	-32.7968	-1.90685	1.906847
4370	-34.7036	-32.7968	-1.90685	1.906847
4371	-33.7478	-32.7968	-0.951016	0.9510156
4372	-33.6299	-32.7968	-0.83313	0.8331302
4373	-32.9303	-32.7968	-0.133554	0.1335539
4374	-32.8117	-32.7968	-0.0149434	0.01494343
4375	-32.8005	-32.7968	-0.00368196	0.003681964
4376	-32.8276	-32.7968	-0.0308543	0.03085432
4377	-32.8276	-32.7968	-0.0308543	0.03085432
4378	-33.6412	-32.7968	-0.844463	0.8444626
4379	-32.9933	-32.7968	-0.196555	0.1965545
4380	-34.6412	-32.7968	-1.84445	1.844453
4381	-32.8385	-32.7968	-0.0417216	0.04172158
4382	-33.6465	-32.7968	-0.849719	0.8497195
4383	-33.6465	-32.7968	-0.849719	0.8497195
4384	-33.6465	-32.7968	-0.849719	0.8497195
4385	-33.6465	-32.7968	-0.849719	0.8497195
4386	-33.6465	-32.7968	-0.849719	0.8497195
4387	-33.8816	-32.7968	-1.08484	1.084842
4388	-33.3088	-32.7968	-0.512034	0.5120337
4389	-33.4979	-32.7968	-0.70108	0.7010798
4390	-34.4159	-32.7968	-1.61915	1.61915
4391	-33.0051	-32.7968	-0.208331	0.2083313
4392	-33.0028	-32.7968	-0.206045	0.2060449
4393	-33.3626	-32.7968	-0.565826	0.5658262
4394	-34.0468	-32.7968	-1.25	1.250004
4395	-34.0468	-32.7968	-1.25	1.250004
4396	-34.0468	-32.7968	-1.25	1.250004
4397	-33.965	-32.7968	-1.16825	1.168246
4398	-33.965	-32.7968	-1.16825	1.168246
4399	-33.965	-32.7968	-1.16825	1.168246
4400	-33.2062	-32.7968	-0.409467	0.409467
4401	-33.419	-32.7968	-0.622235	0.6222351
4402	-33.419	-32.7968	-0.622235	0.6222351
4403	-34.8443	-32.7968	-2.04749	2.047489
4404	-34.8443	-32.7968	-2.04749	2.047489
