Iteration	Posterior	Likelihood	Prior	R
3835	-34.7151	-32.7968	-1.91831	1.918312
3836	-33.3513	-32.7968	-0.554495	0.5544953
3837	-34.9717	-32.7968	-2.17497	2.174969
3838	-33.5006	-32.7968	-0.703822	0.7038216
3839	-33.5006	-32.7968	-0.703822	0.7038216
3840	-33.5006	-32.7968	-0.703822	0.7038216
3841	-33.5006	-32.7968	-0.703822	0.7038216
3842	-33.5006	-32.7968	-0.703822	0.7038216
3843	-33.5172	-32.7968	-0.720449	0.7204491
3844	-33.5172	-32.7968	-0.720449	0.7204491
3845	-33.4239	-32.7968	-0.6271	0.6271001
3846	-32.9117	-32.7968	-0.114888	0.1148878
3847	-35.5239	-32.7968	-2.72707	2.727073
3848	-33.2323	-32.7968	-0.435478	0.4354781
3849	-33.2323	-32.7968	-0.435478	0.4354781
3850	-33.0411	-32.7968	-0.244329	0.2443285
3851	-33.057	-32.7968	-0.26023	0.2602303
3852	-33.3357	-32.7968	-0.538895	0.538895
3853	-32.8972	-32.7968	-0.100461	0.100461
3854	-33.1794	-32.7968	-0.382621	0.3826208
3855	-34.8741	-32.7968	-2.07732	2.077321
3856	-33.1846	-32.7968	-0.387813	0.3878135
3857	-34.1133	-32.7968	-1.31648	1.316481
3858	-33.3402	-32.7968	-0.543391	0.5433914
3859	-33.3402	-32.7968	-0.543391	0.5433914
3860	-33.3402	-32.7968	-0.543391	0.5433914
3861	-33.7272	-32.7968	-0.930406	0.9304062
3862	-33.1842	-32.7968	-0.387459	0.387459
3863	-32.8404	-32.7968	-0.0436301	0.04363013
3864	-33.5019	-32.7968	-0.705077	0.7050766
3865	-32.8102	-32.7968	-0.0134636	0.01346356
3866	-33.3755	-32.7968	-0.578737	0.5787368
3867	-33.3755	-32.7968	-0.578737	0.5787368
3868	-33.5899	-32.7968	-0.79308	0.7930803
3869	-32.8253	-32.7968	-0.0285005	0.02850048
3870	-32.9138	-32.7968	-0.116978	0.1169783
3871	-33.1496	-32.7968	-0.352826	0.352826
3872	-33.083	-32.7968	-0.286238	0.2862383
3873	-32.8633	-32.7968	-0.066476	0.06647599
3874	-32.8974	-32.7968	-0.10058	0.1005796
3875	-36.2634	-32.7968	-3.46665	3.46665
3876	-35.9509	-32.7968	-3.15412	3.154122
3877	-33.4518	-32.7968	-0.655044	0.655044
3878	-33.4518	-32.7968	-0.655044	0.655044
3879	-33.4518	-32.7968	-0.655044	0.655044
3880	-32.9975	-32.7968	-0.200683	0.200683
3881	-32.9846	-32.7968	-0.187771	0.1877713
3882	-33.3376	-32.7968	-0.540869	0.5408694
3883	-33.0675	-32.7968	-0.270689	0.2706894
3884	-33.0675	-32.7968	-0.270689	0.2706894
3885	-32.9232	-32.7968	-0.126463	0.1264631
3886	-37.6552	-32.7968	-4.85842	4.858416
3887	-37.6552	-32.7968	-4.85842	4.858416
3888	-32.9124	-32.7968	-0.11564	0.1156403
3889	-36.7357	-32.7968	-3.93893	3.938927
3890	-33.1935	-32.7968	-0.396728	0.3967279
3891	-33.7944	-32.7968	-0.997649	0.9976488
3892	-33.7944	-32.7968	-0.997649	0.9976488
3893	-34.1563	-32.7968	-1.35955	1.359551
3894	-34.1563	-32.7968	-1.35955	1.359551
3895	-32.9147	-32.7968	-0.117937	0.1179374
3896	-33.5257	-32.7968	-0.728933	0.7289326
3897	-33.6334	-32.7968	-0.836585	0.8365853
3898	-34.4269	-32.7968	-1.63013	1.630128
3899	-34.4269	-32.7968	-1.63013	1.630128
3900	-34.4269	-32.7968	-1.63013	1.630128
3901	-34.8498	-32.7968	-2.05303	2.053034
3902	-33.0908	-32.7968	-0.294017	0.2940167
3903	-33.6327	-32.7968	-0.835932	0.8359319
3904	-33.2585	-32.7968	-0.461674	0.4616737
3905	-33.7011	-32.7968	-0.904293	0.9042929
3906	-33.3034	-32.7968	-0.506608	0.5066077
3907	-33.6236	-32.7968	-0.826796	0.8267964
3908	-33.2371	-32.7968	-0.440352	0.4403522
3909	-34.1062	-32.7968	-1.30947	1.309467
3910	-33.3545	-32.7968	-0.557675	0.5576749
3911	-33.3545	-32.7968	-0.557675	0.5576749
3912	-33.2933	-32.7968	-0.49654	0.4965403
3913	-34.2491	-32.7968	-1.45236	1.452359
3914	-33.1798	-32.7968	-0.383007	0.3830071
3915	-32.9527	-32.7968	-0.155904	0.1559041
3916	-33.0458	-32.7968	-0.24904	0.2490398
3917	-35.7879	-32.7968	-2.9911	2.991096
3918	-35.7879	-32.7968	-2.9911	2.991096
3919	-32.9653	-32.7968	-0.168566	0.1685662
3920	-32.9653	-32.7968	-0.168566	0.1685662
3921	-33.0027	-32.7968	-0.205885	0.2058851
3922	-36.5156	-32.7968	-3.71883	3.718826
3923	-36.5156	-32.7968	-3.71883	3.718826
3924	-32.9003	-32.7968	-0.103513	0.1035129
3925	-33.4167	-32.7968	-0.619962	0.6199622
3926	-33.9681	-32.7968	-1.17133	1.171333
3927	-33.9681	-32.7968	-1.17133	1.171333
3928	-35.6201	-32.7968	-2.82335	2.82335
3929	-33.0087	-32.7968	-0.211872	0.2118719
3930	-32.8415	-32.7968	-0.0446851	0.04468508
3931	-33.9462	-32.7968	-1.14943	1.149431
3932	-33.3079	-32.7968	-0.511152	0.5111524
3933	-32.9266	-32.7968	-0.129783	0.1297831
3934	-32.8562	-32.7968	-0.0593756	0.05937564
3935	-32.8643	-32.7968	-0.0675557	0.06755566
3936	-32.9469	-32.7968	-0.150081	0.1500809
3937	-33.6845	-32.7968	-0.887689	0.8876894
3938	-33.0511	-32.7968	-0.254307	0.2543065
3939	-33.6461	-32.7968	-0.84936	0.84936
3940	-36.4165	-32.7968	-3.61974	3.61974
3941	-32.9515	-32.7968	-0.15472	0.1547202
3942	-32.9515	-32.7968	-0.15472	0.1547202
3943	-32.9658	-32.7968	-0.169038	0.169038
3944	-33.356	-32.7968	-0.559229	0.5592288
3945	-33.0437	-32.7968	-0.246922	0.2469223
3946	-32.9444	-32.7968	-0.147662	0.1476617
3947	-34.8287	-32.7968	-2.03192	2.031921
3948	-32.9106	-32.7968	-0.113817	0.1138167
3949	-32.8878	-32.7968	-0.0910556	0.09105559
3950	-32.8878	-32.7968	-0.0910556	0.09105559
3951	-32.8878	-32.7968	-0.0910556	0.09105559
3952	-33.0367	-32.7968	-0.239879	0.2398794
3953	-33.5163	-32.7968	-0.719521	0.7195206
3954	-33.4079	-32.7968	-0.611103	0.6111033
3955	-33.3703	-32.7968	-0.573561	0.5735613
3956	-34.3724	-32.7968	-1.57567	1.575667
3957	-33.2806	-32.7968	-0.483858	0.4838584
3958	-33.9772	-32.7968	-1.18042	1.180417
3959	-33.7368	-32.7968	-0.939989	0.9399892
3960	-34.4524	-32.7968	-1.65562	1.655623
3961	-34.4524	-32.7968	-1.65562	1.655623
3962	-34.4524	-32.7968	-1.65562	1.655623
3963	-33.1443	-32.7968	-0.347482	0.3474821
3964	-33.1443	-32.7968	-0.347482	0.3474821
3965	-33.1443	-32.7968	-0.347482	0.3474821
3966	-33.5951	-32.7968	-0.798297	0.7982966
3967	-33.5951	-32.7968	-0.798297	0.7982966
3968	-33.1498	-32.7968	-0.353024	0.3530243
3969	-32.8963	-32.7968	-0.0995023	0.09950234
3970	-33.2133	-32.7968	-0.416513	0.4165131
3971	-33.8831	-32.7968	-1.08631	1.086313
3972	-33.8831	-32.7968	-1.08631	1.086313
3973	-34.0736	-32.7968	-1.27681	1.27681
3974	-36.4834	-32.7968	-3.68666	3.686659
3975	-32.9552	-32.7968	-0.15844	0.1584398
3976	-33.1098	-32.7968	-0.313024	0.3130238
3977	-33.2296	-32.7968	-0.432853	0.432853
3978	-32.9699	-32.7968	-0.173112	0.1731123
3979	-32.8663	-32.7968	-0.0695195	0.06951952
3980	-36.2032	-32.7968	-3.40647	3.406469
3981	-33.2127	-32.7968	-0.41594	0.41594
3982	-33.3466	-32.7968	-0.549868	0.5498675
3983	-33.0397	-32.7968	-0.242931	0.2429307
3984	-33.0397	-32.7968	-0.242931	0.2429307
3985	-33.0397	-32.7968	-0.242931	0.2429307
3986	-33.0397	-32.7968	-0.242931	0.2429307
3987	-33.6035	-32.7968	-0.806721	0.8067213
3988	-33.826	-32.7968	-1.02925	1.029253
3989	-33.826	-32.7968	-1.02925	1.029253
3990	-33.826	-32.7968	-1.02925	1.029253
3991	-33.826	-32.7968	-1.02925	1.029253
3992	-33.6027	-32.7968	-0.80594	0.8059396
3993	-33.5645	-32.7968	-0.767724	0.7677238
3994	-34.7303	-32.7968	-1.93352	1.933521
3995	-34.7303	-32.7968	-1.93352	1.933521
3996	-32.8362	-32.7968	-0.0394526	0.03945256
3997	-32.8362	-32.7968	-0.0394526	0.03945256
3998	-32.9272	-32.7968	-0.130426	0.1304264
3999	-33.1425	-32.7968	-0.345696	0.3456955
4000	-33.2349	-32.7968	-0.438095	0.438095
4001	-33.2349	-32.7968	-0.438095	0.438095
4002	-32.9696	-32.7968	-0.17278	0.1727802
4003	-33.2396	-32.7968	-0.442823	0.4428232
4004	-33.2396	-32.7968	-0.442823	0.4428232
4005	-33.2396	-32.7968	-0.442823	0.4428232
4006	-32.8352	-32.7968	-0.0384296	0.03842961
4007	-32.8437	-32.7968	-0.0469522	0.04695216
4008	-33.314	-32.7968	-0.517214	0.5172137
4009	-33.314	-32.7968	-0.517214	0.5172137
4010	-34.0762	-32.7968	-1.27942	1.279417
4011	-33.2274	-32.7968	-0.430642	0.4306421
4012	-34.2746	-32.7968	-1.4778	1.477798
4013	-34.2746	-32.7968	-1.4778	1.477798
4014	-32.8927	-32.7968	-0.0959596	0.0959596
4015	-32.8927	-32.7968	-0.0959596	0.0959596
4016	-33.0518	-32.7968	-0.255047	0.2550469
4017	-33.8333	-32.7968	-1.03656	1.036562
4018	-33.8283	-32.7968	-1.03152	1.031519
4019	-33.2159	-32.7968	-0.419134	0.4191342
4020	-33.2159	-32.7968	-0.419134	0.4191342
4021	-33.2159	-32.7968	-0.419134	0.4191342
4022	-33.2159	-32.7968	-0.419134	0.4191342
4023	-35.0641	-32.7968	-2.26735	2.267349
4024	-33.6425	-32.7968	-0.845715	0.8457149
4025	-33.6425	-32.7968	-0.845715	0.8457149
4026	-33.6425	-32.7968	-0.845715	0.8457149
4027	-32.9455	-32.7968	-0.14873	0.1487295
4028	-32.8393	-32.7968	-0.0425134	0.04251336
4029	-32.9298	-32.7968	-0.132991	0.1329911
4030	-33.5918	-32.7968	-0.794981	0.7949811
4031	-32.9407	-32.7968	-0.143931	0.1439305
4032	-32.8232	-32.7968	-0.0264219	0.02642188
4033	-32.8232	-32.7968	-0.0264219	0.02642188
4034	-33.0959	-32.7968	-0.299073	0.2990727
4035	-33.262	-32.7968	-0.46523	0.4652298
4036	-34.3002	-32.7968	-1.50346	1.503456
4037	-35.9707	-32.7968	-3.17387	3.173872
4038	-34.6148	-32.7968	-1.81803	1.81803
4039	-32.9675	-32.7968	-0.170685	0.1706845
4040	-32.8827	-32.7968	-0.0859666	0.08596659
4041	-37.8989	-32.7968	-5.1021	5.102096
4042	-35.194	-32.7968	-2.39726	2.397255
4043	-35.194	-32.7968	-2.39726	2.397255
4044	-35.194	-32.7968	-2.39726	2.397255
4045	-35.194	-32.7968	-2.39726	2.397255
4046	-33.478	-32.7968	-0.681226	0.6812259
4047	-33.4668	-32.7968	-0.670022	0.6700223
4048	-33.2559	-32.7968	-0.459115	0.4591152
4049	-35.5434	-32.7968	-2.74663	2.746626
4050	-33.3214	-32.7968	-0.524605	0.5246054
4051	-33.3214	-32.7968	-0.524605	0.5246054
4052	-33.3214	-32.7968	-0.524605	0.5246054
4053	-34.0358	-32.7968	-1.23899	1.238986
4054	-34.0161	-32.7968	-1.2193	1.219299
4055	-34.0161	-32.7968	-1.2193	1.219299
4056	-32.8509	-32.7968	-0.054104	0.05410396
4057	-33.4143	-32.7968	-0.617568	0.6175675
4058	-33.6105	-32.7968	-0.813741	0.8137413
4059	-33.0917	-32.7968	-0.294928	0.294928
4060	-34.4457	-32.7968	-1.64888	1.648882
4061	-34.4457	-32.7968	-1.64888	1.648882
4062	-33.3508	-32.7968	-0.553989	0.5539894
4063	-33.1941	-32.7968	-0.397359	0.3973588
4064	-33.1941	-32.7968	-0.397359	0.3973588
4065	-34.9357	-32.7968	-2.13891	2.138913
4066	-34.9357	-32.7968	-2.13891	2.138913
4067	-32.9055	-32.7968	-0.10871	0.1087101
4068	-33.7009	-32.7968	-0.90407	0.9040699
4069	-33.3014	-32.7968	-0.504655	0.5046552
4070	-32.8406	-32.7968	-0.0437745	0.04377447
4071	-35.3004	-32.7968	-2.50362	2.503617
4072	-34.0389	-32.7968	-1.24215	1.242151
4073	-35.1642	-32.7968	-2.36742	2.367415
4074	-33.4582	-32.7968	-0.661389	0.6613885
4075	-33.4582	-32.7968	-0.661389	0.6613885
4076	-34.4778	-32.7968	-1.68099	1.680987
4077	-33.0784	-32.7968	-0.281652	0.2816524
4078	-32.8458	-32.7968	-0.0490074	0.04900745
4079	-32.8209	-32.7968	-0.0240843	0.02408426
4080	-32.8135	-32.7968	-0.0167666	0.01676662
4081	-32.907	-32.7968	-0.11023	0.1102303
4082	-35.1751	-32.7968	-2.37834	2.378341
4083	-33.6483	-32.7968	-0.851493	0.8514931
4084	-33.6483	-32.7968	-0.851493	0.8514931
4085	-33.6483	-32.7968	-0.851493	0.8514931
4086	-33.6483	-32.7968	-0.851493	0.8514931
4087	-33.6511	-32.7968	-0.854289	0.8542886
4088	-35.6623	-32.7968	-2.86554	2.865544
4089	-35.6623	-32.7968	-2.86554	2.865544
4090	-32.9947	-32.7968	-0.197877	0.1978766
4091	-32.916	-32.7968	-0.11919	0.1191902
4092	-33.0557	-32.7968	-0.258964	0.2589642
4093	-33.0557	-32.7968	-0.258964	0.2589642
4094	-33.0557	-32.7968	-0.258964	0.2589642
4095	-33.4659	-32.7968	-0.669146	0.6691463
4096	-33.8202	-32.7968	-1.02344	1.023437
4097	-33.8202	-32.7968	-1.02344	1.023437
4098	-33.8202	-32.7968	-1.02344	1.023437
4099	-33.3266	-32.7968	-0.529785	0.5297849
4100	-33.3266	-32.7968	-0.529785	0.5297849
4101	-33.3266	-32.7968	-0.529785	0.5297849
4102	-33.3266	-32.7968	-0.529785	0.5297849
4103	-33.4535	-32.7968	-0.656698	0.6566982
4104	-33.4535	-32.7968	-0.656698	0.6566982
4105	-33.4535	-32.7968	-0.656698	0.6566982
4106	-33.2919	-32.7968	-0.495148	0.495148
4107	-33.1183	-32.7968	-0.321526	0.3215264
4108	-37.9273	-32.7968	-5.13052	5.130521
4109	-33.9002	-32.7968	-1.10342	1.103417
4110	-33.9002	-32.7968	-1.10342	1.103417
4111	-33.9002	-32.7968	-1.10342	1.103417
4112	-33.9002	-32.7968	-1.10342	1.103417
4113	-35.1851	-32.7968	-2.38837	2.388366
4114	-33.3641	-32.7968	-0.567277	0.5672766
4115	-33.2216	-32.7968	-0.424825	0.4248248
4116	-33.9011	-32.7968	-1.10437	1.104366
4117	-33.0251	-32.7968	-0.22832	0.2283196
4118	-33.0251	-32.7968	-0.22832	0.2283196
4119	-33.0251	-32.7968	-0.22832	0.2283196
4120	-33.0251	-32.7968	-0.22832	0.2283196
4121	-33.7592	-32.7968	-0.962405	0.9624052
4122	-33.6391	-32.7968	-0.842295	0.8422953
4123	-33.6391	-32.7968	-0.842295	0.8422953
4124	-32.9349	-32.7968	-0.138165	0.1381651
4125	-35.1818	-32.7968	-2.38507	2.385065
4126	-32.8384	-32.7968	-0.0416023	0.04160227
4127	-32.8384	-32.7968	-0.0416023	0.04160227
4128	-33.161	-32.7968	-0.364195	0.3641955
4129	-34.0515	-32.7968	-1.25473	1.254727
4130	-33.1996	-32.7968	-0.402864	0.402864
4131	-33.1996	-32.7968	-0.402864	0.402864
4132	-32.9268	-32.7968	-0.130056	0.1300558
4133	-33.9844	-32.7968	-1.18765	1.187649
4134	-33.9844	-32.7968	-1.18765	1.187649
4135	-34.3602	-32.7968	-1.56342	1.563424
4136	-33.2187	-32.7968	-0.421918	0.4219178
4137	-33.3894	-32.7968	-0.592612	0.5926116
4138	-35.222	-32.7968	-2.42523	2.42523
4139	-33.4584	-32.7968	-0.661619	0.6616186
4140	-36.3112	-32.7968	-3.51444	3.51444
4141	-33.6275	-32.7968	-0.830712	0.8307118
4142	-33.6275	-32.7968	-0.830712	0.8307118
4143	-33.2505	-32.7968	-0.453753	0.4537526
4144	-32.9445	-32.7968	-0.14769	0.1476903
4145	-33.1472	-32.7968	-0.35037	0.35037
4146	-34.3831	-32.7968	-1.58635	1.586353
4147	-34.3831	-32.7968	-1.58635	1.586353
4148	-34.3831	-32.7968	-1.58635	1.586353
4149	-33.3781	-32.7968	-0.58135	0.5813504
4150	-32.9603	-32.7968	-0.163474	0.1634742
4151	-32.9603	-32.7968	-0.163474	0.1634742
4152	-32.9603	-32.7968	-0.163474	0.1634742
4153	-33.1035	-32.7968	-0.30671	0.3067099
4154	-33.1035	-32.7968	-0.30671	0.3067099
4155	-33.0498	-32.7968	-0.253068	0.253068
4156	-33.0498	-32.7968	-0.253068	0.253068
4157	-35.1205	-32.7968	-2.32373	2.32373
4158	-33.8756	-32.7968	-1.07884	1.07884
4159	-33.8756	-32.7968	-1.07884	1.07884
4160	-35.4031	-32.7968	-2.60628	2.606283
4161	-35.4031	-32.7968	-2.60628	2.606283
4162	-33.8968	-32.7968	-1.10006	1.100059
4163	-33.8968	-32.7968	-1.10006	1.100059
4164	-33.8968	-32.7968	-1.10006	1.100059
4165	-33.8968	-32.7968	-1.10006	1.100059
4166	-33.3682	-32.7968	-0.571404	0.571404
4167	-33.111	-32.7968	-0.314179	0.3141791
4168	-33.111	-32.7968	-0.314179	0.3141791
4169	-33.111	-32.7968	-0.314179	0.3141791
4170	-33.111	-32.7968	-0.314179	0.3141791
4171	-33.3009	-32.7968	-0.504163	0.5041629
4172	-33.0492	-32.7968	-0.252406	0.2524062
4173	-32.9371	-32.7968	-0.140313	0.1403125
4174	-34.3891	-32.7968	-1.59236	1.592362
4175	-33.43	-32.7968	-0.633181	0.6331806
4176	-32.9769	-32.7968	-0.180129	0.180129
4177	-34.002	-32.7968	-1.20526	1.205256
4178	-34.002	-32.7968	-1.20526	1.205256
4179	-34.002	-32.7968	-1.20526	1.205256
4180	-34.002	-32.7968	-1.20526	1.205256
4181	-33.8847	-32.7968	-1.08793	1.087928
4182	-33.9183	-32.7968	-1.12157	1.12157
4183	-33.9183	-32.7968	-1.12157	1.12157
4184	-34.3854	-32.7968	-1.58857	1.588571
4185	-34.3854	-32.7968	-1.58857	1.588571
4186	-34.3854	-32.7968	-1.58857	1.588571
4187	-32.8351	-32.7968	-0.038288	0.03828798
4188	-37.4399	-32.7968	-4.64313	4.643131
4189	-37.4399	-32.7968	-4.64313	4.643131
4190	-32.8074	-32.7968	-0.0105815	0.01058155
4191	-32.9742	-32.7968	-0.177458	0.177458
4192	-33.2706	-32.7968	-0.473792	0.473792
4193	-33.2706	-32.7968	-0.473792	0.473792
4194	-33.9311	-32.7968	-1.13432	1.134316
4195	-33.9311	-32.7968	-1.13432	1.134316
4196	-33.9311	-32.7968	-1.13432	1.134316
4197	-33.7163	-32.7968	-0.91951	0.9195097
4198	-33.7473	-32.7968	-0.950504	0.9505044
4199	-33.7473	-32.7968	-0.950504	0.9505044
4200	-34.3985	-32.7968	-1.60172	1.60172
4201	-33.6671	-32.7968	-0.870344	0.8703437
4202	-33.0049	-32.7968	-0.20816	0.2081598
4203	-33.0049	-32.7968	-0.20816	0.2081598
4204	-33.7006	-32.7968	-0.903857	0.9038567
4205	-34.99	-32.7968	-2.19326	2.193263
4206	-32.999	-32.7968	-0.202222	0.202222
4207	-33.4079	-32.7968	-0.611098	0.6110979
4208	-34.0193	-32.7968	-1.22253	1.222532
4209	-33.8281	-32.7968	-1.03128	1.031277
4210	-33.8281	-32.7968	-1.03128	1.031277
4211	-33.8281	-32.7968	-1.03128	1.031277
4212	-33.0258	-32.7968	-0.229037	0.2290366
4213	-33.0511	-32.7968	-0.254284	0.2542836
4214	-33.7663	-32.7968	-0.969494	0.9694941
4215	-33.7663	-32.7968	-0.969494	0.9694941
4216	-34.9359	-32.7968	-2.13911	2.139114
4217	-32.8955	-32.7968	-0.0987089	0.09870886
4218	-32.8955	-32.7968	-0.0987089	0.09870886
4219	-33.3528	-32.7968	-0.556061	0.5560611
4220	-41.1627	-32.7968	-8.36593	8.365928
4221	-33.9587	-32.7968	-1.16194	1.161938
4222	-33.9587	-32.7968	-1.16194	1.161938
4223	-34.2806	-32.7968	-1.4838	1.483796
4224	-34.3154	-32.7968	-1.5186	1.518597
4225	-34.3154	-32.7968	-1.5186	1.518597
4226	-32.8346	-32.7968	-0.0378374	0.03783741
4227	-32.9316	-32.7968	-0.134789	0.1347894
4228	-32.8395	-32.7968	-0.0426743	0.04267425
4229	-32.8395	-32.7968	-0.0426743	0.04267425
4230	-32.928	-32.7968	-0.131217	0.1312168
4231	-32.928	-32.7968	-0.131217	0.1312168
4232	-33.0199	-32.7968	-0.22314	0.2231399
4233	-32.8398	-32.7968	-0.0430382	0.04303824
4234	-32.9441	-32.7968	-0.147277	0.1472772
4235	-32.9585	-32.7968	-0.161745	0.1617452
4236	-32.9585	-32.7968	-0.161745	0.1617452
4237	-35.1793	-32.7968	-2.38249	2.382485
4238	-35.1793	-32.7968	-2.38249	2.382485
4239	-32.9665	-32.7968	-0.169696	0.1696959
4240	-32.9665	-32.7968	-0.169696	0.1696959
4241	-32.9417	-32.7968	-0.144958	0.1449584
4242	-33.5179	-32.7968	-0.721154	0.7211541
4243	-33.646	-32.7968	-0.849252	0.8492519
4244	-33.646	-32.7968	-0.849252	0.8492519
4245	-33.646	-32.7968	-0.849252	0.8492519
4246	-33.5865	-32.7968	-0.789711	0.7897108
4247	-33.5865	-32.7968	-0.789711	0.7897108
4248	-32.9469	-32.7968	-0.150142	0.150142
4249	-33.3526	-32.7968	-0.55586	0.5558603
4250	-33.3526	-32.7968	-0.55586	0.5558603
4251	-33.2707	-32.7968	-0.473894	0.4738945
4252	-35.2633	-32.7968	-2.46652	2.46652
4253	-35.2633	-32.7968	-2.46652	2.46652
4254	-35.2633	-32.7968	-2.46652	2.46652
4255	-32.8766	-32.7968	-0.079834	0.07983399
4256	-32.8659	-32.7968	-0.0691654	0.06916544
4257	-33.1513	-32.7968	-0.354544	0.3545439
4258	-33.1513	-32.7968	-0.354544	0.3545439
4259	-33.6795	-32.7968	-0.882751	0.8827508
4260	-33.7167	-32.7968	-0.919951	0.9199507
4261	-33.7167	-32.7968	-0.919951	0.9199507
4262	-32.9123	-32.7968	-0.115567	0.1155666
4263	-33.1299	-32.7968	-0.333085	0.333085
4264	-33.0195	-32.7968	-0.222695	0.2226951
4265	-34.4175	-32.7968	-1.62073	1.620728
4266	-32.9725	-32.7968	-0.175765	0.175765
4267	-32.9725	-32.7968	-0.175765	0.175765
4268	-33.21	-32.7968	-0.413229	0.4132287
4269	-32.8537	-32.7968	-0.0569147	0.05691471
4270	-38.831	-32.7968	-6.03417	6.034174
4271	-35.052	-32.7968	-2.2552	2.255195
4272	-35.052	-32.7968	-2.2552	2.255195
4273	-35.052	-32.7968	-2.2552	2.255195
4274	-35.1888	-32.7968	-2.39199	2.391989
4275	-32.9309	-32.7968	-0.134089	0.1340892
4276	-32.8648	-32.7968	-0.0680461	0.06804608
4277	-33.1368	-32.7968	-0.340013	0.340013
4278	-32.9129	-32.7968	-0.116098	0.116098
4279	-32.9295	-32.7968	-0.132683	0.132683
4280	-32.9295	-32.7968	-0.132683	0.132683
4281	-34.9863	-32.7968	-2.18957	2.189566
4282	-32.9747	-32.7968	-0.177887	0.1778872
4283	-33.6455	-32.7968	-0.848715	0.8487148
4284	-33.0664	-32.7968	-0.269623	0.2696231
4285	-32.9063	-32.7968	-0.109492	0.109492
4286	-34.4766	-32.7968	-1.67984	1.67984
4287	-32.96	-32.7968	-0.163218	0.1632184
4288	-36.6081	-32.7968	-3.81135	3.811352
4289	-33.1532	-32.7968	-0.356422	0.3564217
4290	-33.3329	-32.7968	-0.536166	0.536166
4291	-33.3329	-32.7968	-0.536166	0.536166
4292	-33.3329	-32.7968	-0.536166	0.536166
4293	-33.0996	-32.7968	-0.302842	0.3028421
4294	-33.1837	-32.7968	-0.386914	0.3869144
4295	-33.3904	-32.7968	-0.593641	0.5936411
4296	-33.3904	-32.7968	-0.593641	0.5936411
4297	-33.2007	-32.7968	-0.403907	0.4039065
4298	-33.2007	-32.7968	-0.403907	0.4039065
4299	-34.8657	-32.7968	-2.06896	2.068959
4300	-32.8342	-32.7968	-0.0374172	0.03741717
4301	-33.5054	-32.7968	-0.708657	0.7086569
4302	-33.5275	-32.7968	-0.730705	0.7307046
4303	-35.8178	-32.7968	-3.02101	3.021007
4304	-33.1933	-32.7968	-0.396556	0.3965559
4305	-34.3603	-32.7968	-1.56356	1.563562
4306	-34.3603	-32.7968	-1.56356	1.563562
4307	-34.2735	-32.7968	-1.47672	1.476715
4308	-34.2735	-32.7968	-1.47672	1.476715
4309	-33.2003	-32.7968	-0.403532	0.4035322
4310	-34.8255	-32.7968	-2.02876	2.028756
4311	-34.8255	-32.7968	-2.02876	2.028756
4312	-33.3248	-32.7968	-0.528033	0.5280334
4313	-32.8597	-32.7968	-0.0628706	0.06287064
4314	-32.8597	-32.7968	-0.0628706	0.06287064
4315	-33.4901	-32.7968	-0.693305	0.6933052
4316	-33.1211	-32.7968	-0.324309	0.3243094
4317	-33.7559	-32.7968	-0.959123	0.959123
4318	-33.077	-32.7968	-0.280253	0.280253
4319	-33.601	-32.7968	-0.804227	0.8042266
4320	-33.1289	-32.7968	-0.332099	0.3320989
4321	-33.6166	-32.7968	-0.819864	0.8198635
4322	-34.1475	-32.7968	-1.35072	1.350718
4323	-33.6369	-32.7968	-0.840116	0.840116
4324	-33.5406	-32.7968	-0.74379	0.7437899
4325	-33.5406	-32.7968	-0.74379	0.7437899
4326	-33.5406	-32.7968	-0.74379	0.7437899
4327	-33.5406	-32.7968	-0.74379	0.7437899
4328	-33.7848	-32.7968	-0.987997	0.9879968
4329	-33.3905	-32.7968	-0.593764	0.5937637
4330	-33.3905	-32.7968	-0.593764	0.5937637
4331	-34.6517	-32.7968	-1.85488	1.854885
4332	-34.6517	-32.7968	-1.85488	1.854885
4333	-33.4897	-32.7968	-0.692911	0.6929106
4334	-33.3773	-32.7968	-0.580535	0.5805355
4335	-33.1484	-32.7968	-0.351604	0.3516039
4336	-33.1484	-32.7968	-0.351604	0.3516039
4337	-33.1901	-32.7968	-0.393317	0.3933173
4338	-34.7858	-32.7968	-1.989	1.989001
4339	-34.7858	-32.7968	-1.989	1.989001
4340	-34.7858	-32.7968	-1.989	1.989001
4341	-33.7117	-32.7968	-0.914909	0.914909
4342	-32.8304	-32.7968	-0.0335938	0.03359382
4343	-33.0148	-32.7968	-0.218058	0.2180576
4344	-32.9563	-32.7968	-0.159499	0.1594986
4345	-33.4834	-32.7968	-0.68657	0.6865701
4346	-34.102	-32.7968	-1.30525	1.305251
4347	-32.8032	-32.7968	-0.00646641	0.006466406
4348	-32.8668	-32.7968	-0.0700262	0.07002624
4349	-33.0809	-32.7968	-0.28409	0.2840899
4350	-33.0809	-32.7968	-0.28409	0.2840899
4351	-32.8632	-32.7968	-0.0663968	0.06639682
4352	-34.6631	-32.7968	-1.86631	1.866314
4353	-32.9019	-32.7968	-0.10509	0.1050896
4354	-33.6385	-32.7968	-0.841737	0.8417367
4355	-33.6385	-32.7968	-0.841737	0.8417367
4356	-34.7505	-32.7968	-1.95372	1.95372
4357	-32.8744	-32.7968	-0.077609	0.07760904
4358	-33.4792	-32.7968	-0.682387	0.6823875
4359	-33.6268	-32.7968	-0.830058	0.8300578
