Iteration	Posterior	Likelihood	Prior	bl	cw	ht	lb	lo	ol	ot	th	to	tw	wc	wt
162	-50.6901	-31.4002	-19.29	0.3065026	0.2259925	1.95591	1.743666	2.939622	2.78187	0.7109059	0.2821531	5.4589	1.369204	0.3074301	1.207812
163	-49.6904	-31.2034	-18.4869	0.4892749	0.2780452	2.419908	2.198551	2.816194	2.78187	0.5795504	0.253289	3.502809	1.246206	0.5028059	1.418428
164	-48.0496	-31.9431	-16.1064	0.7221368	0.6752658	2.605502	1.454601	3.572554	2.356914	0.554492	0.1562504	1.697059	1.246206	0.4061232	0.6593174
165	-47.3136	-32.0398	-15.2738	0.9655536	0.4899465	1.530993	1.454601	3.693762	2.304362	0.554492	0.1161322	1.690921	1.289235	0.5476954	0.6360656
166	-50.3992	-32.0136	-18.3856	0.9655536	0.600057	1.371611	1.654852	2.929578	5.266705	0.6717983	0.1443137	2.195182	1.08678	0.452754	1.04642
167	-54.1214	-33.3067	-20.8147	0.625208	0.63601	1.992855	1.869949	1.496131	8.345279	1.182435	0.138464	2.195182	0.9386011	0.5850054	0.8096193
168	-56.3692	-33.1118	-23.2573	0.9032504	0.2517126	2.419923	1.739562	2.177792	8.345279	1.55688	0.09905632	2.992193	0.9069455	0.5850054	1.279731
169	-54.2785	-32.0111	-22.2674	0.9298754	0.2405269	3.473422	1.311505	3.907371	5.131563	0.8241927	0.09905632	3.59673	0.9069455	0.7279912	1.118182
170	-52.2852	-33.0305	-19.2547	0.8268004	0.2405269	2.584131	1.311505	2.627068	5.082033	0.4679747	0.04580712	3.396435	0.4832976	0.6874872	1.50165
171	-51.7409	-33.8852	-17.8557	1.903874	0.3512956	1.972765	1.530413	1.951254	3.19695	0.8584804	0.04830251	3.396435	0.5413379	0.6029797	1.50165
172	-53.2047	-34.7083	-18.4964	1.691347	0.3929139	2.743777	0.6435571	2.915969	2.586053	0.3897483	0.01806199	3.396435	0.7876564	0.6467532	2.284167
173	-52.1926	-32.8891	-19.3035	0.7792306	0.7389937	4.344315	0.6435571	1.243537	2.586053	0.4061992	0.0215523	3.396435	1.515508	1.343962	2.284167
174	-52.1701	-33.2816	-18.8885	1.251087	0.9601351	3.181532	1.025214	0.9234829	1.260848	0.2215217	0.01814681	3.396435	1.515508	2.850454	2.284167
175	-49.4025	-32.8686	-16.5338	1.251087	0.7080785	3.598791	0.6993712	0.7623011	2.446353	0.2127863	0.02927834	2.150536	0.5144125	1.876676	2.284167
176	-49.3501	-32.6064	-16.7437	1.326016	0.811262	3.563344	0.5842275	1.177053	1.645535	0.162559	0.0469762	1.403314	0.5144125	1.881683	3.627296
177	-47.3732	-32.5509	-14.8222	0.9836666	0.811262	3.223942	0.5842275	0.8514159	0.835944	0.1953573	0.04710505	1.377229	0.6087037	1.891336	3.412059
178	-47.2861	-32.2745	-15.0116	1.031296	1.109139	2.472271	0.6565676	0.6619328	1.346592	0.4146134	0.07119944	1.20682	0.4255061	1.776057	3.839636
179	-52.559	-31.2751	-21.2839	1.464148	2.375277	3.814734	1.01481	0.9174524	3.306128	0.4146134	0.3439039	1.253306	0.4255061	2.114337	3.839636
180	-50.868	-31.7061	-19.1619	1.464148	2.375277	3.279512	0.7657036	0.9174524	2.234343	0.1670421	0.5755294	1.882553	0.4147482	0.8825956	4.203006
181	-46.0688	-31.3911	-14.6777	0.9769185	1.601233	2.05884	0.7657036	1.346183	2.234343	0.1674595	0.3763162	1.269283	0.5174295	0.6138046	2.750204
182	-45.7534	-32.0884	-13.665	1.455508	0.9696447	1.597171	0.7657036	1.665137	2.921897	0.2526747	0.3708628	1.269283	0.5174295	0.2682912	1.611422
183	-44.1241	-31.8623	-12.2618	0.9583083	0.5500049	1.694669	1.190568	1.432929	2.921897	0.3587563	0.3708628	0.8556206	0.3820524	0.2526063	1.293571
184	-40.418	-30.3839	-10.0341	0.9583083	0.6407214	0.8139057	1.071377	0.7600833	1.243011	0.1475455	0.6606408	1.309314	0.8185827	0.6460075	0.9646205
185	-40.7399	-29.0248	-11.715	0.6624366	0.5965815	0.8139057	0.8021291	1.137692	1.551944	0.2025387	1.671492	1.180025	1.184489	0.9471646	0.9646205
186	-39.252	-28.4388	-10.8131	0.4471997	0.4764759	0.8139057	0.7226538	1.137692	1.61525	0.1140418	1.259024	1.416267	1.34735	0.9471646	0.516124
187	-41.1057	-28.6503	-12.4554	0.3424714	0.6998486	0.5722797	0.9132409	1.137692	1.61525	0.07921254	1.259024	1.744396	2.401494	0.9471646	0.7433415
188	-41.162	-29.2517	-11.9103	0.3798177	0.5206114	0.5447247	0.9672211	1.137692	1.738268	0.1612277	0.9491483	1.744396	2.401494	0.4581694	0.9074831
189	-39.2906	-28.7407	-10.5499	0.460934	0.2053107	0.7410478	0.628092	1.321724	0.9589661	0.1612277	1.611601	1.355856	1.712576	0.6357418	0.7567998
190	-40.8699	-28.4758	-12.3941	0.2910278	0.2157732	0.7637357	0.6390868	1.321724	2.040574	0.0941531	1.824381	1.966873	1.912757	0.5672189	0.7567998
191	-40.3885	-29.105	-11.2835	0.272316	0.1614834	0.4639187	0.6390868	1.421087	2.038031	0.1105023	1.386124	1.438982	2.027964	0.5672189	0.7567998
192	-40.3355	-29.3584	-10.9771	0.5786854	0.2703705	0.4639187	0.4900404	1.084573	2.836692	0.1875451	1.193631	0.9350988	1.508746	0.670977	0.7567998
193	-41.5698	-30.9355	-10.6343	1.257788	0.2703705	0.4639187	1.295551	0.5774651	3.203933	0.1870887	0.5554334	0.6357321	0.851438	0.670977	0.6645882
194	-43.3527	-31.795	-11.5578	0.9473141	0.2703705	1.078512	1.275425	0.3857414	3.9268	0.2924065	0.4632845	0.9712494	0.7758954	0.5061818	0.6645882
195	-41.5358	-31.2314	-10.3044	0.7813814	0.3453915	1.457993	1.503877	0.4990164	2.563545	0.4111163	0.5096663	0.7199235	0.4947101	0.5061818	0.5115589
196	-39.5363	-30.1546	-9.38169	0.6846179	0.3453915	1.178422	0.6435333	0.6011723	2.350403	0.6135081	0.5242882	0.6290735	0.4947101	0.8050155	0.5115589
197	-39.6947	-30.2847	-9.41002	0.4254462	0.5252295	1.065854	0.7004865	0.9234956	2.361812	0.2572106	0.2007469	0.6290735	0.7353085	1.299579	0.2857791
198	-41.6535	-29.9116	-11.7419	0.286838	0.8084176	1.52165	0.6885357	1.088578	2.361812	0.2572106	0.2093331	0.8026064	1.118866	1.818876	0.7792098
199	-42.814	-29.9556	-12.8584	0.4677552	0.982738	2.318239	0.6985653	1.104315	1.679728	0.1516951	0.2078332	1.601368	0.8988477	1.818876	0.928392
200	-43.0495	-30.6557	-12.3938	0.87122	1.445326	1.258071	0.6985653	1.559347	1.437337	0.1965848	0.269959	1.267882	0.7541472	1.811388	0.8239569
201	-44.6604	-30.458	-14.2024	0.2002555	1.400605	1.699613	0.9069679	1.656745	1.819096	0.3208874	0.2765667	1.131579	0.9699186	3.461596	0.3585316
202	-42.9515	-31.3189	-11.6325	0.2016664	1.400605	0.684534	0.5743934	1.656745	1.200635	0.544254	0.2765667	0.7397799	0.5332214	3.461596	0.3585316
203	-41.9283	-30.415	-11.5133	0.1918842	3.027657	0.5938503	0.5743934	0.7387252	1.56477	0.544254	0.1924707	1.232779	0.5332214	2.002743	0.3165881
204	-45.3371	-29.9938	-15.3433	0.1918842	2.828521	2.931821	0.5771969	0.6256627	1.767821	0.3289762	0.140696	2.576288	0.2959641	2.761873	0.3165881
205	-46.0977	-30.3141	-15.7836	0.1160525	3.565241	4.239767	0.5771969	0.3735173	2.051644	0.3289762	0.1962732	0.9604781	0.2959641	2.761873	0.3165881
206	-41.0311	-29.5661	-11.4649	0.07084412	1.779544	4.239767	0.2460197	0.3735173	1.040605	0.3289762	0.1973484	0.5784853	0.3164308	1.458959	0.8344233
207	-38.9572	-29.6107	-9.34641	0.09980011	0.6898524	1.388909	0.5116955	0.6203413	0.6224622	0.2281583	0.111959	1.301331	0.3164308	1.683193	1.772277
208	-42.4637	-30.5451	-11.9186	0.07780935	0.6898524	3.121213	0.5116955	0.6031296	0.7812226	0.2853268	0.06065879	0.7118544	0.2961046	3.007462	1.772277
209	-43.4961	-31.5855	-11.9106	0.1676954	0.978608	2.839972	0.5116955	0.3897897	0.7057881	0.748544	0.06065879	0.7023049	0.5908241	2.442434	1.772277
210	-42.2934	-31.5233	-10.7701	0.2314834	0.3963893	2.839972	0.3991284	0.4172804	1.375136	0.592254	0.06065879	0.7695121	0.3429516	0.8348409	2.510499
211	-49.5769	-32.297	-17.2799	0.2314834	0.5840702	1.124094	0.5210259	0.2952336	2.431136	0.4148273	0.06366686	1.429048	0.5442982	2.713874	6.927157
212	-44.3755	-33.0052	-11.3702	0.4353791	1.060601	1.124094	0.4733355	0.2492235	2.372345	0.9712333	0.04266014	0.344807	0.5442982	1.553507	2.198761
213	-47.6667	-32.621	-15.0456	0.5965881	1.602412	2.098587	0.8938419	0.4303382	2.372345	1.573027	0.05102668	1.07234	0.4729743	1.683396	2.198761
214	-47.397	-34.2551	-13.1419	0.9894798	0.5131893	1.456399	1.495033	0.3636182	0.848011	1.51253	0.05102668	1.45621	0.3681141	1.683396	2.404861
215	-43.3556	-33.612	-9.74356	0.2485404	0.6962584	0.8611142	1.495033	0.1470299	0.848011	1.153356	0.05102668	1.200668	0.2415614	2.08799	0.7129702
216	-46.1294	-33.4059	-12.7235	0.361022	0.9598718	2.400235	1.518003	0.2387267	2.063271	0.7805127	0.05102668	0.2723142	0.6484781	2.71702	0.7129702
217	-44.7259	-33.7255	-11.0003	0.361022	0.6196552	1.731391	1.518003	0.2387267	1.610359	1.684154	0.1087773	0.2797935	0.8922184	1.147685	0.8085608
218	-50.0561	-34.8129	-15.2432	0.3672937	0.6130069	2.764473	1.518003	0.3426277	1.346975	1.892573	0.04992255	0.2772647	1.225025	4.179677	0.6663552
219	-47.4452	-32.9122	-14.533	0.8046935	0.6130069	3.414572	1.518003	0.7863046	1.029927	0.2377476	0.04992255	0.558887	0.5858373	4.629726	0.3043294
220	-41.8863	-31.7183	-10.168	0.7951251	0.8306071	1.040057	0.4426602	0.7863046	1.044349	0.1124733	0.04992255	1.33123	0.3543518	2.055689	1.32527
221	-42.902	-31.5237	-11.3783	0.4146837	0.6315335	1.39644	0.3400701	1.192671	2.279329	0.1124733	0.04992255	1.278189	0.3447791	1.530782	1.807426
222	-42.7138	-31.2968	-11.4169	0.4119813	1.031225	0.6365259	0.7373009	0.5790693	2.279329	0.05385359	0.05527654	1.820456	0.1363745	2.840324	0.835233
223	-42.2553	-30.581	-11.6743	0.1253889	1.239937	0.6365259	0.3605759	0.6079406	2.279329	0.05977793	0.05527654	1.820456	0.1018171	3.76649	0.6208119
224	-46.4662	-33.5282	-12.9381	0.1012674	0.9144653	0.635587	0.7538275	0.6079406	2.279329	0.06969249	0.0307216	1.654165	0.07712904	5.193119	0.6208119
225	-45.3806	-31.6957	-13.6849	0.1293832	0.9324175	0.6389732	0.6861673	0.9100232	2.279329	0.09277297	0.0480113	0.7748082	0.07712904	6.635653	0.4802186
226	-46.999	-32.9118	-14.0872	0.1564585	0.4536904	0.2933704	1.189708	0.9100232	1.035855	0.09277297	0.0480113	2.458737	0.1099437	6.635653	0.7030037
227	-46.2712	-32.4351	-13.8361	0.2954538	0.2574851	0.5840812	0.5112471	1.062948	1.058904	0.4854126	0.0135928	2.419521	0.1099437	6.635653	0.4018337
228	-47.6011	-33.8448	-13.7563	0.3088704	0.6835888	0.3672156	0.5112471	0.2289616	1.276723	1.043603	0.008416094	2.324955	0.1099437	5.688147	1.204652
229	-43.8622	-33.6912	-10.171	0.5150525	0.4548071	0.1593532	0.3824268	0.4467851	0.9471975	1.728309	0.02289478	0.6947632	0.1722915	3.163527	1.483547
230	-44.2117	-33.6863	-10.5254	0.5153566	0.4548071	0.4038879	0.2674351	0.879284	1.1205	1.574231	0.02289478	1.626218	0.1722915	2.575076	0.9134418
231	-47.6859	-33.1296	-14.5563	1.06916	0.4548071	0.9448075	1.343852	1.120235	1.073797	1.708632	0.03232257	1.433682	0.3013394	4.482647	0.5909859
232	-47.0373	-32.977	-14.0603	0.24645	0.6190646	0.9448075	2.371049	1.120235	1.153117	1.089292	0.07579898	0.9565016	0.4102814	4.482647	0.5910328
233	-49.2004	-32.754	-16.4463	0.173801	1.231674	1.287126	2.371049	2.040668	1.890668	0.3100258	0.04607939	1.335872	0.3222954	5.089091	0.3479675
234	-48.0238	-32.1253	-15.8985	0.33488	1.231674	2.022939	2.371049	1.697691	1.318175	0.4209096	0.06820595	2.486064	1.342253	2.218445	0.386246
235	-45.5533	-29.4538	-16.0995	0.3183981	1.231674	1.433786	0.9547373	1.697691	2.07768	0.4209096	0.2505836	3.312916	1.201857	2.657311	0.5419231
236	-49.9074	-31.2567	-18.6507	0.3183981	1.355522	0.9666621	2.833358	1.967455	1.837426	1.058381	0.2505836	2.742753	2.506118	2.272149	0.5419231
237	-50.7179	-31.3439	-19.374	0.4467089	4.118185	0.8237171	3.112407	1.076321	1.837426	1.058381	0.2505836	2.686633	1.149553	2.272149	0.5419231
238	-46.8507	-31.6381	-15.2126	0.4893933	2.523534	1.137552	2.087029	0.6216004	1.057542	0.796155	0.409283	2.686633	2.352872	0.6733396	0.377672
239	-45.6312	-31.6516	-13.9795	0.2337908	1.420817	1.137552	2.087029	0.7399042	1.671332	0.796155	0.3805118	2.417192	1.360209	0.6860597	1.048994
240	-43.4798	-30.2024	-13.2774	0.4721087	0.796819	1.137552	2.087029	0.9203869	1.671332	0.6754497	0.4608826	1.343779	0.813396	1.444488	1.454136
241	-42.1322	-30.7741	-11.3582	0.2742557	1.008595	1.137552	1.085995	0.4197936	0.5997947	0.8728342	0.5398003	0.9145274	0.813396	1.444488	2.247123
242	-41.0338	-29.8652	-11.1686	0.1156406	0.6042462	1.371047	1.085995	1.126603	0.7602451	0.7073677	0.6642466	0.9145274	0.4502655	1.626366	1.742091
243	-41.9801	-31.1431	-10.837	0.07250728	0.2804406	0.7048046	0.9181227	2.500279	0.7122894	0.4434357	0.6642466	0.9051796	0.3228946	1.97084	1.341937
244	-42.6945	-32.0148	-10.6797	0.08622961	0.4435535	0.7048046	0.8485891	1.104965	0.7111178	2.057317	0.6642466	0.9348713	0.1562153	2.59276	0.375052
245	-40.1318	-29.8777	-10.2542	0.1553959	0.4294551	1.664115	0.6953584	1.451207	1.206926	0.9856629	0.6642466	0.9348713	0.639829	1.023412	0.4036924
246	-44.4524	-29.1613	-15.291	0.130185	1.047136	0.7360796	0.537647	1.824392	3.487643	1.012883	1.160453	2.121473	0.8397603	2.124522	0.2688669
247	-48.502	-29.3393	-19.1626	0.1832141	2.393405	0.6995449	0.537647	3.200216	2.199331	1.012883	2.030026	1.577371	1.35246	2.124522	1.85199
248	-46.9698	-29.3647	-17.6051	0.1927997	2.09967	0.6995449	1.252285	2.579727	2.821133	1.136177	1.309674	1.456256	0.835959	2.700955	0.5208942
249	-44.3327	-32.2229	-12.1098	0.1934658	0.6564246	0.3795877	1.252285	0.6488947	2.778929	1.76294	1.243357	1.383211	0.6659031	0.8218789	0.3229385
250	-39.7554	-29.7605	-9.99493	0.1934658	0.6564246	0.5498559	0.8129277	1.258663	2.068854	0.8072444	1.021423	1.383211	0.3975999	0.5436989	0.3015646
251	-39.1578	-30.2901	-8.86771	0.1635108	0.6564246	0.5498559	0.6991851	0.8324865	1.022245	0.8072444	1.021423	0.655491	0.9980878	1.335378	0.1263754
252	-38.8917	-30.7996	-8.09216	0.1635108	0.2198077	1.031846	1.088417	0.5688091	0.8478683	0.8072444	1.021423	0.9298716	0.4437701	0.7980791	0.1715137
253	-37.9107	-31.7604	-6.15033	0.1649123	0.2764026	0.3836596	1.088417	0.5555638	0.4424654	0.7571602	0.8322938	0.4364455	0.4437701	0.5252036	0.244041
254	-37.7887	-31.3387	-6.44999	0.3660634	0.6983335	0.4687444	0.2975	0.9209429	0.4424654	0.4397629	1.459961	0.4364455	0.216837	0.4588944	0.244041
255	-37.4501	-30.4464	-7.00375	0.1964036	0.4361951	0.6656144	0.5149133	0.9209429	0.5444214	0.2717973	1.723958	0.4364455	0.4724533	0.4588944	0.3617089
256	-38.6661	-29.8768	-8.78937	0.3583551	0.37784	0.6656144	0.8828707	0.9126043	1.772091	0.3376297	0.5073618	0.5978168	0.8124256	0.4588944	1.105866
257	-38.7038	-29.4588	-9.245	0.3043598	1.11675	0.5568516	0.8682891	0.7409491	1.104981	0.2593273	0.5073618	1.107971	0.887665	0.661307	1.129191
258	-39.8954	-30.1554	-9.74006	0.08662418	1.176664	0.5568516	0.875705	1.1645	2.138785	0.3536865	0.4100193	0.586629	0.887665	0.661307	0.8416185
259	-38.828	-30.747	-8.08103	0.1618441	1.176664	0.1139178	0.4166044	1.589651	1.066291	0.08583769	0.157276	0.586629	1.455395	0.4315859	0.8393313
260	-39.7189	-31.3177	-8.40119	0.2030897	1.488837	0.03477171	0.4166044	2.196443	1.066291	0.2105326	0.0884724	1.084565	0.7031979	0.3793401	0.5290479
261	-37.501	-30.8121	-6.68895	0.2030897	1.488837	0.1242902	0.2416671	1.013166	1.226966	0.140253	0.09842945	0.243725	0.3533723	1.026111	0.5290479
262	-39.4522	-31.2156	-8.23657	0.3657399	1.488837	0.2195455	0.4429901	1.408533	1.133224	0.4372807	0.09842945	0.5798282	0.342068	1.191044	0.5290479
263	-39.8162	-32.2372	-7.57896	0.271236	0.8958442	0.1366616	0.5456162	1.751783	0.9051531	0.9354324	0.09842945	0.7088641	0.2567848	0.5441092	0.5290479
264	-38.2405	-30.7216	-7.51883	0.271236	0.8402757	0.1366616	0.8422183	0.8454796	0.9051531	0.9354324	0.1919288	0.9242368	0.2498009	0.8473634	0.5290479
265	-39.84	-31.1448	-8.69524	0.3867324	0.4692756	0.1577185	0.8422183	1.400538	1.626078	0.9354324	0.7703484	0.9242368	0.2629552	0.6293173	0.2903867
266	-39.6701	-30.5368	-9.1332	0.3867324	0.7042338	0.3965741	0.4681823	1.530869	0.9036806	0.9354324	0.5863545	1.968353	0.2629552	0.6994508	0.2903867
267	-38.0721	-30.9861	-7.086	0.2078492	0.9705402	0.1758733	0.9319449	0.6719312	0.7925854	0.9467593	0.5863545	0.7393301	0.2589934	0.5183049	0.285532
268	-39.3121	-29.8575	-9.4546	0.4107707	0.9705402	0.3802176	0.8283691	0.8642582	1.018729	0.9467593	1.01743	1.18832	0.2589934	1.149131	0.4210853
269	-36.834	-29.387	-7.44703	0.1706294	0.6496833	0.9041794	0.8283691	0.7433157	1.11828	0.2737686	0.6918675	0.7496973	0.2589934	0.621283	0.4369597
270	-40.9583	-30.2215	-10.7369	0.1859197	0.354629	2.991615	0.8283691	0.4701625	0.8257703	0.547294	1.362096	1.672514	0.3234322	0.352715	0.822359
271	-39.8279	-29.5204	-10.3074	0.1435821	0.354629	2.991615	0.5099497	0.565827	1.629481	0.6392919	0.8977326	1.355291	0.2561878	0.524609	0.4392434
272	-44.4514	-30.4761	-13.9753	0.2353828	1.756537	2.991615	0.5099497	0.5518982	1.115867	0.6392919	0.8567032	4.242676	0.195985	0.524609	0.3548181
273	-41.6636	-30.354	-11.3095	0.2353828	2.006702	1.828351	0.5099497	1.191163	1.86289	0.5566503	0.4142736	1.01362	0.1441215	1.214036	0.3323959
274	-45.6231	-31.3494	-14.2737	0.5617563	2.123663	2.877774	1.384739	0.8344327	1.86289	0.4281378	0.4662366	1.47628	0.1099486	1.022829	1.125044
275	-39.5179	-30.1946	-9.32333	0.3388055	1.624495	1.05136	0.8568375	0.6437858	0.7732821	0.2054658	0.4662366	1.555737	0.1643721	0.9860336	0.6569171
276	-43.4414	-31.4603	-11.9811	0.8083616	1.435812	2.017615	0.8568375	0.6437858	0.7732821	0.3075737	0.3923442	2.800098	0.2567073	0.9860336	0.702653
277	-41.2033	-30.772	-10.4314	0.2464237	1.330199	1.646858	1.009023	0.482777	1.535011	0.2522227	0.1405726	1.831291	0.2567073	0.9976452	0.702653
278	-43.6095	-32.4552	-11.1543	0.4457597	2.51917	2.070248	1.585638	0.482777	1.222584	0.1886384	0.2318469	1.196179	0.2131181	0.3328256	0.6654819
279	-41.4892	-31.9596	-9.52964	0.5295669	2.775136	1.664254	0.4466773	0.539753	1.036765	0.3677521	0.2320876	1.196179	0.2173336	0.1894766	0.3346582
280	-49.212	-35.4154	-13.7966	0.5295669	2.775136	2.352744	0.3066317	0.5874916	0.6681611	1.667106	1.589702	2.617558	0.2173336	0.09997939	0.3852322
281	-44.3575	-32.0664	-12.291	0.2516802	3.525492	1.302539	0.5792816	0.2322201	0.9711493	0.6290178	1.772793	2.324296	0.2173336	0.09997939	0.3852322
282	-45.755	-32.3725	-13.3825	0.2920515	3.671002	1.302539	0.2773406	0.203719	1.744431	0.7095984	2.138953	2.324296	0.2255318	0.1078004	0.3852322
283	-44.4136	-31.2227	-13.1909	0.283949	2.661181	2.372997	0.1414894	0.234261	1.744431	0.414938	1.470951	2.467239	0.3877018	0.2192244	0.7925823
284	-43.3134	-31.0981	-12.2153	0.3378112	2.934192	1.504576	0.06985857	0.1854109	1.911027	0.4071012	0.7819633	2.009248	0.6722339	0.401881	0.999989
285	-43.2456	-31.1987	-12.0469	0.3378112	4.0876	1.504576	0.06985857	0.2534445	1.911027	0.3445809	0.5393177	1.329619	0.2552685	1.168609	0.2452167
286	-45.1256	-30.6305	-14.4951	0.2051742	4.0876	1.34722	0.1150017	0.1983339	2.712589	0.6006545	0.6183949	1.329619	0.2950116	2.504656	0.480847
287	-45.5213	-30.9571	-14.5642	0.08976691	4.0876	1.850213	0.1080699	0.1380929	1.582081	0.3889104	1.031019	0.6334193	0.4240601	3.750079	0.480847
288	-47.757	-31.5366	-16.2204	0.1023418	4.335762	1.850213	0.1709493	0.1380929	2.9634	0.8420097	1.056524	0.4763357	0.5608131	2.82266	0.9012679
289	-46.3286	-32.399	-13.9296	0.200319	3.434951	0.903738	0.3124999	0.1459876	2.9634	1.280901	1.056524	0.2538008	0.2673066	2.589151	0.5210336
290	-50.6545	-32.1099	-18.5447	0.4206309	7.270432	0.6296039	0.4743056	0.1048143	3.145107	1.280901	1.43105	0.3868194	0.634826	1.937832	0.8283428
291	-43.6993	-31.2108	-12.4885	0.4206309	1.256802	1.941885	0.4670023	0.1422342	2.40352	1.280901	1.43105	0.5342866	0.825015	1.274115	0.5110132
292	-48.629	-32.694	-15.935	0.9599327	1.256802	0.9637981	0.2777728	0.1422342	4.584285	0.8892625	1.038241	0.6343327	1.629451	1.051532	2.507405
293	-48.7983	-33.0778	-15.7204	0.9599327	0.672138	1.868589	0.589426	0.1719127	3.076341	0.725614	1.453465	0.2778617	1.844854	0.4369047	3.643386
294	-41.9849	-31.2904	-10.6945	0.6481065	0.2894044	0.5195415	0.589426	0.2233621	1.097402	0.5438236	1.256717	0.4552476	1.844854	0.4579878	2.768624
295	-46.3843	-31.4208	-14.9635	0.3982181	1.424124	0.8465569	0.9028955	0.07027417	1.287363	0.4819013	2.583772	0.92306	1.844854	0.9283367	3.272187
296	-48.7416	-31.7854	-16.9562	0.4171093	0.9968186	0.8465569	0.3368229	0.09111642	1.011252	0.4819013	2.583772	0.4064711	2.095969	2.063067	5.625298
297	-45.1441	-31.3771	-13.767	0.2952588	0.2781097	1.566574	0.2365832	0.09592039	0.7499412	0.510031	0.9283266	0.6971224	2.095969	1.01641	5.296721
298	-46.8673	-33.1276	-13.7396	0.09009471	0.5662269	2.891432	0.3980557	0.09592039	0.7499412	0.284472	0.1458334	0.6971224	1.291367	0.5971696	5.932006
299	-44.6958	-32.5212	-12.1746	0.2096959	0.7343306	2.891432	0.4268495	0.05610766	1.016024	0.3624912	0.1458334	0.4853216	1.649219	0.5958473	3.601433
300	-43.9542	-32.7098	-11.2444	0.2096959	0.7834276	3.576301	0.9157718	0.1199526	0.7850913	0.3624912	0.06506822	0.4181672	1.49957	1.411365	1.097485
301	-39.8949	-30.6359	-9.25895	0.2250613	0.7834276	1.569055	0.7092041	0.36169	1.462585	0.3624912	0.1192891	0.4181672	0.7039532	1.400596	1.143429
302	-39.5349	-30.0828	-9.45207	0.1478188	0.3940397	1.24482	0.6934525	0.36169	0.64974	0.7268313	0.2657776	0.9064475	1.184082	1.733943	1.143429
303	-42.4142	-31.8073	-10.6069	0.5459519	0.7493048	0.5242914	0.7306318	0.36169	0.64974	1.267594	0.2628883	1.750213	1.329384	1.235605	1.199596
304	-41.4889	-30.8857	-10.6032	0.5416411	0.7493048	0.7525052	0.5512225	0.3029996	0.64974	0.8144576	0.5249782	3.018124	1.451569	1.047795	0.1988895
305	-44.5287	-31.3053	-13.2234	0.853533	0.5555614	1.543858	0.3086302	0.6839104	1.301536	0.7868177	0.5249782	3.171508	3.146995	0.1471673	0.1988895
306	-45.0324	-30.8757	-14.1567	0.5415094	1.308174	1.543858	0.4827483	0.6839104	1.488841	0.5618647	0.3399574	3.526131	3.146995	0.3337803	0.1988895
307	-47.0751	-31.3056	-15.7695	0.5415094	2.305358	1.519019	1.167862	1.42602	1.087492	0.5618647	0.3764598	3.412127	2.666878	0.2271051	0.477811
308	-50.1156	-32.3068	-17.8088	1.558882	2.900946	2.253634	0.9900096	0.8182807	1.367808	0.2999307	0.3764598	3.590516	2.666878	0.2271051	0.7583387
309	-51.4564	-32.9647	-18.4918	1.558882	2.900946	2.253634	0.9900096	0.3073693	3.478971	0.8789575	0.7908735	1.745889	2.666878	0.1185499	0.8008038
310	-46.365	-32.2651	-14.0999	0.8226302	1.045228	2.253634	0.9900096	0.3159257	3.319562	1.476424	0.6156938	1.745889	0.5592963	0.2505232	0.7050911
311	-44.7829	-30.2983	-14.4846	0.3113353	1.084753	2.772241	0.5207895	0.3687166	3.319562	0.821118	0.9342452	1.745889	0.5592963	0.7778101	1.268843
312	-45.0832	-29.9696	-15.1135	0.6639772	2.102967	0.4161413	0.5207895	0.3697721	3.319562	0.8809923	1.315219	2.059327	0.5212319	1.67472	1.268843
