Filename	File.type	Source	Authorship	Species	Stage	Specimen_type	Specimen	Architecture	Orientation	Trait	State	Notes
DSC_0949	JPG	Kona April 2022	Alejandro Damian-Serrano	Salpa fusiformis	Aggs	FreshLabTecto	D24-Sfus-B-1	Linear	DVnormal	Zooid.width..mm.	9.06	bottom left 2zooid colony
DSC_0949	JPG	Kona April 2022	Alejandro Damian-Serrano	Salpa fusiformis	Aggs	FreshLabTecto	D24-Sfus-B-1	Linear	DVnormal	Zooid.width..mm.	9.19	bottom left 2zooid colony
DSC_0957	JPG	Kona April 2022	Alejandro Damian-Serrano	Salpa fusiformis	Aggs	FreshLabTecto	D24-Sfus-B-1	Linear	OAnormal	Zooid.length..mm.	26.14	
DSC_0957	JPG	Kona April 2022	Alejandro Damian-Serrano	Salpa fusiformis	Aggs	FreshLabTecto	D24-Sfus-B-1	Linear	OAnormal	Zooid.length..mm.	25.82	
DSC_0978	JPG	Kona April 2022	Alejandro Damian-Serrano	Cyclosalpa bakeri	Aggs	FreshLabTecto	D26-Cbak-B-1	Whorl	OAnormal	Zooid.number	7	
DSC_0978	JPG	Kona April 2022	Alejandro Damian-Serrano	Cyclosalpa bakeri	Aggs	FreshLabTecto	D26-Cbak-B-1	Whorl	OAnormal	Cross.sectional.area..mm2.	446.48	
DSC_0978	JPG	Kona April 2022	Alejandro Damian-Serrano	Cyclosalpa bakeri	Aggs	FreshLabTecto	D26-Cbak-B-1	Whorl	OAnormal	Colony.diameter..mm.	24.78	
DSC_0978	JPG	Kona April 2022	Alejandro Damian-Serrano	Cyclosalpa bakeri	Aggs	FreshLabTecto	D26-Cbak-B-1	Whorl	OAnormal	Colony.diameter..mm.	21.15	
DSC_0978	JPG	Kona April 2022	Alejandro Damian-Serrano	Cyclosalpa bakeri	Aggs	FreshLabTecto	D26-Cbak-B-1	Whorl	OAnormal	Colony.diameter..mm.	24.26	
DSC_0978	JPG	Kona April 2022	Alejandro Damian-Serrano	Cyclosalpa bakeri	Aggs	FreshLabTecto	D26-Cbak-B-1	Whorl	OAnormal	Zooid.width..mm.	8.66	
DSC_0978	JPG	Kona April 2022	Alejandro Damian-Serrano	Cyclosalpa bakeri	Aggs	FreshLabTecto	D26-Cbak-B-1	Whorl	OAnormal	Zooid.width..mm.	8.77	
DSC_0978	JPG	Kona April 2022	Alejandro Damian-Serrano	Cyclosalpa bakeri	Aggs	FreshLabTecto	D26-Cbak-B-1	Whorl	OAnormal	Zooid.width..mm.	9.16	
DSC_0978	JPG	Kona April 2022	Alejandro Damian-Serrano	Cyclosalpa bakeri	Aggs	FreshLabTecto	D26-Cbak-B-1	Whorl	DVnormal	Colony.length.mm.	18.36	motion orthogonal from rearmost tail to bisecting line between tips of forthmost zooids
DSC_0977	JPG	Kona April 2022	Alejandro Damian-Serrano	Cyclosalpa bakeri	Aggs	FreshLabTecto	D26-Cbak-B-1	Whorl	DVnormal	Zooid.length..mm.	18.52	including testis projection
DSC_0977	JPG	Kona April 2022	Alejandro Damian-Serrano	Cyclosalpa bakeri	Aggs	FreshLabTecto	D26-Cbak-B-1	Whorl	DVnormal	Zooid.length..mm.	17.56	including testis projection
DSC_0977	JPG	Kona April 2022	Alejandro Damian-Serrano	Cyclosalpa bakeri	Aggs	FreshLabTecto	D26-Cbak-B-1	Whorl	DVnormal	Zooid.length..mm.	14.64	including testis projection
Img0048	JPG	Kona April 2022	Alejandro Damian-Serrano	Salpa aspera	Aggs	FreshLabTecto	D20-Sasp-B-1	Linear	DVnormal	Zooid.number	3	
Img0054	JPG	Kona April 2022	Alejandro Damian-Serrano	Salpa aspera	Aggs	FreshLabTecto	D20-Sasp-B-1	Linear	Stolonormal	Cross.sectional.area..mm2.	193.95	scale derived from Img0052
Img0054	JPG	Kona April 2022	Alejandro Damian-Serrano	Salpa aspera	Aggs	FreshLabTecto	D20-Sasp-B-1	Linear	Stolonormal	Colony.diameter..mm.	19.77	scale derived from Img0052
Img0054	JPG	Kona April 2022	Alejandro Damian-Serrano	Salpa aspera	Aggs	FreshLabTecto	D20-Sasp-B-1	Linear	Stolonormal	Colony.diameter..mm.	15.25	scale derived from Img0052
Img0054	JPG	Kona April 2022	Alejandro Damian-Serrano	Salpa aspera	Aggs	FreshLabTecto	D20-Sasp-B-1	Linear	Stolonormal	Colony.diameter..mm.	15.6	scale derived from Img0052
Img0048	JPG	Kona April 2022	Alejandro Damian-Serrano	Salpa aspera	Aggs	FreshLabTecto	D20-Sasp-B-1	Linear	DVnormal	Zooid.width..mm.	16.34	
Img0048	JPG	Kona April 2022	Alejandro Damian-Serrano	Salpa aspera	Aggs	FreshLabTecto	D20-Sasp-B-1	Linear	DVnormal	Zooid.width..mm.	17	
