"Filename","Frame","Time..mins.","X..mm.Zooid","Y..mm.Zooid","Z..mm.Zooid","NumberZooid","X..mm.Junk","Y..mm.Junk","Z..mm.Junk","Delta_time_s","Xd_mm","Yd_mm","Zd_mm","Delta_X_mm","Delta_Y_mm","Delta_Z_mm","Distance_mm","Speed_mm_s","Species","Architecture","Zooid.number","Comment","Speed_mms_abs","Speed_per_zooid","Colony_motion_length_mm","Colony_stolon_length_mm","Zooid_length_mm","Zooid_width_mm","Frontal_CSA_mm2","Jet_motion_angle","Dorso.Ventral_Zooid_Stolon_angle","colony_volume","speed_per_vol"
"A001C0352_20210922221526_0001",2709,0.3766,82.933,87.014,-705.683,"0",5.12,-31.967,-414.227,0.00119999999999998,77.813,118.981,-291.456,197.43,104.811,-428.058,482.90537580876,40242.1146507307,"Pegea sp.","Transversal",4,"good dye",40242.1146507307,10060.5286626827,NA,NA,30.728,16.412,NA,NA,NA,33106.807382528,1.21552387053692
"A001C0192_20210710135057_0001",2713,0.3772,25.52,-111.052,-805.264,"0",32.539,-9.526,-415.626,0.000599999999999989,-7.019,-101.526,-389.638,-59.623,-196.171,-106.199,230.902990389904,38483.8317316513,"Iasis cylindrica","Linear",3,"Weelia chain (3 zooids); given to Anneliese",38483.8317316513,12827.9439105504,NA,NA,8.197,3.8,NA,NA,NA,355.09404,108.376450733026
"A001C0336_20210921222915_0001",2720,0.3782,-29.412,-29.391,-277.483,"0",11.568,-34.801,-393.852,0.001,-40.98,5.41,116.369,-28.077,108.736,515.796,527.880051944568,52788.0051944568,"Iasis cylindrica","Linear",17,"dye, linear axis; given to Anneliese",52788.0051944568,3105.17677614452,79.021,79.021,11.806,5.368,NA,17.7,166.497,5783.313227648,9.12764069946891
"A001C0192_20210710135057_0001",2733,0.38,23.161,-108.98,-803.872,"0",26.42,-9.676,-425.599,0.00180000000000002,-3.259,-99.304,-378.273,105.567,-122.714,-509.027,534.145676771796,29674.7598206549,"Iasis cylindrica","Linear",3,"Weelia chain (3 zooids); given to Anneliese",29674.7598206549,9891.58660688498,NA,NA,8.197,3.8,NA,NA,NA,355.09404,83.5687352585669
"A001C0352_20210922221526_0001",2739,0.3808,80.208,91.655,-710.889,"0",1.395,-29.162,-416.159,0.000800000000000023,78.813,120.817,-294.73,90.508,223.188,93.999,258.535091252619,32316.8864065764,"Pegea sp.","Transversal",4,"good dye",32316.8864065764,8079.22160164411,NA,NA,30.728,16.412,NA,NA,NA,33106.807382528,0.976140224974746
"A001C0336_20210921222915_0001",2740,0.3809,-20.967,-27.824,-281.428,"0",10.128,-31.936,-394.478,9.9999999999989e-05,-31.095,4.112,113.05,-84.396,-93.342,399.642,418.985849336228,418985.849336274,"Iasis cylindrica","Linear",17,"dye, linear axis; given to Anneliese",418985.849336274,24646.2264315455,79.021,79.021,11.806,5.368,NA,17.7,166.497,5783.313227648,72.4473727850756
"A001C0192_20210710135057_0001",2753,0.3827,24.956,-105.822,-800.515,"0",19.496,-9.597,-431.135,0.00179999999999997,5.46,-96.225,-369.38,103.034,-122.826,-492.804,518.225832864399,28790.3240480227,"Iasis cylindrica","Linear",3,"Weelia chain (3 zooids); given to Anneliese",28790.3240480227,9596.77468267422,NA,NA,8.197,3.8,NA,NA,NA,355.09404,81.0780266771661
"A001C0336_20210921222915_0001",2760,0.3837,-12.84,-25.836,-286.142,"0",9.354,-27.598,-397.184,0.001,-22.194,1.762,111.042,-16.757,101.386,487.093,497.814733303465,49781.4733303465,"Iasis cylindrica","Linear",17,"dye, linear axis; given to Anneliese",49781.4733303465,2928.32196060862,79.021,79.021,11.806,5.368,NA,17.7,166.497,5783.313227648,8.60777747474555
"A001C0352_20210922221526_0001",2769,0.385,78.709,91.528,-719.761,"0",-1.331,-30.225,-422.039,0.00130000000000002,80.04,121.753,-297.722,171.146,101.068,-413.387,458.687808546292,35283.6775804834,"Pegea sp.","Transversal",4,"good dye",35283.6775804834,8820.91939512085,NA,NA,30.728,16.412,NA,NA,NA,33106.807382528,1.06575294841339
"A001C0192_20210710135057_0001",2773,0.3855,28.965,-103.971,-795.872,"0",13.162,-10.112,-434.464,5e-04,15.803,-93.859,-361.408,-37.713,-192.336,-70.53,208.302395965577,41660.4791931153,"Iasis cylindrica","Linear",3,"Weelia chain (3 zooids); given to Anneliese",41660.4791931153,13886.8263977051,NA,NA,8.197,3.8,NA,NA,NA,355.09404,117.322383651146
"A001C0336_20210921222915_0001",2780,0.3865,-4.688,-23.058,-291.375,"0",8.739,-23.169,-401.233,0.001,-13.427,0.111000000000001,109.858,-16.303,96.353,475.336,485.277241702102,48527.7241702101,"Iasis cylindrica","Linear",17,"dye, linear axis; given to Anneliese",48527.7241702101,2854.57201001236,79.021,79.021,11.806,5.368,NA,17.7,166.497,5783.313227648,8.39099012279259
"A001C0192_20210710135057_0001",2793,0.3883,33.565,-102.627,-791.425,"0",5.414,-10.298,-433.664,0.00179999999999997,28.151,-92.329,-357.761,112.856,-105.121,-469.007,493.714965770737,27428.6092094859,"Iasis cylindrica","Linear",3,"Weelia chain (3 zooids); given to Anneliese",27428.6092094859,9142.86973649529,NA,NA,8.197,3.8,NA,NA,NA,355.09404,77.2432260746643
"A001C0352_20210922221526_0001",2799,0.3891,79.152,93.521,-728.394,"0",-2.355,-29.875,-427.598,0.000800000000000023,81.507,123.396,-300.796,66.421,215.286,57.872,232.613368964469,29076.6711205577,"Pegea sp.","Transversal",4,"good dye",29076.6711205577,7269.16778013944,NA,NA,30.728,16.412,NA,NA,NA,33106.807382528,0.878268652866324
"A001C0336_20210921222915_0001",2800,0.3893,1.47,-20.197,-297.283,"0",5.765,-19.275,-406.001,0.000199999999999978,-4.295,-0.922000000000001,108.718,-59.15,-101.307,403.852,420.545204054213,210272.60202713,"Iasis cylindrica","Linear",17,"dye, linear axis; given to Anneliese",210272.60202713,12368.9765898312,79.021,79.021,11.806,5.368,NA,17.7,166.497,5783.313227648,36.358501390153
"A001C0192_20210710135057_0001",2813,0.3911,35.351,-96.45,-783.391,"0",-2.62,-8.643,-431.031,0.00180000000000002,37.971,-87.807,-352.36,114.605,-93.368,-445.079,468.985293682009,26054.738537889,"Iasis cylindrica","Linear",3,"Weelia chain (3 zooids); given to Anneliese",26054.738537889,8684.91284596301,NA,NA,8.197,3.8,NA,NA,NA,355.09404,73.3741927571891
"A001C0336_20210921222915_0001",2820,0.3921,5.662,-18.289,-301.508,"0",0.252,-16.991,-409.508,0.001,5.41,-1.298,108,-19.982,83.047,460.121,467.982285107033,46798.2285107032,"Iasis cylindrica","Linear",17,"dye, linear axis; given to Anneliese",46798.2285107032,2752.83697121784,79.021,79.021,11.806,5.368,NA,17.7,166.497,5783.313227648,8.09194084231462
"A001C0352_20210922221526_0001",2829,0.3933,86.158,99.955,-735.828,"0",1.919,-26.574,-431.563,0.00119999999999998,84.239,126.529,-304.265,151.679,123.737,-412.506,456.59452936495,38049.5441137465,"Pegea sp.","Transversal",4,"good dye",38049.5441137465,9512.38602843662,NA,NA,30.728,16.412,NA,NA,NA,33106.807382528,1.14929668917055
"A001C0336_20210921222915_0001",2840,0.3948,9.726,-18.783,-304.368,"0",-5.432,-17.893,-411.142,0.0015,15.158,-0.890000000000001,106.774,-41.83,-105.33,404.813,420.378071227556,28025.2047485037,"Iasis cylindrica","Linear",17,"dye, linear axis; given to Anneliese",28025.2047485037,1648.54145579434,79.021,79.021,11.806,5.368,NA,17.7,166.497,5783.313227648,4.84587357546622
"A001C0352_20210922221526_0001",2859,0.3975,90.465,110.136,-739.937,"0",5.98,-21.071,-433.692,0.00270000000000004,84.485,131.207,-306.245,142.006,129.789,-417.15,459.374586864576,17013.8735875767,"Pegea sp.","Transversal",4,"good dye",17013.8735875767,4253.46839689417,NA,NA,30.728,16.412,NA,NA,NA,33106.807382528,0.513908616768516
"A001C0336_20210921222915_0001",2860,0.3976,14.978,-21.632,-306.048,"0",-9.597,-22.242,-411.602,9.9999999999989e-05,24.575,0.609999999999999,105.554,-32.438,-108.264,406.396,421.818712666947,421818.712666993,"Iasis cylindrica","Linear",17,"dye, linear axis; given to Anneliese",421818.712666993,24812.8654509996,79.021,79.021,11.806,5.368,NA,17.7,166.497,5783.313227648,72.9372067641823
"A001C0336_20210921222915_0001",2880,0.4004,21.777,-24.076,-305.525,"0",-11.402,-25.634,-408.445,0.00279999999999997,33.179,1.558,102.92,81.384,-0.320999999999998,-8.65100000000001,81.8431322592189,2922.96900925785,"Iasis cylindrica","Linear",17,"dye, linear axis; given to Anneliese",2922.96900925785,171.939353485756,79.021,79.021,11.806,5.368,NA,17.7,166.497,5783.313227648,0.505414265871708
"A001C0352_20210922221526_0001",2889,0.4016,93.502,120.488,-741.632,"0",8.857,-15.617,-436.825,0.00120000000000003,84.645,136.105,-304.807,123.956,133.426,-416.079,454.190842766562,37849.2368972124,"Pegea sp.","Transversal",4,"good dye",37849.2368972124,9462.30922430311,NA,NA,30.728,16.412,NA,NA,NA,33106.807382528,1.14324635594996
"A002C0019_20220420225823_0001",2892,0.8041,178.703,66.976,-462.411,"0",83.305,-51.035,-498.427,0.4025,95.398,118.011,36.016,38.149,3.96299999999999,336.781,338.957952452808,84.2131558888964,"Salpa maxima","Linear",2,"dye",84.2131558888964,42.1065779444482,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A002C0019_20220420225823_0001",2912,0.8097,166.539,64.88,-441.563,"0",80.25,-56.569,-506.701,0.00559999999999994,86.289,121.449,65.138,-56.364,24.427,65.496,89.7959065937864,1603.49833203192,"Salpa maxima","Linear",2,"dye",1603.49833203192,801.749166015959,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0352_20210922221526_0001",2919,0.4058,90.694,121.726,-725.597,"0",10.636,-13.745,-438.727,-0.4039,80.058,135.471,-286.87,-56.706,38.357,-309.448,316.930425470639,-78.4675477768355,"Pegea sp.","Transversal",4,"good dye",78.4675477768355,19.6168869442089,NA,NA,30.728,16.412,NA,NA,NA,33106.807382528,0.00237013333451919
"A002C0019_20220420225823_0001",2932,0.8153,151.89,63.596,-416.108,"0",75.072,-56.721,-496.922,0.4095,76.818,120.317,80.814,24.091,7.36999999999999,363.417,364.28918330085,88.959507521575,"Salpa maxima","Linear",2,"dye",88.959507521575,44.4797537607875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0165_20210709184012_0001",2937,0.4083,18.237,-4.09,-407.1,"0",37.279,15.978,-463.009,-0.407,-19.042,-20.068,55.909,-149.026,-115.223,6.49200000000002,188.486695734739,-46.3112274532528,"Iasis cylindrica","Linear",89,"Four individuals, one with a zooid chain? One yellowtail? > helical, no dye",46.3112274532528,0.520350870261267,NA,NA,2.797,1.861,NA,NA,NA,862.134886493,0.0537169162027974
"A001C0352_20210922221526_0001",2949,0.41,93.935,119.621,-726.401,"0",12.584,-15.787,-442.753,0.00169999999999998,81.351,135.408,-283.648,99.542,69.481,-239.254,268.2884560338,15781.6738843413,"Pegea sp.","Transversal",4,"good dye",15781.6738843413,3945.41847108534,NA,NA,30.728,16.412,NA,NA,NA,33106.807382528,0.476689694116204
"A002C0019_20220420225823_0001",2952,0.8208,135.534,63.687,-394.085,"0",70.995,-58.085,-488.756,0.4108,64.539,121.772,94.671,10.987,8.288,375.462,375.714144739055,91.4591394204127,"Salpa maxima","Linear",2,"dye",91.4591394204127,45.7295697102064,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0165_20210709184012_0001",2957,0.4111,19.004,-4.293,-395.563,"0",39.507,23.33,-456.747,-0.4097,-20.503,-27.623,61.184,-140.227,-123.107,-6.73500000000001,186.719857548682,-45.5747760675328,"Iasis cylindrica","Linear",89,"Four individuals, one with a zooid chain? One yellowtail? > helical, no dye",45.5747760675328,0.512076135590256,NA,NA,2.797,1.861,NA,NA,NA,862.134886493,0.0528626979160097
"A002C0019_20220420225823_0001",2972,0.8264,121.115,60.181,-370.78,"0",68.204,-60.062,-481.275,0.4153,52.911,120.243,110.495,79.258,60.078,146.037,176.68616815416,42.544225416364,"Salpa maxima","Linear",2,"dye",42.544225416364,21.272112708182,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0165_20210709184012_0001",2977,0.4139,18.559,-5.686,-390.783,"0",42.593,28.823,-453.72,-0.4125,-24.034,-34.509,62.937,-130.033,-129.091,-23.841,184.774080030182,-44.7937163709531,"Iasis cylindrica","Linear",89,"Four individuals, one with a zooid chain? One yellowtail? > helical, no dye",44.7937163709531,0.503300183943294,NA,NA,2.797,1.861,NA,NA,NA,862.134886493,0.051956737945225
"A001C0352_20210922221526_0001",2979,0.4142,98.032,117.536,-740.06,"0",14.531,-18.885,-444.343,0.000300000000000022,83.501,136.421,-295.717,119.488,77.572,-263.843,299.846504026644,99948.8346755404,"Pegea sp.","Transversal",4,"good dye",99948.8346755404,24987.2086688851,NA,NA,30.728,16.412,NA,NA,NA,33106.807382528,3.01898136901863
"A002C0019_20220420225823_0001",2992,0.8319,109.507,57.592,-350.939,"0",74.975,-65.932,-476.216,0.4177,34.532,123.524,125.277,-20.965,8.405,416.909,417.520406125258,99.9570040998941,"Salpa maxima","Linear",2,"dye",99.9570040998941,49.978502049947,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0165_20210709184012_0001",2997,0.4167,19.296,-6.114,-384.867,"0",48.181,34.543,-452.494,-0.4152,-28.885,-40.657,67.627,-116.48,-135.791,-43.74,184.173759480008,-44.3578418786147,"Iasis cylindrica","Linear",89,"Four individuals, one with a zooid chain? One yellowtail? > helical, no dye",44.3578418786147,0.498402717737244,NA,NA,2.797,1.861,NA,NA,NA,862.134886493,0.0514511621946468
"A001C0352_20210922221526_0001",3009,0.4183,100.411,116.837,-744.294,"0",15.664,-21.825,-444.82,0.00159999999999999,84.747,138.662,-299.474,126.844,75.378,-277.82,314.57144756001,19660.7154725007,"Pegea sp.","Transversal",4,"good dye",19660.7154725007,4915.17886812518,NA,NA,30.728,16.412,NA,NA,NA,33106.807382528,0.593857186086648
"A002C0019_20220420225823_0001",3012,0.8375,94.936,54.944,-334.817,"0",81.996,-66.315,-473.744,0.4192,12.94,121.259,138.927,-43.884,4.48,434.804,437.035918743528,104.254751608666,"Salpa maxima","Linear",2,"dye",104.254751608666,52.1273758043331,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0165_20210709184012_0001",3017,0.4194,21.43,-5.698,-382.157,"0",54.324,39.77,-455.949,-0.4181,-32.894,-45.468,73.792,-101.89,-136.914,-52.0359999999999,178.422982802104,-42.6747148534093,"Iasis cylindrica","Linear",89,"Four individuals, one with a zooid chain? One yellowtail? > helical, no dye",42.6747148534093,0.479491178128194,NA,NA,2.797,1.861,NA,NA,NA,862.134886493,0.0494988841328552
"A002C0019_20220420225823_0001",3032,0.8431,80.14,44.403,-321.619,"0",87.908,-76.011,-471.782,0.4237,-7.768,120.414,150.163,33.635,52.28,162.862,174.323098495294,41.1430489722195,"Salpa maxima","Linear",2,"dye",41.1430489722195,20.5715244861097,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0165_20210709184012_0001",3037,0.4222,24.258,-4.698,-376.803,"0",59.983,44.029,-458.592,-0.4209,-35.725,-48.727,81.789,-85.067,-137.614,-50.399,169.452254886148,-40.2595046058797,"Iasis cylindrica","Linear",89,"Four individuals, one with a zooid chain? One yellowtail? > helical, no dye",40.2595046058797,0.452353984335727,NA,NA,2.797,1.861,NA,NA,NA,862.134886493,0.0466974544663744
"A002C0019_20220420225823_0001",3052,0.8486,60.372,26.394,-312.093,"0",84.849,-90.955,-461.984,0.4264,-24.477,117.349,149.891,9.922,46.743,150.299,157.712217453183,36.986917789208,"Salpa maxima","Linear",2,"dye",36.986917789208,18.493458894604,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0165_20210709184012_0001",3057,0.425,27.488,-3.269,-371.08,"0",63.782,49.536,-466.207,-0.4236,-36.294,-52.805,95.127,-66.398,-141.139,-56.494,165.892988884401,-39.1626508225687,"Iasis cylindrica","Linear",89,"Four individuals, one with a zooid chain? One yellowtail? > helical, no dye",39.1626508225687,0.440029784523244,NA,NA,2.797,1.861,NA,NA,NA,862.134886493,0.045425201364806
"A002C0019_20220420225823_0001",3072,0.8542,32.93,12.67,-301.436,"0",80.289,-99.946,-464.837,0.4292,-47.359,112.616,163.401,-23.377,46.342,154.59,163.070945275362,37.9941624593107,"Salpa maxima","Linear",2,"dye",37.9941624593107,18.9970812296554,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0165_20210709184012_0001",3077,0.4278,29.895,-1.331,-369.302,"0",65.361,53.362,-463.128,-0.4264,-35.466,-54.693,93.826,-42.579,-142.937,-63.0980000000001,161.942319404163,-37.9789679653291,"Iasis cylindrica","Linear",89,"Four individuals, one with a zooid chain? One yellowtail? > helical, no dye",37.9789679653291,0.426729977138529,NA,NA,2.797,1.861,NA,NA,NA,862.134886493,0.0440522342389139
"A002C0019_20220420225823_0001",3092,0.8597,-5.703,23.484,-280.114,"0",67.782,-82.608,-467.035,0.4319,-73.485,106.092,186.921,-56.725,51.367,178.59,194.295348410609,44.9861885646236,"Salpa maxima","Linear",2,"dye",44.9861885646236,22.4930942823118,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0165_20210709184012_0001",3097,0.4306,31.076,1.301,-367.469,"0",64.857,60.23,-464.796,-0.4291,-33.781,-58.929,97.327,-19.22,-139.207,-74.318,158.969061055917,-37.0470895026608,"Iasis cylindrica","Linear",89,"Four individuals, one with a zooid chain? One yellowtail? > helical, no dye",37.0470895026608,0.416259432614166,NA,NA,2.797,1.861,NA,NA,NA,862.134886493,0.0429713378765604
"A002C0019_20220420225823_0001",3112,0.8653,-35.847,33.6,-259.141,"0",63.395,-57.284,-456.646,0.4347,-99.242,90.884,197.505,-80.829,51.006,188.378,211.237331362143,48.5938190389104,"Salpa maxima","Linear",2,"dye",48.5938190389104,24.2969095194552,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0165_20210709184012_0001",3117,0.4333,32.056,3.527,-366.098,"0",63.506,66.222,-467.548,-0.432,-31.45,-62.695,101.45,8.384,-134.216,-74.922,153.940027919966,-35.6342657222144,"Iasis cylindrica","Linear",89,"Four individuals, one with a zooid chain? One yellowtail? > helical, no dye",35.6342657222144,0.400385008114769,NA,NA,2.797,1.861,NA,NA,NA,862.134886493,0.0413325876037424
"A001C0247_20210918223147_0001",3129,0.435,100.393,30.908,-527.004,"0",23.504,90.948,-553.683,0.00169999999999998,76.889,-60.04,26.679,103.198,-89.117,15.162,137.19166569803,8070.09798223715,"Cyclosalpa sewelli","Cluster",7,"2 specimen video",8070.09798223715,1152.87114031959,NA,NA,17.764,8.919,NA,NA,NA,9891.704463228,0.81584503583153
"A001C0247_20210918223147_0001",3129,0.435,100.393,30.908,-527.004,"0",23.504,90.948,-553.683,0.00169999999999998,76.889,-60.04,26.679,103.198,-89.117,15.162,137.19166569803,8070.09798223715,"Soestia zonaria","Linear",8,"2 specimen video",8070.09798223715,1008.76224777964,NA,NA,17.764,8.919,NA,NA,NA,11304.805100832,0.713864406352589
"A001C0247_20210918223147_0001",3149,0.4378,87.857,16.497,-515.399,"0",22.407,88.934,-554.221,0.00280000000000002,65.45,-72.437,38.822,-51.847,-63.847,50.7520000000001,96.6453119504511,3451.61828394465,"Cyclosalpa sewelli","Cluster",7,"2 specimen video",3451.61828394465,493.088326277807,NA,NA,17.764,8.919,NA,NA,NA,9891.704463228,0.34894070044004
"A001C0247_20210918223147_0001",3149,0.4378,87.857,16.497,-515.399,"0",22.407,88.934,-554.221,0.00280000000000002,65.45,-72.437,38.822,-51.847,-63.847,50.7520000000001,96.6453119504511,3451.61828394465,"Soestia zonaria","Linear",8,"2 specimen video",3451.61828394465,431.452285493081,NA,NA,17.764,8.919,NA,NA,NA,11304.805100832,0.305323112885035
"A001C0247_20210918223147_0001",3169,0.4406,73.007,0.948,-505.139,"0",22.043,88.74,-555.71,0.00279999999999997,50.964,-87.792,50.571,-54.292,-69.511,47.937,100.38603664853,3585.2155945904,"Cyclosalpa sewelli","Cluster",7,"2 specimen video",3585.2155945904,512.173656370056,NA,NA,17.764,8.919,NA,NA,NA,9891.704463228,0.362446695402019
"A001C0247_20210918223147_0001",3169,0.4406,73.007,0.948,-505.139,"0",22.043,88.74,-555.71,0.00279999999999997,50.964,-87.792,50.571,-54.292,-69.511,47.937,100.38603664853,3585.2155945904,"Soestia zonaria","Linear",8,"2 specimen video",3585.2155945904,448.151949323799,NA,NA,17.764,8.919,NA,NA,NA,11304.805100832,0.317140858476767
"A001C0247_20210918223147_0001",3189,0.4434,59.112,-16.512,-496.669,"0",20.723,84.98,-554.631,0.00280000000000002,38.389,-101.492,57.962,-55.767,-68.421,37.36,95.8496798638368,3423.20285227986,"Cyclosalpa sewelli","Cluster",7,"2 specimen video",3423.20285227986,489.028978897122,NA,NA,17.764,8.919,NA,NA,NA,9891.704463228,0.346068047726807
"A001C0247_20210918223147_0001",3189,0.4434,59.112,-16.512,-496.669,"0",20.723,84.98,-554.631,0.00280000000000002,38.389,-101.492,57.962,-55.767,-68.421,37.36,95.8496798638368,3423.20285227986,"Soestia zonaria","Linear",8,"2 specimen video",3423.20285227986,427.900356534982,NA,NA,17.764,8.919,NA,NA,NA,11304.805100832,0.302809541760956
"A001C0247_20210918223147_0001",3209,0.4461,45.53,-35.659,-486.885,"0",25.16,94.9,-556.973,0.00269999999999998,20.37,-130.559,70.088,-64.842,-82.501,35.449,110.758889331737,4102.18108636067,"Cyclosalpa sewelli","Cluster",7,"2 specimen video",4102.18108636067,586.025869480095,NA,NA,17.764,8.919,NA,NA,NA,9891.704463228,0.414709224442598
"A001C0247_20210918223147_0001",3209,0.4461,45.53,-35.659,-486.885,"0",25.16,94.9,-556.973,0.00269999999999998,20.37,-130.559,70.088,-64.842,-82.501,35.449,110.758889331737,4102.18108636067,"Soestia zonaria","Linear",8,"2 specimen video",4102.18108636067,512.772635795083,NA,NA,17.764,8.919,NA,NA,NA,11304.805100832,0.362870571387273
"A001C0247_20210918223147_0001",3229,0.4489,34.671,-52.501,-477.705,"0",29.074,89.511,-555.899,0.00280000000000002,5.597,-142.012,78.194,-72.862,-78.799,33.402,112.400387227981,4014.29954385642,"Cyclosalpa sewelli","Cluster",7,"2 specimen video",4014.29954385642,573.47136340806,NA,NA,17.764,8.919,NA,NA,NA,9891.704463228,0.405824856452132
"A001C0247_20210918223147_0001",3229,0.4489,34.671,-52.501,-477.705,"0",29.074,89.511,-555.899,0.00280000000000002,5.597,-142.012,78.194,-72.862,-78.799,33.402,112.400387227981,4014.29954385642,"Soestia zonaria","Linear",8,"2 specimen video",4014.29954385642,501.787442982052,NA,NA,17.764,8.919,NA,NA,NA,11304.805100832,0.355096749395616
"A001C0247_20210918223147_0001",3249,0.4517,25.084,-68.455,-467.656,"0",37.361,85.457,-554.476,0.00279999999999997,-12.277,-153.912,86.82,-77.28,-73.133,34.2529999999999,111.776124901519,3992.00446076858,"Cyclosalpa sewelli","Cluster",7,"2 specimen video",3992.00446076858,570.286351538369,NA,NA,17.764,8.919,NA,NA,NA,9891.704463228,0.403570939225762
"A001C0247_20210918223147_0001",3249,0.4517,25.084,-68.455,-467.656,"0",37.361,85.457,-554.476,0.00279999999999997,-12.277,-153.912,86.82,-77.28,-73.133,34.2529999999999,111.776124901519,3992.00446076858,"Soestia zonaria","Linear",8,"2 specimen video",3992.00446076858,499.000557596073,NA,NA,17.764,8.919,NA,NA,NA,11304.805100832,0.353124571822541
"A001C0247_20210918223147_0001",3269,0.4545,15.832,-83.074,-459.293,"0",43.943,80.729,-550.726,0.00280000000000002,-28.111,-163.803,91.433,-79.543,-64.943,32.722,107.774817939999,3849.10064071423,"Cyclosalpa sewelli","Cluster",7,"2 specimen video",3849.10064071423,549.871520102033,NA,NA,17.764,8.919,NA,NA,NA,9891.704463228,0.389124104447631
"A001C0247_20210918223147_0001",3269,0.4545,15.832,-83.074,-459.293,"0",43.943,80.729,-550.726,0.00280000000000002,-28.111,-163.803,91.433,-79.543,-64.943,32.722,107.774817939999,3849.10064071423,"Soestia zonaria","Linear",8,"2 specimen video",3849.10064071423,481.137580089279,NA,NA,17.764,8.919,NA,NA,NA,11304.805100832,0.340483591391677
"A001C0247_20210918223147_0001",3289,0.4573,7.065,-96.592,-451.16,"0",54.524,80.215,-550.555,0.00279999999999997,-47.459,-176.807,99.3949999999999,-86.087,-63.668,36.365,113.07961362686,4038.55762953077,"Cyclosalpa sewelli","Cluster",7,"2 specimen video",4038.55762953077,576.936804218681,NA,NA,17.764,8.919,NA,NA,NA,9891.704463228,0.408277223055333
"A001C0247_20210918223147_0001",3289,0.4573,7.065,-96.592,-451.16,"0",54.524,80.215,-550.555,0.00279999999999997,-47.459,-176.807,99.3949999999999,-86.087,-63.668,36.365,113.07961362686,4038.55762953077,"Soestia zonaria","Linear",8,"2 specimen video",4038.55762953077,504.819703691346,NA,NA,17.764,8.919,NA,NA,NA,11304.805100832,0.357242570173416
"A001C0225_20210917231024_0001",3453,0.4801,36.555,-59.905,-406.724,"0",75.023,25.685,-521.973,0.0228,-38.468,-85.59,115.249,-61.346,41.196,41.1419999999999,84.576038545205,370.947537478968,"Salpa fusiformis","Linear",7,"",370.947537478968,52.9925053541383,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0225_20210917231024_0001",3473,0.4828,32.837,-59.755,-404.343,"0",79.684,27.308,-518.439,0.00269999999999998,-46.847,-87.063,114.096,-47.383,-17.236,-12.7800000000001,52.0149669326051,1926.48025676317,"Salpa fusiformis","Linear",7,"",1926.48025676317,275.211465251881,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0225_20210917231024_0001",3493,0.4856,27.536,-60.544,-400.777,"0",82.274,27.849,-513.988,0.00279999999999997,-54.738,-88.393,113.211,-46.711,-17.328,-12.7209999999999,51.4198497275128,1836.42320455405,"Salpa fusiformis","Linear",7,"",1836.42320455405,262.34617207915,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0332_20210921222049_0001",3500,0.4866,-37.862,11.253,-545.028,"0",14.191,-68.365,-425.143,0.001,-52.053,79.618,-119.885,-36.138,152.044,-245.387,290.926301232804,29092.6301232803,"Ritteriella amboinensis","Bipinnate",19,"dye, same specimen as A001C0331_20210921221849_0001",29092.6301232803,1531.19105912002,NA,NA,21.48,12.695,180.827,28.88,NA,65773.853763,0.442312993064212
"A001C0225_20210917231024_0001",3513,0.4884,21.292,-64.151,-396.056,"0",83.729,24.678,-507.857,0.00180000000000002,-62.437,-88.829,111.801,17.263,-105.155,269.953,290.224408696099,16123.5782608942,"Salpa fusiformis","Linear",7,"",16123.5782608942,2303.36832298488,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0332_20210921222049_0001",3520,0.4894,-41.995,9.184,-542.789,"0",7.305,-71.888,-424.208,0.001,-49.3,81.072,-118.581,-25.233,153.85,-243.141,288.832256976259,28883.2256976259,"Ritteriella amboinensis","Bipinnate",19,"dye, same specimen as A001C0331_20210921221849_0001",28883.2256976259,1520.16977355926,NA,NA,21.48,12.695,180.827,28.88,NA,65773.853763,0.43912928991054
"A001C0225_20210917231024_0001",3533,0.4912,15.51,-70.845,-389.92,"0",86.052,17.08,-501.615,0.00180000000000002,-70.542,-87.925,111.695,10.088,-106.084,266.282,286.812981442612,15934.0545245893,"Salpa fusiformis","Linear",7,"",15934.0545245893,2276.29350351276,NA,NA,NA,NA,NA,NA,NA,NA,NA
