Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
7960	-16087.7	-16133.2	45.5038	0.009992292	0.0691458	0.142385	0.0290025	0.0127908	0.0190014	0.00957721	0.00278487	0.0575222	0.0856789	0.00761154	0.0450489	0.0248576	0.581817	0.010889	0.0118151	0.499269	0.00553674	0.393464	0.0308251	0.0532526	0.0327227	0.0204481	0.157352	0.00809672	0.00772193	0.00781807	0.0176346	0.00444141	0.0579349	0.0362443	0.0720112	0.012711	0.00461857	0.0842788	0.0044517	0.00578863	0.0745798	0.00174056	0.0216407	0.0798661	0.00705564	0.0113604	0.0184798	0.144968	0.0131097	0.0807283	0.0340771	0.0744209	0.0666666	0.0376871	0.0585789	0.0133263	0.0622132	0.0151033	0.0207315	0.173866	0.0552329	0.0816106	0.00500327	0.00607163	0.00761576	0.0147089	0.0292616	0.00743947	0.0557578	0.0770664	0.0386734	0.0328632	0.000660167	0.0125032	0.0199574	0.0630635	0.115025	0.0747437	0.00296046	0.00658001	0.0327908	0.00683747	0.180448	0.204187	0.00255837	0.030362	0.0321248	0.00692198	0.0190817	0.0683228	0.0219681	0.00380736	0.0429935	0.0208467	0.00596127	0.0243223	0.0311553	0.0134046	0.00576648	0.0221079	0.0327302	0.0615297	0.0382269	0.0473044	0.186206	0.000955438	0.00930802	0.0725869	0.0593422	0.242467	0.221528	0.0040872	0.0333024	0.00998478	0.0123548	0.0679343	0.0351172	0.0758292	0.090347	0.0348175	0.038841	0.0844374	0.0214082	0.175536	0.0799432	0.0984191	0.10171	0.103652	0.0867459	0.0230471	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.05769219	0.272667	0.25774	0.213846	0.255748	2.000168	0.4327367	0.05593658	-3.583181	1.182915	1.399289
7970	-16119.5	-16134	14.5196	0.009992292	0.0656769	0.177811	0.0362183	0.0159732	0.023729	0.01196	0.00347775	0.0718338	0.106996	0.00950531	0.0562571	0.0310422	0.726574	0.0135983	0.0147547	0.623488	0.00691429	0.491359	0.0384945	0.0665019	0.0408641	0.0255356	0.196502	0.0101112	0.00964316	0.00976322	0.0220221	0.0104789	0.0723492	0.0452619	0.0899278	0.0158735	0.00576768	0.105248	0.00555929	0.00722885	0.0931353	0.00217361	0.0270249	0.0997369	0.0088111	0.0141868	0.0230776	0.181036	0.0163715	0.0402271	0.00622887	0.0929369	0.0832533	0.0470638	0.0731535	0.0166419	0.077692	0.0188611	0.0258895	0.217125	0.068975	0.101916	0.00624809	0.00758226	0.00434084	0.0183685	0.036542	0.00929042	0.0696305	0.0962407	0.0482954	0.0410396	0.000824418	0.0156141	0.0249228	0.0787538	0.143643	0.09334	0.00369703	0.00821713	0.0409492	0.00853865	0.225344	0.25499	0.0031949	0.0379161	0.0401174	0.00864417	0.0238293	0.0853216	0.0274338	0.00475464	0.0536904	0.0260334	0.00744444	0.0303737	0.0389068	0.0167397	0.00720118	0.0276084	0.0408735	0.0768384	0.0477378	0.0590738	0.232534	0.00119315	0.0116331	0.0906466	0.0741066	0.302793	0.276645	0.0051041	0.0415881	0.012469	0.0154287	0.0848384	0.0439225	0.445679	0.112825	0.0434801	0.0652593	0.152629	0.0267345	0.219209	0.0646301	0.122906	0.148911	0.129441	0.108524	0.10692	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.07492074	0.272667	0.25774	0.213846	0.255748	1.999127	0.4327367	0.08311785	-3.379897	1.335965	1.784803
7980	-16095.5	-16142.7	47.2062	0.009992292	0.0581192	0.127445	0.0259593	0.0114487	0.0170076	0.00857229	0.00249266	0.0514865	0.0766888	0.00681288	0.040322	0.0222493	0.520768	0.00974648	0.0105754	0.446882	0.00495578	0.352179	0.0275907	0.0476649	0.0292891	0.0183025	0.140842	0.00724715	0.00691169	0.00699774	0.0157842	0.0075107	0.360159	0.0324413	0.0644553	0.0113773	0.00782022	0.0754357	0.00398459	0.00518124	0.0667543	0.00155792	0.01937	0.0714859	0.00631531	0.0101683	0.0165407	0.129757	0.0117342	0.0288326	0.00446451	0.0666121	0.0596714	0.0337327	0.0524324	0.011928	0.0556853	0.0135186	0.0185562	0.155623	0.0494375	0.0730474	0.0299422	0.00543455	0.00280848	0.0131655	0.0261913	0.00665886	0.0499073	0.06898	0.017069	0.0294149	0.000590897	0.0111913	0.0178633	0.0564464	0.102955	0.275385	0.00264983	0.00588959	0.0293501	0.00612003	0.161514	0.182762	0.00228993	0.0271762	0.028754	0.00619567	0.0170795	0.0611538	0.019663	0.00415502	0.0384823	0.0186593	0.00533576	0.0217702	0.0278862	0.0119981	0.00516141	0.0197882	0.0292959	0.0550735	0.0342158	0.0423408	0.166668	0.000855186	0.00834032	0.0649705	0.011028	0.217025	0.198284	0.00365834	0.029808	0.0089371	0.0110585	0.0608061	0.0315377	0.319438	0.0808671	0.0311641	0.0467743	0.109396	0.0191618	0.157117	0.0821156	0.0880909	0.0712863	0.0927761	0.0780777	0.19279	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.0585772	0.272667	0.25774	0.213846	0.255748	1.998928	0.4327367	0.08224291	-3.540378	1.443815	2.0846
7990	-16090.5	-16139.1	48.6753	0.009992292	0.0681699	0.131378	0.0267605	0.0118021	0.0208966	0.00883687	0.0025696	0.0530756	0.0790557	0.00702316	0.0415665	0.022936	0.221735	0.0100473	0.0109018	0.460674	0.00510874	0.363049	0.0284423	0.0491361	0.0301931	0.0188674	0.145189	0.00747083	0.00712501	0.00721372	0.0162714	0.00774252	0.371275	0.0334426	0.0664446	0.0117284	0.00806159	0.0777639	0.00410757	0.00534116	0.0688146	0.00160601	0.0199678	0.0736923	0.00651023	0.0104822	0.0170512	0.133762	0.0120963	0.0297225	0.00460231	0.068668	0.0615131	0.0347739	0.0540507	0.0122962	0.057404	0.0139358	0.0191289	0.160426	0.0509633	0.075302	0.0308664	0.00560228	0.00289516	0.0135719	0.0269997	0.00686438	0.0514476	0.0711091	0.0175958	0.0303228	0.000609135	0.0115367	0.0184147	0.0581886	0.106133	0.283884	0.00273161	0.00607137	0.030256	0.00630892	0.166499	0.188403	0.00236061	0.0280149	0.0296415	0.0063869	0.0176067	0.0630413	0.0202699	0.00428326	0.03967	0.0192352	0.00550045	0.0224421	0.0287469	0.0123684	0.00532072	0.0203989	0.0302001	0.0567733	0.0352719	0.0436477	0.171812	0.000881581	0.00859179	0.0669758	0.0113684	0.223724	0.204404	0.00377125	0.0307281	0.00921294	0.0113998	0.0626848	0.0485673	0.329297	0.083363	0.032126	0.0482179	0.112773	0.0197533	0.161966	0.0806869	0.0908062	0.0448081	0.0956396	0.0803217	0.0508177	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.05666955	0.272667	0.25774	0.213846	0.255748	2.000157	0.4327367	0.07379851	-3.63238	1.432455	2.051926
8000	-16107.5	-16131.7	24.2514	0.009992292	0.0648033	0.152338	0.0310297	0.0136849	0.0242303	0.0596929	0.00297954	0.061543	0.0916679	0.0162411	0.0481978	0.0265951	0.257109	0.0116502	0.012641	0.534168	0.00592376	0.420967	0.0329798	0.056975	0.03501	0.0218774	0.168351	0.00866268	0.0082617	0.00836456	0.0188673	0.056565	0.430506	0.0387778	0.0770449	0.060392	0.00934769	0.09017	0.00476287	0.00619326	0.0797929	0.00186222	0.0231534	0.0854488	0.00754884	0.0139309	0.0197715	0.155102	0.0140261	0.02932	0.00533654	0.0796229	0.0713266	0.0403215	0.0626737	0.0142579	0.066562	0.0161591	0.0221806	0.18602	0.0590938	0.0873153	0.0357906	0.00649604	0.00335704	0.0157371	0.031307	0.00795949	0.0596553	0.0824534	0.020403	0.0351603	0.000706313	0.0133772	0.0213524	0.0674717	0.123065	0.329174	0.0031674	0.00703996	0.0350829	0.00273319	0.193062	0.21846	0.00273721	0.0324843	0.0343703	0.00740583	0.113006	0.0730986	0.0235036	0.00496659	0.0459988	0.0223039	0.00637796	0.0260224	0.033333	0.00574113	0.00616956	0.0236532	0.0350181	0.0658306	0.040899	0.050611	0.199222	0.00102222	0.00996406	0.0776608	0.013182	0.259415	0.237013	0.0043729	0.0356302	0.0106827	0.0132185	0.0726851	0.0563678	0.381831	0.0966623	0.0372512	0.0559104	0.0218006	0.0229046	0.187806	0.0965834	0.105297	0.0370997	0.110897	0.0929766	0.103639	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.06680188	0.272667	0.25774	0.213846	0.255748	2.001205	0.4327367	0.05601339	-3.66412	1.250564	1.56391
8010	-16110.1	-16120.9	10.7873	0.009992292	0.0681322	0.1778	0.0362161	0.0159722	0.0282802	0.150821	0.00347755	0.0349696	0.106989	0.0189556	0.0562537	0.0310403	0.164278	0.0135974	0.0147539	0.62345	0.00691388	0.491329	0.0384921	0.0664979	0.0408616	0.0255341	0.19649	0.0101106	0.00964258	0.00976263	0.0220208	0.0660194	0.502462	0.0452592	0.0899223	0.070486	0.0109101	0.105241	0.00555895	0.00722841	0.0931297	0.00217348	0.0270233	0.0997309	0.00881057	0.0162594	0.0230762	0.181026	0.0163705	0.0342206	0.0062285	0.0929313	0.0832483	0.0470609	0.0731491	0.016641	0.0776873	0.0188599	0.025888	0.217111	0.0689708	0.101909	0.0417728	0.00758181	0.00391814	0.0183674	0.0365398	0.00928986	0.0696263	0.0962349	0.0238132	0.0410371	0.000824368	0.0156131	0.0249213	0.0787491	0.143634	0.301015	0.00369681	0.00821664	0.0409467	0.00319002	0.225331	0.254974	0.00319471	0.0379138	0.040115	0.00864366	0.131894	0.0853165	0.0274321	0.00579672	0.0536871	0.0260318	0.00744399	0.0303719	0.0389044	0.00670072	0.00720075	0.0276067	0.0408711	0.0768337	0.0477349	0.0590702	0.23252	0.00119308	0.0116437	0.0338218	0.0153853	0.302775	0.276628	0.0051038	0.0415856	0.00253223	0.0154278	0.0848416	0.0658597	0.445652	0.112819	0.0434775	0.0652554	0.0254445	0.0267329	0.219196	0.084792	0.122897	0.0563093	0.129433	0.109165	0.00772624	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.07498026	0.272667	0.25774	0.213846	0.255748	2.001369	0.4327367	0.08342154	-3.458724	1.396334	1.94975
8020	-16110	-16121	10.9755	0.009992292	0.0710302	0.176323	0.0359153	0.0158395	0.0280453	0.149568	0.00344865	0.0346791	0.106101	0.0145816	0.0557864	0.0307824	0.162913	0.0134845	0.0146313	0.618271	0.00500472	0.487247	0.0381723	0.0659455	0.0405222	0.0253219	0.194857	0.0100266	0.00956247	0.0388432	0.0142261	0.065471	0.498288	0.0448832	0.0891753	0.0171917	0.0108194	0.104367	0.00551277	0.00716836	0.092356	0.00215542	0.0267988	0.0989023	0.00873737	0.0161243	0.0228845	0.179522	0.0162345	0.0498218	0.00617675	0.0921592	0.0825567	0.04667	0.0725414	0.0165027	0.0770419	0.0522628	0.0256729	0.215308	0.0683978	0.101063	0.0183629	0.0161779	0.00388559	0.0207852	0.0362362	0.00921268	0.0690478	0.0954354	0.0236153	0.0406962	0.000817519	0.0154834	0.0247143	0.0780949	0.142441	0.298514	0.0036661	0.00814837	0.0406065	0.00316352	0.223459	0.252856	0.00355519	0.0375988	0.0397818	0.00857184	0.130798	0.0846077	0.0272042	0.00574856	0.0532411	0.0258156	0.00738215	0.0301195	0.0385812	0.00664505	0.00714093	0.0273773	0.0405315	0.0761954	0.0473384	0.0585795	0.230588	0.00118317	0.0115405	0.0335408	0.0152575	0.300259	0.27433	0.0050614	0.0412401	0.00251119	0.0152996	0.0841335	0.0653557	0.441949	0.111881	0.0431163	0.0647132	0.0252331	0.0265108	0.217375	0.0617159	0.121875	0.0212865	0.128358	0.108626	0.145579	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.07503689	0.272667	0.25774	0.213846	0.255748	1.999988	0.4327367	0.06630678	-3.491336	1.247295	1.555746
8030	-16112.4	-16119.5	7.02436	0.009992292	0.068808	0.185293	0.0377424	0.0166454	0.029472	0.211359	0.0036241	0.0364433	0.111498	0.0153235	0.0586244	0.0323484	0.171201	0.0141705	0.0153756	0.649724	0.00525933	0.512035	0.0401143	0.0693003	0.0425837	0.0266101	0.20477	0.0105367	0.0100489	0.0408193	0.0149498	0.0688017	0.523638	0.0471666	0.0937119	0.0180663	0.0113699	0.109676	0.00579322	0.00753304	0.0970545	0.00226508	0.01614	0.103934	0.00918187	0.0169446	0.0240487	0.188655	0.0170604	0.0523565	0.00649099	0.0968477	0.086277	0.0490442	0.0762318	0.0173422	0.0809613	0.0549216	0.026979	0.226261	0.0718775	0.106204	0.0192971	0.0170009	0.00408327	0.0218426	0.0380797	0.00968136	0.0172566	0.100291	0.0248167	0.0427665	0.00085911	0.0162711	0.0259716	0.0820678	0.149687	0.313701	0.0038526	0.00856291	0.0426723	0.00332446	0.234827	0.26572	0.00373605	0.0395116	0.0418056	0.00900792	0.137452	0.088912	0.0285882	0.00604101	0.0559497	0.0271289	0.0077577	0.0316518	0.040544	0.0069831	0.00750421	0.0287701	0.0425935	0.0800718	0.0497466	0.0615596	0.242319	0.00124336	0.0121373	0.0352472	0.0160337	0.315535	0.288286	0.00531889	0.0433381	0.00263895	0.016078	0.0884107	0.0686908	0.10169	0.117573	0.0453097	0.0680054	0.0265168	0.0278595	0.228434	0.0906951	0.128076	0.121845	0.134888	0.114344	0.110402	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.07647921	0.272667	0.25774	0.213846	0.255748	1.998646	0.4327367	0.07782837	-3.408825	1.30811	1.711151
8040	-16159.6	-16131.1	-28.4814	0.009992292	0.0729849	0.249344	0.050789	0.0223992	0.0396598	0.28442	0.0271849	0.0490409	0.150041	0.0206204	0.0788894	0.0435305	0.230382	0.0190689	0.0206906	0.874318	0.00707734	0.689033	0.0539808	0.0932557	0.0573038	0.0358086	0.275554	0.0141789	0.0135226	0.0549295	0.0201176	0.0925847	0.704646	0.0634709	0.126106	0.0436178	0.0153002	0.147589	0.00779579	0.010137	0.130604	0.00304806	0.0217191	0.139861	0.0123558	0.0228019	0.0323617	0.253868	0.0229577	0.0704548	0.00873476	0.130326	0.116101	0.0659976	0.102583	0.0562993	0.108948	0.0739067	0.0363049	0.304474	0.0967237	0.142916	0.0259676	0.0228777	0.00549475	0.029393	0.0512429	0.013028	0.0232217	0.134958	0.0333952	0.0575498	0.00115608	0.00367592	0.0349493	0.110437	0.201431	0.42214	0.00518435	0.0115229	0.0574231	0.00447364	0.316001	0.357572	0.00502751	0.0531698	0.0562567	0.0121217	0.184966	0.119647	0.0384704	0.0442354	0.0752901	0.0365067	0.0104393	0.0425931	0.054559	0.00939699	0.0100982	0.0387152	0.057317	0.107751	0.0669428	0.0828393	0.326083	0.00167316	0.0163344	0.0474313	0.0215761	0.424607	0.38794	0.00715749	0.058319	0.00355116	0.0216358	0.118973	0.092259	0.136841	0.158215	0.0146384	0.0915132	0.0356829	0.0374899	0.307397	0.0723388	0.172343	0.0381654	0.181515	0.154703	0.0564224	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.1010076	0.272667	0.25774	0.213846	0.255748	1.999804	0.4327367	0.09821582	-3.258025	1.36926	1.874874
8050	-16164	-16141.6	-22.3529	0.009992292	0.0766358	0.235842	0.0480388	0.0211863	0.0375122	0.269019	0.0257128	0.0463853	0.141916	0.0195038	0.0746175	0.0411733	0.217906	0.0180363	0.0195702	0.826973	0.0066941	0.651722	0.0510578	0.0882059	0.0542008	0.0338695	0.260633	0.0134111	0.0127904	0.0519551	0.0190283	0.0875712	0.666489	0.069536	0.119277	0.0412559	0.0144716	0.139597	0.00737365	0.0095881	0.123532	0.002883	0.020543	0.132288	0.0116867	0.0215672	0.0306093	0.240121	0.0217146	0.0666396	0.00826177	0.123268	0.109814	0.0624238	0.0970283	0.0532507	0.103048	0.0699046	0.034339	0.287987	0.0914861	0.135177	0.0245614	0.0216389	0.00519721	0.0278014	0.0484681	0.0123225	0.0219642	0.12765	0.0315869	0.0544335	0.00109348	0.00347687	0.0330568	0.104456	0.190523	0.399281	0.00490362	0.0108989	0.0543136	0.0105256	0.298889	0.33821	0.00475527	0.0502906	0.0532104	0.0114653	0.17495	0.113168	0.0363872	0.0107977	0.0712131	0.0345298	0.00987405	0.0402866	0.041161	0.00888814	0.00955141	0.0366188	0.0542133	0.101916	0.0633178	0.0783535	0.308426	0.00158256	0.015456	0.0448628	0.0204078	0.401615	0.366933	0.00733028	0.055161	0.00335887	0.0204642	0.112532	0.087767	0.129431	0.149648	0.067047	0.0865577	0.0337507	0.0354598	0.290752	0.0743694	0.163011	0.0519811	0.171686	0.146714	0.0610798	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.09606279	0.272667	0.25774	0.213846	0.255748	1.998371	0.4327367	0.1071344	-2.953905	1.200195	1.440468
8060	-16146.3	-16125.1	-21.2043	0.009992292	0.0802845	0.233882	0.0476395	0.0210102	0.0372004	0.266783	0.0254991	0.0459997	0.140736	0.0193417	0.0739973	0.040831	0.216095	0.0178864	0.0194075	0.8201	0.00663846	0.646305	0.0506334	0.0874728	0.0537503	0.033588	0.258467	0.0132997	0.0126841	0.0515232	0.0188701	0.0868434	0.768568	0.068958	0.118286	0.040913	0.0143514	0.138437	0.00731236	0.00950841	0.122505	0.00285904	0.0203723	0.131188	0.0115896	0.0213879	0.0303549	0.238125	0.0215341	0.0660857	0.0081931	0.122244	0.108901	0.061905	0.0962218	0.052808	0.102192	0.0693236	0.0340536	0.285593	0.0907257	0.134054	0.0243573	0.0202054	0.00938325	0.0275703	0.0480652	0.0122201	0.0217817	0.126589	0.0313243	0.15087	0.00108439	0.00344797	0.0327821	0.103588	0.18894	0.395962	0.00486286	0.0108083	0.0538622	0.00880763	0.296405	0.335398	0.00471574	0.0498726	0.0527682	0.01137	0.173496	0.112227	0.0260889	0.010708	0.0706212	0.0342428	0.00979198	0.0399518	0.0408189	0.00881426	0.00947202	0.0363144	0.0537627	0.101069	0.0627915	0.0777022	0.305862	0.0015694	0.0153252	0.0684461	0.0202381	0.398276	0.363883	0.00726935	0.0547025	0.00333095	0.0202941	0.111593	0.0876783	0.128356	0.148404	0.0664897	0.0858383	0.0334702	0.0351651	0.288335	0.0645783	0.161654	0.0667495	0.170259	0.145776	0.0101918	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.09669813	0.272667	0.25774	0.213846	0.255748	2.001444	0.4327367	0.1070823	-3.049059	1.276637	1.629803
8070	-16165.8	-16129	-36.8426	0.009992292	0.0753123	0.256258	0.0521973	0.0230204	0.0407595	0.292307	0.0279387	0.0504007	0.154201	0.0211922	0.081077	0.0447375	0.23677	0.0195976	0.0212643	0.898562	0.00727359	0.708139	0.0554777	0.0958417	0.0588928	0.0368015	0.364935	0.0145721	0.0138976	0.0564527	0.0206755	0.095152	0.8421	0.0755555	0.129603	0.0448273	0.0157244	0.151681	0.00801197	0.0104181	0.134225	0.00313258	0.0223214	0.143739	0.0126984	0.0226489	0.0332591	0.260907	0.0235943	0.0724085	0.00897697	0.133939	0.11932	0.0678277	0.105428	0.0578604	0.111969	0.075956	0.0373116	0.312917	0.0994058	0.146879	0.0266877	0.12605	0.010281	0.0302081	0.0526638	0.0133892	0.0238656	0.138701	0.0343213	0.165304	0.00118814	0.0117612	0.0359185	0.113499	0.207016	0.433845	0.00532811	0.0118424	0.0590154	0.00965029	0.324763	0.367488	0.00516692	0.0546441	0.16056	0.0124579	0.190095	0.122964	0.028585	0.0117325	0.0535054	0.120273	0.0107288	0.0437741	0.0447242	0.00965756	0.0103783	0.0397888	0.0589064	0.110738	0.0687991	0.0851364	0.335125	0.00171956	0.016797	0.0749946	0.0221744	0.436381	0.398697	0.00796485	0.0599362	0.00364964	0.00933448	0.12227	0.0965699	0.140636	0.162603	0.0728511	0.0940508	0.0366724	0.0385295	0.252898	0.112618	0.177108	0.0328489	0.186548	0.159423	0.0533822	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.1084091	0.272667	0.25774	0.213846	0.255748	1.999188	0.4327367	0.1419873	-2.861697	1.348836	1.819359
8080	-16204	-16129.7	-74.2821	0.009992292	0.0759322	0.349855	0.071262	0.0314284	0.0556466	0.39907	0.0381431	0.0688092	0.210522	0.0289325	0.11069	0.0610776	0.156906	0.013474	0.029031	1.22676	0.00993022	0.966782	0.0757405	0.130847	0.080403	0.050243	0.498225	0.0198945	0.0189736	0.0770716	0.0282271	0.129906	1.14967	0.103152	0.176939	0.0612002	0.0214676	0.207082	0.0109383	0.0142233	0.18325	0.00427673	0.0304741	0.196239	0.0173364	0.0309212	0.0454067	0.356202	0.032212	0.0988551	0.0122557	0.18286	0.031193	0.0926012	0.143935	0.0789935	0.152864	0.103698	0.0509394	0.427208	0.135713	0.200526	0.0364351	0.172089	0.014036	0.0412413	0.0718989	0.0195213	0.0325824	0.18936	0.0468569	0.225681	0.0016221	0.0160569	0.0490374	0.154954	0.282627	0.592304	0.00727417	0.0161678	0.0805703	0.0352981	0.443381	0.50171	0.0070541	0.0746025	0.219203	0.017008	0.259526	0.167876	0.0390255	0.0160177	0.0730478	0.164202	0.0146474	0.0597623	0.0610594	0.0131849	0.0141688	0.0543214	0.0804215	0.151185	0.0939274	0.116232	0.457527	0.00234761	0.0229332	0.102386	0.0302734	0.595766	0.544319	0.0108739	0.0818274	0.00498264	0.0127438	0.166938	0.130344	0.192002	0.221992	0.0994594	0.128402	0.0500667	0.0526021	0.345267	0.159024	0.241778	0.0263911	0.254684	0.217953	0.00559646	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.1448577	0.272667	0.25774	0.213846	0.255748	1.999673	0.4327367	0.121839	-2.724607	1.113151	1.239105
8090	-16183.5	-16124.9	-58.5453	0.009992292	0.0677878	0.303683	0.0618572	0.0272806	0.0483027	0.346403	0.0331092	0.0597281	0.182853	0.0251141	0.0960815	0.0530169	0.136199	0.0116957	0.0251996	1.06485	0.00861968	0.839191	0.0657447	0.113579	0.0697918	0.0436122	0.432472	0.0172689	0.0164696	0.0541188	0.0245018	0.112761	0.997944	0.0895382	0.153588	0.0531233	0.0186345	0.179752	0.0094947	0.0123462	0.159066	0.00371231	0.0264523	0.170341	0.0150485	0.0268404	0.0394142	0.309192	0.0279608	0.238578	0.0106383	0.0379969	0.0270763	0.0803802	0.124939	0.0685684	0.13269	0.0900129	0.0442167	0.370827	0.117802	0.174061	0.0316266	0.149377	0.0121836	0.0357985	0.0624101	0.063546	0.0282823	0.164369	0.0406729	0.195897	0.00140802	0.0139378	0.0425657	0.134504	0.245328	0.514135	0.00631416	0.014034	0.0699371	0.0306396	0.267257	0.435497	0.00612314	0.0647569	0.190274	0.0147634	0.225275	1.03117	0.0338751	0.0139037	0.0634074	0.142531	0.0127144	0.0518752	0.0530011	0.0114448	0.0122989	0.0471523	0.0698079	0.131232	0.0815314	0.100892	0.397145	0.00203779	0.0199285	0.0888735	0.0262781	0.51714	0.472482	0.00943886	0.0710283	0.00432506	0.011062	0.144902	0.112517	0.166663	0.192695	0.0863332	0.111456	0.0434592	0.0456599	0.299701	0.126349	0.209872	0.0248588	0.221072	0.188824	0.0575538	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.1327059	0.272667	0.25774	0.213846	0.255748	2.000653	0.4327367	0.1486618	-2.838096	1.365295	1.86403
8100	-16230.6	-16130.6	-100.014	0.009992292	0.0779088	0.438827	0.0893848	0.039421	0.0697982	0.500559	0.0478433	0.0863082	0.264225	0.0362903	0.138839	0.0766103	0.196809	0.0169006	0.0364139	1.53873	0.0124556	0.290724	0.0950022	0.0635421	0.10085	0.0630204	0.62493	0.0249539	0.0237988	0.0782027	0.0354055	0.162942	1.44205	0.129384	0.221937	0.0767641	0.0269271	0.259745	0.01372	0.0178404	0.229853	0.00536435	0.0382241	0.246145	0.0217453	0.0387848	0.0569542	0.446788	0.0404039	0.0637861	0.0153725	0.0549062	0.0391258	0.116151	0.180539	0.0990825	0.19174	0.13007	0.0638939	0.535851	0.170226	0.251522	0.045701	0.215853	0.0176056	0.0517295	0.0901836	0.0325066	0.0645813	0.237517	0.0587731	0.283074	0.00203462	0.0201404	0.0545496	0.19436	0.354503	0.742934	0.00912407	0.0496038	0.10106	0.0442748	0.386191	0.6293	0.00602819	0.0935748	0.274949	0.0213334	0.325527	1.49006	0.0489501	0.0200912	0.0916248	0.20596	0.0183725	0.0749606	0.0765875	0.016538	0.0177721	0.0681359	0.100874	0.189633	0.117814	0.145791	0.573882	0.00294464	0.0287611	0.128424	0.0379723	0.747277	0.682745	0.0136393	0.102637	0.00624978	0.0159847	0.0295281	0.164261	0.240831	0.278447	0.124753	0.161056	0.0627993	0.0659794	0.433073	0.125062	0.303279	0.0352047	0.319453	0.272742	0.0123627	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.1786915	0.272667	0.25774	0.213846	0.255748	2.003096	0.4327367	0.1711548	-2.613353	1.302433	1.696332
