Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	branch_rates[127]	branch_rates[128]	branch_rates[129]	branch_rates[130]	branch_rates[131]	branch_rates[132]	branch_rates[133]	branch_rates[134]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
9640	-16359.6	-16200	-159.632	0.05132207	0.114745	0.108757	0.0320669	0.98133	0.0821511	2.21262	0.0433167	0.215745	0.0112827	0.0282523	0.261668	1.89759	0.401647	1.02038	0.0392436	0.322303	0.0973226	0.0103545	0.127317	0.177301	0.0703263	0.199136	0.0161618	0.023955	0.0221033	2.85256	0.00775874	0.0552315	0.299689	0.0808358	0.189466	0.153037	0.0037873	1.36832	0.502878	0.0360508	0.143547	0.495761	1.76692	0.326557	0.0686919	0.54344	0.0524587	0.0171002	0.358235	0.34963	0.63975	0.0901549	0.0691806	0.153669	0.0480547	0.00674787	0.0839531	0.0237783	0.0321361	0.0652301	0.795029	0.355843	1.61017	0.0138269	0.0178791	0.0239904	0.10423	0.190396	0.101676	0.0222418	0.0291986	0.146128	0.157687	0.0239277	0.0541356	0.00522683	0.172733	0.0568492	0.119043	0.0680757	0.0677139	0.298812	0.10655	0.0158862	0.716836	0.266921	0.197034	0.13431	0.152385	0.0102046	0.00670112	0.0199742	0.029896	0.132709	1.25602	0.0437899	0.506361	0.0390676	0.144953	0.632399	0.141949	0.115639	0.146563	0.00511728	0.101674	0.0653571	2.92782	0.0271988	0.0397603	0.0595184	0.116501	0.317733	0.0703311	0.216258	0.952304	0.0588964	0.0138544	0.0903558	0.134588	0.00706258	0.0566728	0.092727	1.47111	0.313883	0.615293	0.0148441	0.0638476	0.0352867	0.111395	0.100367	2.83786	0.0604511	0.397785	1.8446	0.0178078	0.0352787	0.0332534	0.114631	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.3139855	0.262251	0.226382	0.272147	0.23922	1.998518	0.3000539	0.3789752	-2.365538	1.670481	2.790507
9650	-16326.5	-16199.9	-126.616	0.05132207	0.114163	0.0847688	0.024994	0.76488	0.0640312	1.72459	0.0337624	0.168159	0.00879408	0.0220207	0.203952	1.47904	0.313057	0.795314	0.0305877	0.251213	0.0758564	0.00807067	0.0992346	0.138194	0.0548146	0.155213	0.012597	0.0186713	0.017228	2.22337	0.00604742	0.0430492	0.233587	0.063006	0.147676	0.119282	0.00295194	1.06651	0.39196	0.0280992	0.111885	0.386412	1.3772	0.254529	0.0535407	0.423575	0.040888	0.0133285	0.27922	0.272513	0.498642	0.0702697	0.0539216	0.119774	0.0374554	0.00525951	0.0654357	0.284456	0.025048	0.0508425	0.619671	0.277356	1.25502	0.0107771	0.0139356	0.0186989	0.0812399	0.148401	0.0792493	0.017336	0.0227583	0.113897	0.122906	0.01865	0.042195	0.00407396	0.134634	0.0443101	0.0927862	0.0530604	0.0527784	0.232904	0.0830483	0.0123823	0.558726	0.208047	0.153575	0.104685	0.118774	0.00795381	0.00522307	0.0155686	0.0233019	0.103438	0.978983	0.0341313	0.394674	0.0304506	0.112981	0.492912	0.110639	0.0710325	0.114236	0.00398858	0.0792484	0.0509414	2.28203	0.0211996	0.0309905	0.0463906	0.0908046	0.247651	0.0548183	0.168558	0.742257	0.0459057	0.0107986	0.0704262	0.104902	0.00550481	0.0441726	0.0722745	1.14663	0.24465	0.479579	0.01157	0.0497649	0.0275036	0.086825	0.0782289	2.21192	0.0471176	0.310046	1.43774	0.0328639	0.00191563	0.0311164	0.102333	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.2468434	0.262251	0.226382	0.272147	0.23922	1.999664	0.3000539	0.2289177	-2.629436	1.519897	2.310085
9660	-16355.2	-16201.4	-153.839	0.05132207	0.108808	0.112727	0.0332375	1.01715	0.0851498	0.16959	0.0448978	0.22362	0.0116945	0.0292836	0.27122	1.96685	0.416308	1.05762	0.0406761	0.334068	0.100875	0.0107325	0.131964	0.183773	0.0728934	0.206405	0.0167517	0.0248295	0.0229101	2.95668	0.00804196	0.0572476	0.310628	0.0837866	0.196382	0.158623	0.00392554	1.41827	0.521235	0.0373668	0.148787	0.513858	1.83142	0.338477	0.0711994	0.563277	0.0481887	0.0177244	0.318097	0.362392	0.663103	0.0934459	0.0717059	0.159278	0.0498088	0.00699419	0.0870176	0.378274	0.0333092	0.0676112	0.824049	0.368833	1.66894	0.0143316	0.0185318	0.0248661	0.108034	0.197346	0.105387	0.0230537	0.0302644	0.151462	0.163443	0.0248011	0.0561117	0.00541762	0.179039	0.0589244	0.123389	0.0705607	0.0701857	0.30972	0.110439	0.0164661	0.743003	0.276665	0.204227	0.139212	0.157948	0.0105771	0.00694574	0.0207034	0.0309873	0.137553	1.30187	0.0453884	0.524845	0.0404937	0.150245	0.655483	0.108038	0.0944603	0.151912	0.00530408	0.105386	0.0677428	3.03469	0.0281916	0.0412117	0.061691	0.120754	0.329331	0.0728984	0.224152	0.987066	0.0610463	0.0143601	0.093654	0.1395	0.00732039	0.0587416	0.0961119	0.0321139	0.32534	0.637753	0.0153859	0.0661782	0.0365748	0.115461	0.10403	2.94145	0.0626578	0.412305	1.91193	0.0393416	0.0334916	0.0349813	0.134176	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.3003484	0.262251	0.226382	0.272147	0.23922	1.999824	0.3000539	0.3621106	-2.142465	1.501106	2.253319
9670	-16356.3	-16208.7	-147.656	0.05132207	0.115197	0.106877	0.0315125	0.964362	0.0807307	0.160788	0.0425677	0.212015	0.0110876	0.0277638	0.257144	1.86478	0.394702	1.00273	0.0385651	0.31673	0.0956398	0.0101755	0.125115	0.174235	0.0691103	0.195693	0.0158823	0.0235408	0.0217211	2.80323	0.00762459	0.0542765	0.294507	0.0794381	0.18619	0.150391	0.00372181	1.34466	0.494183	0.0354275	0.141065	0.48719	1.73637	0.320911	0.0675042	0.534044	0.0456877	0.0168045	0.301588	0.343585	0.628689	0.0885961	0.0679844	0.151012	0.0472238	0.0066312	0.0825015	0.358642	0.0315805	0.0641023	0.781282	0.349691	1.58233	0.0135878	0.01757	0.0235756	0.102427	0.187104	0.0999176	0.0218572	0.0286937	0.143602	0.15496	0.023514	0.0531996	0.00513645	0.169747	0.0558663	0.116985	0.0668987	0.0665431	0.293646	0.104707	0.0156116	0.704442	0.262306	0.193628	0.131987	0.14975	0.0100282	0.00658526	0.0196289	0.0293791	0.130414	1.2343	0.0430327	0.497606	0.0383921	0.142447	0.621465	0.102431	0.0895579	0.144028	0.0050288	0.0999165	0.0642271	2.87719	0.0267285	0.0390729	0.0584893	0.114487	0.312239	0.069115	0.212518	0.935839	0.057878	0.0136148	0.0887935	0.132261	0.00694047	0.0556929	0.0911238	0.0304472	0.308456	0.604654	0.0145874	0.0627436	0.0346766	0.109469	0.0986311	2.7888	0.0594059	0.390907	1.81271	0.0549414	0.0159006	0.0237841	0.115664	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.2847076	0.262251	0.226382	0.272147	0.23922	1.998976	0.3000539	0.2159215	-2.385847	1.306144	1.706013
9680	-16367.2	-16205.1	-162.026	0.05132207	0.0982461	0.116336	0.0343015	1.04971	0.0878757	0.175019	0.0463352	0.230779	0.0120689	0.030221	0.279902	2.02982	0.429636	1.09148	0.0419783	0.344762	0.104104	0.0110761	0.136189	0.189656	0.075227	0.213013	0.017288	0.0256243	0.0236436	3.05134	0.00829941	0.0590802	0.320572	0.0864688	0.202669	0.163701	0.00405121	1.46367	0.537921	0.038563	0.15355	0.530308	1.89005	0.349313	0.0734787	0.581309	0.0497313	0.0182918	0.32828	0.373994	0.684331	0.0964373	0.0740014	0.164377	0.0514034	0.0072181	0.0898033	0.390384	0.0343755	0.0697757	0.85043	0.38064	3.54587	0.0147904	0.019125	0.0256622	0.111493	0.203664	0.108761	0.0237917	0.0508338	0.156311	0.168675	0.0255951	0.057908	0.00559106	0.18477	0.0608107	0.127339	0.0728196	0.0724325	0.319635	0.113975	0.0169933	0.766789	0.285521	0.210765	0.143669	0.163004	0.0109157	0.00716809	0.0213661	0.0319793	0.141957	1.34355	0.0468414	0.541647	0.04179	0.155054	0.676467	0.111497	0.0974842	0.156776	0.00547388	0.10876	0.0699115	3.13184	0.0290941	0.042531	0.063666	0.124619	0.339874	0.0752321	0.231327	1.01867	0.0630006	0.0148198	0.0966522	0.143966	0.00755474	0.0606221	0.0991887	0.0331419	0.335755	0.658169	0.0158785	0.0682968	0.0377456	0.119158	0.107361	3.03562	0.0646636	0.425504	1.97314	0.0503091	0.0466541	0.0323914	0.133144	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.3237084	0.262251	0.226382	0.272147	0.23922	2.000695	0.3000539	0.4029902	-1.955445	1.446791	2.093204
9690	-16407.6	-16200.3	-207.304	0.05132207	0.10664	0.152538	0.0449758	1.37637	0.115222	0.229483	0.0607543	0.302596	0.0158246	0.0396255	0.367005	2.66148	0.563334	1.43114	0.0550415	0.452049	0.136501	0.0145229	0.178569	0.248675	0.0986369	0.2793	0.0226679	0.0335984	0.0310012	4.00088	0.295146	0.0774655	0.420332	0.113377	0.843668	0.214643	0.00531191	1.91915	0.705318	0.0505635	0.201334	0.695336	2.47822	0.458016	0.0963446	0.762207	0.0652073	0.0239841	0.430438	1.72897	0.897289	0.126448	0.623743	0.21553	0.0673997	0.108344	0.117749	0.511868	0.0450729	0.0914892	1.11508	0.499092	4.64932	0.019393	0.0250766	0.033648	0.146188	0.267042	0.142606	0.0311955	0.0666529	0.204954	0.221165	0.03356	0.0759285	0.00733095	0.242269	0.0797345	0.166966	0.0954804	0.0949729	0.419102	0.149442	0.0222814	1.00541	0.374373	0.276353	0.188377	0.213729	0.0143126	0.00939874	0.0280151	0.797298	0.186132	1.76165	0.061418	0.710203	0.0547947	0.203306	0.886978	0.146194	0.12782	0.205563	0.0071773	0.142605	0.0916673	4.10644	0.517245	0.0557663	0.0834782	0.1634	0.44564	0.0986436	0.303314	1.33567	0.0826058	0.0194316	0.126729	0.188767	0.00990571	0.0794871	0.130055	0.0434554	0.44024	0.862985	0.0208197	0.0895501	0.0494918	0.156238	0.14077	3.98028	0.0847864	0.557917	0.0983642	0.0115356	0.0502342	0.0270408	0.0855362	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.433996	0.262251	0.226382	0.272147	0.23922	1.999691	0.3000539	0.5878943	-1.914319	1.663196	2.766222
9700	-16405.5	-16201.2	-204.241	0.05132207	0.121514	0.148024	0.0436447	1.33564	0.111812	0.222691	0.0589561	0.29364	0.0153563	0.0384527	0.356143	2.58271	0.546662	1.38878	0.0534125	0.43867	0.132461	0.0140931	0.173284	3.17706	0.0957176	0.0523321	0.021997	0.032604	0.0300837	3.88247	0.28641	0.0751728	0.407891	0.110022	0.818698	0.208291	0.0051547	1.86235	0.684443	0.049067	0.195375	0.674756	2.40487	0.444461	0.0934931	0.739649	0.0632774	0.0232743	0.417698	1.6778	0.870732	0.122705	0.605282	0.209151	0.0654049	0.105138	0.114264	0.496719	0.0437389	0.0887815	1.08207	0.484321	4.51171	0.018819	0.0243344	0.0326522	0.141862	0.259139	0.138386	0.0302722	0.0646802	0.198888	0.0322539	0.0325668	0.0736812	0.00711398	0.235099	0.0773746	0.162024	0.0926545	0.092162	0.406698	0.145019	0.021622	0.97565	0.363293	0.268174	0.182802	0.207404	0.013889	0.00912057	0.0271859	0.773701	0.180623	1.70951	0.0596002	0.689183	0.053173	0.197289	0.860727	0.141867	0.124037	0.199479	0.00696488	0.138384	0.0889543	3.9849	0.501937	0.0541158	0.0810076	0.158564	0.432451	0.0957241	0.294337	1.29613	0.0801609	0.0188565	0.122979	0.18318	0.00498172	0.0771346	0.126206	0.0421693	0.42721	0.837444	0.0202036	0.0868997	0.048027	0.151614	0.136604	3.86247	0.082277	0.541405	0.095453	0.0224378	0.208757	0.0312343	0.134289	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.4418648	0.262251	0.226382	0.272147	0.23922	2.000434	0.3000539	0.3982102	-1.8973	1.397516	1.95305
9710	-16418.4	-16199.6	-218.8	0.05132207	0.0916444	0.161858	0.0477238	1.46047	0.122262	0.243505	0.0644663	0.321084	0.0167915	0.0420466	0.389429	2.82409	0.597753	1.51858	0.0584045	0.324431	0.144841	0.0154102	0.18948	3.474	0.104664	0.0572231	0.0240529	0.0356512	0.0328954	4.24533	0.313179	0.0821985	0.446013	0.120304	0.895215	0.227758	0.00563647	2.03641	0.748412	0.0536528	0.213635	0.73782	2.62964	0.486001	0.0658822	0.808777	0.0691914	0.0254495	0.456737	1.83461	0.952112	0.134174	0.661853	0.228698	0.0715177	0.114964	0.124944	0.543143	0.0478268	0.0970791	1.18321	0.529586	4.93339	0.0205779	0.0266087	0.0357039	0.15512	0.283358	0.151319	0.0331015	0.0707253	0.217476	0.0352684	0.0356105	0.0805676	0.00777886	0.257071	0.0846062	0.177167	0.101314	0.100776	0.444709	0.158573	0.0236428	1.19473	0.397247	0.293238	0.199887	0.226788	0.0151871	0.00997299	0.0297268	0.846012	0.197505	1.86928	0.0651706	0.753595	0.0581426	0.215728	0.941172	0.155126	0.13563	0.218123	0.00761583	0.151318	0.0972681	4.35734	0.548849	0.0591736	0.0885787	0.173383	0.472868	0.104671	0.321847	1.41727	0.0876529	0.0206189	0.134473	0.200301	0.00544732	0.0843437	0.138002	0.0461105	0.467138	0.915713	0.0220918	0.0950215	0.0525156	0.165784	0.149371	4.22347	0.0899667	0.592006	0.423634	0.0453431	0.436703	0.0302607	0.0889057	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.486011	0.262251	0.226382	0.272147	0.23922	1.999988	0.3000539	0.4378089	-2.015688	1.54254	2.379431
9720	-16403.8	-16201	-202.797	0.05132207	0.115364	0.142833	0.0421142	1.2888	0.107891	0.214882	0.0568887	0.283343	0.0148178	0.0371043	0.343654	2.49214	0.527492	1.34008	0.0515395	0.286297	0.127816	0.0567973	0.167208	3.06565	0.0923611	0.0504969	0.0212256	0.0314607	0.0290287	2.70229	0.276367	0.0725367	0.393588	0.106163	0.789989	0.200986	0.00497394	1.79704	0.660441	0.0473463	0.188524	0.651094	2.32054	0.428875	0.0581383	0.713712	0.0610584	0.0224581	0.403051	1.61896	0.840198	0.118402	0.584057	0.201816	0.0631113	0.101451	0.110257	0.4793	0.0752615	0.0856682	1.04413	0.467337	4.3535	0.0181591	0.0234811	0.0315072	0.136887	0.250051	0.133533	0.0292106	0.062412	0.191913	0.0311229	0.0314247	0.0710975	0.00686451	0.226855	0.0746613	0.156342	0.0894054	0.0889302	0.392437	0.139934	0.0208638	1.0543	0.350553	0.25877	0.176392	0.200131	0.0134019	0.00880074	0.0262326	0.74657	0.17429	1.64956	0.0575102	0.665016	0.0513084	0.190371	0.830544	0.410616	0.119688	0.192484	0.00672064	0.133531	0.0858349	3.84517	0.484335	0.0522181	0.0781669	0.153003	0.417286	0.0923674	0.284016	1.25068	0.0773499	0.0181953	0.118666	0.176757	0.00480702	0.0744297	0.12178	0.0406905	0.412229	0.808078	0.0194951	0.0838524	0.0463428	0.146298	0.131814	3.72703	0.0793918	0.52242	0.373839	0.0557859	0.179976	0.0274086	0.0957921	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.4226815	0.262251	0.226382	0.272147	0.23922	2.001294	0.3000539	0.3862194	-1.846779	1.33823	1.79086
9730	-16426.1	-16200.4	-225.685	0.05132207	0.110969	0.175289	0.0516838	1.58166	0.132407	0.26371	0.0698156	0.347727	0.0181849	0.393485	0.421743	3.05843	0.647355	1.64459	0.0632509	0.351352	0.15686	0.0697034	0.205202	3.45301	0.113348	0.0619714	0.0260488	0.0386095	0.035625	3.31634	0.339166	0.0890193	0.483023	0.130287	0.969499	0.246657	0.00610418	2.20539	0.810514	0.0581049	0.231362	0.799043	2.84784	0.526329	0.0713491	0.875889	0.0749328	0.0275613	0.494636	1.98684	1.03112	0.145307	0.716773	0.247675	0.0774522	0.124504	0.135311	0.588212	0.0923632	0.105135	1.28139	0.573531	5.34275	0.0222854	0.0288167	0.0386666	0.167992	0.306871	0.163876	0.0358482	0.076594	0.235522	0.038195	0.0385654	0.087253	0.00842434	0.278403	0.0916267	0.191868	0.109721	0.109138	0.481611	0.171731	0.0256047	1.29387	0.43021	0.0687612	0.216473	0.0106436	0.0164473	0.0108005	0.0321935	0.916213	0.213894	2.02439	0.0705783	0.816128	0.0629672	0.233629	1.01927	0.503921	0.146885	0.236222	0.00824778	0.163874	0.105339	4.71891	0.594392	0.0640837	0.0959288	0.0532604	0.512106	0.113356	0.348553	1.53488	0.0949262	0.0223298	0.145631	0.216922	0.00589933	0.0913424	0.149453	0.0499367	0.5059	0.991698	0.023925	0.102906	0.0568733	0.179541	0.161766	4.57393	0.0974321	0.64113	0.458786	0.0120465	0.077063	0.0360737	0.119285	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.512711	0.262251	0.226382	0.272147	0.23922	1.999446	0.3000539	0.5030384	-1.805784	1.495791	2.23739
9740	-16450.6	-16199.9	-250.69	0.05132207	0.133351	0.211932	0.0624879	1.91229	0.160086	0.318837	0.08441	0.420417	0.0219862	0.47574	0.509905	3.69777	0.782679	1.98838	0.0764729	0.424799	0.18965	0.0842743	0.248098	4.17483	0.137043	0.074926	0.031494	0.0466805	0.0430721	4.00959	0.410066	0.198112	0.583995	0.157523	0.465845	0.298218	0.0073802	2.66641	0.979945	0.0702512	0.279727	0.966077	3.44316	0.636353	0.086264	1.05899	0.0905969	0.0333227	0.598036	2.40218	1.24666	0.175682	0.866608	0.29945	0.0936429	0.15053	0.163597	0.711173	0.111671	0.127112	1.54925	0.693422	6.45961	0.026944	0.0348406	0.0467495	0.203109	0.37102	0.198133	0.0433419	0.0926053	0.284756	0.0461793	0.0466272	0.105493	0.0101854	0.336601	0.110781	0.231977	0.0920381	0.312826	0.582287	0.20763	0.0309571	1.56434	0.520142	0.0831351	0.261725	0.0128686	0.0198855	0.0130583	0.0389232	1.10774	0.258606	2.44757	0.0853322	0.986733	0.07613	0.282467	1.23234	0.609261	0.17759	0.285602	0.00997191	0.19813	0.12736	5.70535	0.718644	0.0774799	0.115982	0.0643941	0.619158	0.137052	0.421415	1.85573	0.11477	0.0269977	0.176074	0.262267	0.00713253	0.110437	0.180695	0.0603755	0.611655	0.347127	0.0289263	0.124418	0.0687622	0.217073	0.195581	5.53007	0.117799	0.775152	0.554692	0.0258382	0.077653	0.0279219	0.103428	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.6095232	0.262251	0.226382	0.272147	0.23922	2.000731	0.3000539	0.6626162	-1.721468	1.618585	2.619818
9750	-16405.5	-16198.8	-206.699	0.05132207	0.107988	0.149098	0.0439613	1.34533	0.112623	0.224307	0.0593839	0.29577	0.0154677	0.334692	0.358727	2.60145	0.550628	1.39886	0.0538	0.298854	0.133422	0.0592884	0.174541	2.93707	0.0964121	0.0527118	0.0221566	0.0328406	0.030302	2.82082	0.288488	0.139376	0.410851	0.11082	0.32773	0.209802	0.0051921	1.87586	0.689409	0.049423	0.196793	0.679652	2.42232	0.447686	0.0606883	0.745015	0.544002	0.0234431	0.420729	1.68997	1.08135	0.123596	0.609674	0.210668	0.0658794	0.105901	0.115093	0.110571	0.0785625	0.0894256	1.08992	0.487835	4.54445	0.0189556	0.024511	0.0328891	0.142891	0.261019	0.13939	0.0304918	0.0651495	0.200331	0.032488	0.032803	0.0742159	0.00716559	0.236805	0.077936	0.1632	0.0647504	0.220078	0.409649	0.146072	0.0217789	1.10054	0.365929	0.058487	0.184128	0.00905328	0.0139898	0.00918674	0.0273832	0.779315	0.181934	1.72191	0.0600327	0.694184	0.0535588	0.19872	0.866972	0.428626	0.124937	0.200926	0.00701541	0.514962	0.0895997	4.01382	0.505579	0.0545085	0.0815953	0.0453024	0.435588	0.0964187	0.296473	1.30554	0.0807425	0.0189933	0.123871	0.18451	0.00676316	0.0776942	0.315588	0.0424752	0.43031	0.24421	0.0203501	0.0875302	0.0483754	0.152714	0.137595	3.8905	0.082874	0.545333	0.390235	0.0330233	0.0253087	0.0339333	0.106613	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.4355896	0.262251	0.226382	0.272147	0.23922	1.998218	0.3000539	0.4494329	-1.966279	1.527423	2.333021
9760	-16418.2	-16199.4	-218.809	0.05132207	0.109513	0.156455	0.0461307	1.41172	0.11818	0.235376	0.0623143	0.310365	0.016231	0.351207	0.376429	2.72982	0.577799	1.46789	0.0564548	0.313601	0.140006	0.0622141	0.183154	3.082	0.10117	0.0553129	0.0232499	0.0344611	0.0317972	2.96001	0.302724	0.146253	0.431125	0.116288	0.343903	0.220155	0.00544831	1.96843	0.723428	1.42087	0.206504	0.71319	2.54185	0.469777	0.063683	0.781779	0.570846	0.0245999	0.44149	1.77337	1.13471	0.129695	0.639759	0.221064	0.0691303	0.111126	0.120773	0.116027	0.0824392	0.0938384	1.14371	0.511907	4.7687	0.019891	0.0257205	0.034512	0.149942	0.273899	0.146268	0.0319965	0.0683643	0.210216	0.0340911	0.0413445	0.0778781	0.00751918	0.24849	0.0817819	0.171253	0.0679456	0.230938	0.429864	0.15328	0.0228536	1.15485	0.383986	0.0613731	0.193214	0.00950002	0.0146801	0.00964007	0.0287344	0.817771	0.190912	1.80688	0.062995	0.728439	0.0562017	0.208526	0.909753	0.449777	0.490543	0.210841	0.00848123	0.540373	0.0940211	4.21188	0.0202666	0.0571982	0.0856217	0.0475378	0.457083	0.101177	0.311103	1.36996	0.0847269	0.0199306	0.129984	1.86289	0.0070969	0.0815281	0.33116	0.0445712	0.451544	0.147527	0.0213543	0.0918495	0.0507626	0.16025	0.144385	4.08248	0.0869635	0.572243	0.409492	0.0269939	0.169371	0.0369204	0.0959276	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.4787519	0.262251	0.226382	0.272147	0.23922	2.000547	0.3000539	0.4286034	-1.929209	1.471045	2.163972
9770	-16439.9	-16200.9	-239.034	0.05132207	0.119863	0.181057	0.0533845	1.6337	0.136764	0.272388	0.0721129	0.359169	0.0187832	0.406433	0.435621	3.15907	0.668656	1.69871	0.0653322	0.362914	0.162021	0.071997	0.211955	3.56663	0.117078	0.0640106	0.0269059	0.03988	0.0367972	3.42547	0.350326	0.169251	0.498917	0.134574	0.39798	0.254773	0.00657068	2.27796	0.837185	1.64429	0.238976	0.825336	2.94155	2.14244	0.0736969	0.904711	0.66061	0.0284682	0.510913	2.05222	1.31314	0.150089	0.740359	0.255825	0.0800008	0.1286	0.139764	0.134271	0.0954025	0.108594	1.32355	0.592403	5.51856	0.0230188	0.0297649	0.0399389	0.17352	0.316969	0.169268	0.0370278	0.0791144	0.243272	0.0482645	0.0478458	0.0901241	0.00870155	0.287564	0.0946418	0.198182	0.0786298	0.267253	0.497458	0.177382	0.0264472	1.33644	0.130789	0.0710238	0.223597	0.0109939	0.0169885	0.0111559	0.0332528	0.946362	0.220932	2.09101	0.0729008	0.842983	0.0650392	0.241316	1.05281	0.520503	0.567679	0.0288208	0.00981487	0.625345	0.108806	4.87419	0.0234534	0.0661924	0.0990854	0.055013	0.528957	0.117086	0.360022	1.58538	0.0980499	0.0230646	0.150423	2.15582	0.00821286	0.0943481	0.383234	0.0515799	0.522547	0.170725	0.0247122	0.106292	0.0587448	0.185449	0.167089	4.72443	0.100638	0.662226	0.473883	0.0087681	0.691097	0.024046	0.0574107	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.5650234	0.262251	0.226382	0.272147	0.23922	1.999916	0.3000539	0.5669853	-1.736837	1.529323	2.33883
