Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	branch_rates[127]	branch_rates[128]	branch_rates[129]	branch_rates[130]	branch_rates[131]	branch_rates[132]	branch_rates[133]	branch_rates[134]	branch_rates[135]	branch_rates[136]	branch_rates[137]	branch_rates[138]	branch_rates[139]	branch_rates[140]	branch_rates[141]	branch_rates[142]	branch_rates[143]	branch_rates[144]	branch_rates[145]	branch_rates[146]	branch_rates[147]	branch_rates[148]	branch_rates[149]	branch_rates[150]	branch_rates[151]	branch_rates[152]	branch_rates[153]	branch_rates[154]	branch_rates[155]	branch_rates[156]	branch_rates[157]	branch_rates[158]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
5300	-17132.1	-16866.5	-265.626	0.1710562	0.152694	0.568485	2.2026	0.265103	0.183916	0.0106782	0.0832472	0.736471	0.0617884	0.183259	0.038578	0.228594	0.217396	0.691075	1.24635	0.224211	0.171956	0.328398	0.262151	0.177589	0.0183563	0.138029	0.169964	0.143895	0.201065	0.0758059	0.173275	0.135216	0.0491328	0.0214259	0.1178	0.20427	0.0193273	0.879271	0.243183	0.0231126	0.218652	0.157075	0.225117	0.288662	0.47579	0.201356	0.512397	0.0967803	0.222727	0.105735	0.162782	0.192215	0.12701	0.277752	0.0250937	0.630668	0.212253	0.191246	0.0436379	0.0176541	0.0486827	0.0531833	0.555236	0.186728	0.367421	1.50807	0.677825	0.108265	0.0168805	0.537156	0.410704	0.0480074	0.0921219	0.155693	0.103658	0.516281	0.183542	0.0355086	1.42037	0.29775	0.449615	11.0598	0.055908	0.154882	0.256378	0.128202	0.0283574	0.245296	1.85798	0.179668	0.0837508	0.185083	0.030008	0.512934	0.0342444	0.133295	0.101886	1.05761	0.02248	0.162689	0.29645	0.0299841	0.0183607	0.0024576	0.0875812	0.0571293	6.50875	0.898763	0.888095	0.375576	0.0239396	0.770205	2.18932	1.1085	1.02895	0.304333	0.958316	1.08143	0.0572273	0.0135297	0.0551001	0.0776801	0.108132	0.0938817	0.0429894	0.154329	1.38352	1.88388	0.594526	0.0885339	0.426711	0.155479	0.296025	0.039074	0.0727092	0.468683	0.220504	0.083246	0.108126	0.123021	0.191819	4.49997	0.946353	0.849219	0.105528	0.742059	0.655448	0.0360295	0.0827482	0.61312	0.28321	0.00944019	0.111337	0.120997	0.123937	0.243606	0.220183	0.0394511	0.0146132	0.0317809	0.0508302	0.0359739	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.4574564	0.27557	0.211793	0.267107	0.245531	1.998974	0.4641799	0.4996608	-1.701696	1.419768	2.01574
5310	-17075.7	-16863.4	-212.215	0.1710562	0.172592	0.31836	1.56349	0.188181	0.130551	0.0075798	0.0590922	0.522776	0.0438598	0.130084	0.0273842	0.162265	0.154316	0.490552	0.884705	0.159154	0.122061	0.23311	0.186085	0.126059	0.01303	0.0979785	0.120647	0.102142	0.142724	0.05381	0.122998	0.0959815	0.0348764	0.0152089	0.083619	0.144999	0.0137193	0.624141	0.172621	0.0164063	0.155208	0.111498	0.159797	0.204903	0.337735	0.142931	0.110525	0.0686985	0.1581	0.0750547	0.115549	0.136442	0.0269836	0.0161842	0.0178125	0.447673	0.150666	0.0690519	0.0309759	0.0125316	0.0345569	0.0377516	0.394128	0.132547	0.26081	1.07049	0.481147	0.0768506	0.0119824	0.381294	0.291534	0.0340775	0.352397	0.110517	0.0735805	0.366476	0.130285	0.0252054	1.00823	0.211354	0.319154	7.85069	0.0396857	0.109942	0.181987	0.0910031	0.0201292	0.174121	1.31887	0.127535	0.0594496	0.131379	0.0213009	0.364101	0.0243081	0.094618	0.0723225	0.750734	0.0159572	0.115483	0.210432	0.0212839	0.0130332	0.0017445	0.0621686	0.0405526	4.62016	0.637977	0.630405	0.266599	0.0169933	0.546722	1.55407	0.786856	0.730391	0.216028	0.68025	0.767639	0.0406222	0.00960394	0.0391122	0.0551404	0.0767565	0.029079	0.0305156	0.109549	0.982078	1.33725	0.422018	0.0628449	0.302897	0.110365	0.21013	0.0277363	0.0516118	0.332689	0.156522	0.0590913	0.076752	0.0873255	0.13616	3.19425	0.671759	0.602809	0.0749077	0.526743	0.465263	0.0255752	0.058738	0.435217	0.201034	0.00670102	0.181631	0.0858881	0.0879757	0.172921	0.156294	0.0280022	0.0120695	0.0381036	0.0631483	0.0287512	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.3235469	0.27557	0.211793	0.267107	0.245531	2.00225	0.4641799	0.2427874	-2.227032	1.273941	1.622926
5320	-17097.5	-16866.9	-230.617	0.1710562	0.18953	0.365821	1.79657	0.216235	0.150014	0.00870979	0.0679016	0.600712	0.0503985	0.149477	0.0314666	0.186455	0.177321	0.563684	1.0166	0.182881	0.140258	0.267862	0.213827	0.144852	0.0149726	0.112585	0.138634	0.117369	0.164001	0.061832	0.141334	0.11029	0.0400758	0.0174763	0.0960849	0.166615	0.0157645	0.717188	0.198356	0.0141781	0.178347	0.0178843	0.18362	0.23545	0.388084	0.164239	0.127002	0.0789401	0.18167	0.0862439	0.132776	0.156783	0.0310063	0.0185969	0.020468	0.514413	0.173127	0.0793461	0.0355938	0.0143998	0.0397087	0.0433796	0.452885	0.152307	0.299692	1.23007	0.552876	0.0883074	0.0137688	0.438138	0.334996	0.0391578	0.404933	0.126993	0.0845499	0.421111	0.149708	0.028963	1.15854	0.242863	0.366734	9.02107	0.045602	0.126332	0.209118	0.10457	0.0231301	0.200079	1.51549	0.146548	0.0683124	0.150965	0.0244764	0.418381	0.0279319	0.108724	0.0831044	0.862654	0.0183361	0.132699	0.241803	0.0244569	0.0149762	0.00200457	0.0714367	0.0465982	5.30894	0.733087	0.0306417	0.306343	0.0195266	0.628227	1.78575	0.904161	0.839278	0.248233	0.781662	0.882079	0.0466782	0.0110357	0.0449431	0.0633607	0.0881994	0.0334141	0.0350648	0.125881	1.12849	1.53661	0.484933	0.0722138	0.348052	0.126818	0.241457	0.0318712	0.0593061	0.382287	0.179857	0.0679006	0.0881942	0.100344	0.156459	3.67045	0.771905	0.692676	0.086075	0.605269	0.534625	0.0293879	0.0674946	0.500099	0.231004	0.00770001	0.208708	0.0986923	0.101091	0.1987	0.179595	0.0321618	0.0176661	0.347723	0.0536707	0.0161791	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.3683289	0.27557	0.211793	0.267107	0.245531	1.999995	0.4641799	0.3287317	-2.220139	1.488372	2.215252
5330	-17122.4	-16866.3	-256.1	0.1710562	0.188008	0.429175	2.10771	0.31732	0.175994	0.0102182	0.079661	0.704745	0.0591266	0.175364	0.0369161	0.218746	0.20803	0.661304	1.19265	0.214553	0.164548	0.314251	0.250858	0.169938	0.0175656	0.132083	0.162643	0.137696	0.192404	0.0725402	0.165811	0.129391	0.0470162	0.0205029	0.112725	0.19547	0.0184947	0.841393	0.232707	0.0166335	0.209233	0.0209816	0.215419	0.276226	0.455294	0.192682	0.148997	0.0926111	0.213132	0.10118	0.15577	0.183935	0.0363761	0.0218176	0.0240127	0.6035	0.20311	0.0930875	0.041758	0.0168936	0.0465855	0.0508922	0.531317	0.178684	0.351593	1.4431	0.648625	0.103601	0.0161533	0.514015	0.393012	0.0459393	0.47506	0.148986	0.0991924	0.49404	0.175635	0.0339789	1.35918	0.284923	0.430246	10.5834	0.0534995	0.14821	0.245334	0.12268	0.0271358	0.234729	1.77794	0.171928	0.0801429	0.177109	0.0287153	0.490838	0.0327692	0.127553	0.0974967	1.01205	0.0215116	0.15568	0.283679	0.0286925	0.0175698	0.00235173	0.0838083	0.0546683	6.22836	0.860045	0.0359483	0.359397	0.0229083	0.737026	2.09501	1.06075	0.984626	0.291223	0.917032	1.03484	0.196612	0.0129469	0.0527264	0.0743337	0.103474	0.0392008	0.0411375	0.147681	1.32392	1.80273	0.568915	0.219664	0.408329	0.148781	0.283273	0.0373907	0.0695769	0.448492	0.211005	0.0796599	0.103468	0.117722	0.183555	4.30611	0.905585	0.812635	0.100982	0.710092	0.627212	0.0344774	0.0791835	0.586707	0.27101	0.138052	0.244853	0.115784	0.118598	0.233112	0.210698	0.0377336	0.00971104	0.317265	0.0703036	0.025304	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.4343139	0.27557	0.211793	0.267107	0.245531	1.999471	0.4641799	0.3917221	-1.810278	1.32142	1.746151
5340	-17151.3	-16868.2	-283.12	0.1710562	0.15562	0.52136	2.56044	0.385479	0.213796	0.012413	0.0967718	0.85612	0.0718267	0.213031	0.0448455	0.265732	0.252714	0.803349	1.44883	0.260638	0.199892	0.381751	0.304741	0.20644	0.0213386	0.160454	0.197577	0.167272	0.233731	0.0881215	0.201426	0.157183	0.0571151	0.0249068	0.136938	0.237456	0.0224672	1.02212	0.282692	0.0202063	0.254175	0.0254883	0.261691	0.335558	0.553088	0.234069	0.181001	0.112504	0.258912	0.122913	0.189229	0.223443	0.0739734	0.0265039	0.0291705	0.733129	0.246737	0.113082	0.0507274	0.0205223	0.0565919	0.0618236	0.645441	0.217064	0.427114	1.75307	0.787946	0.125854	0.019623	0.624423	0.477429	0.0558068	0.577101	0.180988	0.120498	0.600157	0.21336	0.0412774	1.65112	0.346123	0.522661	12.8566	0.064991	0.180045	0.29803	0.14903	0.0329644	0.285148	2.15984	0.208857	0.0973572	0.215152	0.348425	0.596267	0.0398079	0.15495	0.118438	1.22943	0.0261322	0.189119	0.344612	0.0348554	0.0213437	0.00285686	0.10181	0.0664107	7.56618	1.04478	0.0436698	0.436593	0.0278289	0.895335	4.97626	1.28859	1.19612	0.353776	1.11401	1.25712	0.238844	0.0157278	0.0640518	0.0289683	0.1257	0.047621	0.0499736	0.179402	1.60829	2.18994	0.691115	0.266847	0.496036	0.180738	0.344118	0.0454221	0.0845217	0.148497	0.256327	0.0967704	0.125692	0.143008	0.222982	5.23104	1.1001	0.0652013	0.122672	0.862616	0.761935	0.041883	0.0961918	0.129911	0.329221	0.167705	0.297446	0.140654	0.144073	0.283183	0.255954	0.0458565	0.0251262	0.185288	0.0797244	0.0257288	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.5310319	0.27557	0.211793	0.267107	0.245531	1.998391	0.4641799	0.5045419	-1.592472	1.347863	1.816735
5350	-17170.4	-16867.3	-303.123	0.1710562	0.176679	0.602974	2.96125	0.445822	0.247264	0.0143561	0.111921	0.990138	0.0830705	0.246379	0.0518656	0.30733	0.292274	0.929106	1.67563	0.301438	0.231183	0.44151	0.352445	0.238757	0.0246789	0.185571	0.0941396	0.193457	0.270319	0.101916	0.232957	0.181789	0.0660559	0.0288057	0.158374	0.274628	0.0259843	1.18212	0.326945	0.0233694	0.293964	0.0294783	0.302656	0.388087	0.639669	0.27071	0.209335	0.130115	0.299442	0.142154	0.218851	0.258421	0.0855532	0.0306528	0.0337368	0.847893	0.285361	0.130784	0.0586683	0.0237349	0.0654508	0.0470371	0.353866	0.251044	0.493974	2.0275	0.911292	0.145555	0.0226947	0.722171	0.552165	0.0645429	0.667441	0.20932	0.139361	0.694106	0.24676	0.047739	1.90959	0.400305	0.604478	14.8692	0.0751647	0.20823	0.344684	0.17236	0.0381247	0.329785	2.49794	0.241552	0.112598	0.248832	0.402968	0.689607	0.0460394	0.179206	0.136979	1.42189	0.0302229	0.218724	0.398558	0.0403117	0.0246848	0.00330408	0.117747	0.0768067	8.75059	1.20833	0.0505059	0.504938	0.0321852	1.03549	5.75524	1.49031	1.38336	0.409156	1.28839	1.45391	0.276233	0.0181899	0.0740785	0.033503	0.145377	0.0550756	0.0577965	0.207486	1.86006	2.53276	0.799302	0.308619	0.573686	0.209031	0.397987	0.0525325	0.0977528	0.171743	0.296453	0.111919	0.145368	0.165394	0.257888	6.04991	1.27231	0.0754079	0.141875	0.99765	0.881208	0.0484394	0.11125	0.150247	0.380758	0.195204	0.344008	0.162672	0.166626	0.327512	0.296022	0.0530349	0.0143044	0.123698	0.0591143	0.0293339	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.6097778	0.27557	0.211793	0.267107	0.245531	1.998805	0.4641799	0.4926237	-1.596249	1.332846	1.776478
5360	-17176.4	-16869.5	-306.81	0.1710562	0.160327	0.616566	3.028	0.455872	0.252838	0.0139675	0.114443	1.01246	0.0849431	0.251933	0.0530348	0.314257	0.298863	0.95005	1.7134	0.308233	0.236395	0.451463	0.36039	0.244139	0.0252352	0.189754	0.0962617	0.197818	0.276413	0.104214	0.238209	0.185887	0.0675449	0.0294551	0.161944	0.280819	0.02657	1.20877	0.334315	0.0238962	0.300591	0.0301428	0.309478	0.396835	0.654089	0.276813	0.214054	0.133048	0.306192	0.145358	0.223784	0.264247	0.0874818	0.0313438	0.0344973	0.867007	0.291794	0.133732	0.0599908	0.0242699	0.0669262	0.0480974	0.0734763	0.256703	0.50511	2.07321	0.931834	0.148836	0.0232063	0.73845	0.564612	0.0659978	0.682486	0.214038	0.142503	0.709753	0.252322	0.0488152	1.95264	0.409329	0.618105	15.2044	0.0768591	0.212923	0.352454	0.176245	0.0389841	0.337219	2.55425	0.246997	0.115136	0.254441	0.412052	0.705152	0.0470773	0.183246	0.140067	1.45394	0.0309042	0.223655	0.407542	0.0412205	0.0252413	0.00337856	0.120402	0.0785381	8.94785	1.23557	0.0516444	0.51632	0.0329108	1.05883	5.88498	1.5239	1.41454	0.418379	1.31744	1.48668	0.28246	0.0185999	0.0757484	0.0342582	0.148654	0.0563171	0.0590993	0.212163	1.90198	2.58985	0.81732	0.315576	0.586618	0.213743	0.406958	0.0537167	0.0999563	0.175615	0.303136	0.114442	0.148645	0.169123	0.263701	6.18629	1.30099	0.0771078	0.145073	1.02014	0.901073	0.0495313	0.113757	0.153634	0.389341	0.199604	0.351763	0.166339	0.170382	0.0435913	0.302695	0.0542305	0.011153	0.0411352	0.0830784	0.0260503	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.6192777	0.27557	0.211793	0.267107	0.245531	2.000337	0.4641799	0.7427663	-1.26097	1.388233	1.927192
5370	-17181.8	-16868.4	-313.462	0.1710562	0.205993	0.627606	3.08222	0.464035	0.257365	0.0142176	0.116493	1.03059	0.0864641	0.256444	0.0539844	0.421634	0.304214	0.967062	1.74408	0.313752	0.240628	0.459547	0.366843	0.24851	0.0256871	0.193152	0.0979854	0.20136	0.281363	0.10608	0.242474	0.189215	0.0687544	0.0299825	0.164844	0.285847	0.0270458	1.23042	0.340301	0.0243241	0.305973	0.0306825	0.31502	0.403941	0.665801	0.281769	0.217886	0.13543	0.311675	0.147961	0.227791	0.268978	0.0890482	0.031905	0.035115	0.882531	0.184727	0.136127	0.061065	0.0247045	0.0681246	0.0489586	0.074792	0.261299	0.514154	2.11033	0.948519	0.151501	0.0236219	0.751673	0.574722	0.0671796	0.694707	0.217871	0.145055	0.722461	0.256841	0.0496892	1.9876	0.416658	0.629172	15.4766	0.0782353	0.216736	0.358765	0.179401	0.0396822	0.343258	2.59998	0.25142	0.117197	0.258997	0.41943	0.717779	0.0479202	0.186527	0.142575	1.47998	0.0314576	0.22766	0.414839	0.0419585	0.0256932	0.00343906	0.122557	0.0799444	9.10807	1.25769	0.0525691	0.525565	0.0335001	1.07779	5.99035	1.55119	1.43987	0.425871	1.34103	1.5133	0.287517	0.018933	0.0771048	0.0348717	0.151316	0.0573255	0.0601576	0.215962	1.93604	2.63623	0.831955	0.321227	0.597122	0.21757	0.414245	0.0546785	0.101746	0.178759	0.308564	0.116491	0.151307	0.172151	0.268423	6.29706	1.32429	0.0784885	0.147671	1.03841	0.917207	0.0504182	0.115794	0.156385	0.396313	0.203178	0.358062	0.169318	0.173433	0.0443718	0.308115	1.08721	0.0268751	0.119496	0.0682232	0.0280106	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.6375978	0.27557	0.211793	0.267107	0.245531	1.997651	0.4641799	0.7313083	-1.41758	1.486378	2.209321
5380	-17181.3	-16868.6	-312.661	0.1710562	0.183943	0.635609	5.04221	0.469952	0.260647	0.0143988	0.117978	1.04373	0.0875666	0.259714	0.0546728	0.42701	0.308093	0.0179803	1.76632	0.317753	0.243696	0.465406	0.371521	0.251679	0.0260146	0.195615	0.0992347	0.203927	0.28495	0.107432	0.245566	0.191628	0.0696311	0.0303648	0.166946	0.289492	0.0273906	1.2461	0.34464	0.0246342	0.309874	0.0310737	0.319036	0.409091	0.67429	0.285362	0.220665	0.137157	0.315649	0.149847	0.230695	0.272408	0.0901836	0.0323118	0.0355628	0.893784	0.187082	0.137863	0.0618436	0.0250195	0.0689932	0.0495829	0.0757456	0.264631	0.52071	2.35578	0.960614	0.153433	0.0239231	0.761257	0.58205	0.0680361	0.703565	0.220649	0.146904	0.731673	0.260115	0.0503228	2.01295	0.421971	0.637195	15.674	0.0792328	0.2195	0.363339	0.181688	0.0401881	0.347634	2.63314	0.254625	0.118692	0.262299	0.424778	0.726931	0.0485312	0.188906	0.144393	1.49885	0.0287288	0.230562	0.420129	0.0424935	0.0260208	0.00348291	0.12412	0.0809637	9.2242	1.27373	0.0532394	0.532267	0.0339272	1.09154	6.06673	1.57097	1.45823	0.431301	1.35813	1.5326	0.291183	0.0191744	0.133126	0.0353163	0.198901	0.0580565	0.0609246	0.218716	1.96073	2.66984	0.842563	0.325323	0.604736	0.220344	0.419527	0.0553757	0.103043	0.181039	0.312498	0.117976	0.153236	0.174346	0.271846	6.37735	1.72968	0.0794892	0.149554	1.05165	0.928902	0.0510611	0.117271	0.158379	0.401366	0.205769	0.362627	0.171476	0.175644	0.0449376	0.312043	1.10107	0.0170613	0.113753	0.073097	0.040692	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.6560954	0.27557	0.211793	0.267107	0.245531	1.999035	0.4641799	0.4531873	-1.716733	1.360356	1.850567
5390	-17138.4	-16868.5	-269.923	0.1710562	0.185955	0.502122	3.98327	0.371255	0.205907	0.0113749	0.093201	0.82453	0.0691764	0.192255	0.0431907	0.0171566	0.243389	0.0142042	1.39537	0.25102	0.192516	0.367664	0.293496	0.198823	0.0205512	0.154533	0.0783941	0.067936	0.225107	0.0848699	0.193993	0.151383	0.0550076	0.0239878	0.131885	0.228694	0.0216382	0.984405	0.272261	0.0194607	0.244796	0.0245478	0.252034	0.323177	0.53268	0.225432	0.174322	0.108352	0.249358	0.118377	0.182246	0.215198	0.0712438	0.0255259	0.0280941	0.706077	0.147793	0.369747	0.0488556	0.019765	0.0545037	0.0391698	0.059838	0.209055	0.411354	1.86103	0.758871	0.12121	0.0188989	0.601383	0.459812	0.0537476	0.555806	0.17431	0.116052	0.578012	0.205488	0.0397543	1.5902	0.333351	0.503375	12.3822	0.0625928	0.173402	0.287033	0.143531	0.0317481	0.274626	2.08014	0.201151	0.0937648	0.207213	0.335568	0.574265	0.038339	0.149233	0.114068	1.18407	0.0226954	0.182141	0.331896	0.0335693	0.0205561	0.00275145	0.0980531	0.0639602	7.28699	1.00623	0.0420584	0.420483	0.026802	0.862298	4.79263	1.24104	1.15198	0.340722	1.0729	1.21073	0.230031	0.0151475	0.108546	0.0278994	0.157129	0.0458638	0.0481296	0.172782	0.408756	2.10914	0.665613	0.257	0.477733	0.174069	0.33142	0.043746	0.0814029	0.143018	0.246869	0.0931996	0.121054	0.137731	0.214754	5.03802	1.36643	0.0627954	0.118146	0.830786	0.73382	0.0403375	0.0926423	0.125117	0.317073	0.162555	0.28647	0.135464	0.138756	0.0355001	0.24651	0.869833	0.0134782	0.0324035	0.0670008	0.0369252	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.5100467	0.27557	0.211793	0.267107	0.245531	1.999122	0.4641799	0.4567118	-1.753605	1.392769	1.939805
5400	-17090.9	-16870.6	-220.313	0.1710562	0.20201	0.360082	2.85648	0.266234	0.14766	0.15032	0.0668363	0.591287	0.0496077	0.13787	0.0309729	0.0123034	0.174539	0.0101861	1.00065	0.180012	0.138057	0.263659	0.210472	0.14258	0.0166419	0.110819	0.0562179	0.0487182	0.161428	0.0608619	0.139117	0.10856	0.039447	0.0172021	0.0945774	0.164001	0.0155172	0.705936	0.195243	0.0139556	0.175548	0.16617	0.180739	0.231756	0.381995	0.161662	0.12501	0.0777015	0.17882	0.0848908	0.130692	0.154323	0.0510903	0.0183051	0.0201468	0.506342	0.105985	0.265153	0.0350353	0.0141739	0.0390857	0.0280894	0.042911	0.149917	0.29499	1.33458	0.544202	0.0869219	0.0135528	0.431263	0.32974	0.0385435	0.39858	0.125001	0.0832233	0.414504	0.147359	0.0285086	1.17165	0.239053	0.36098	8.87953	0.0448866	0.12435	0.205837	0.102929	0.0227672	0.19694	1.49171	0.144249	0.0672406	0.148596	0.240643	0.411817	0.0274937	0.107018	0.0818005	0.849119	0.0162753	0.130617	0.238009	0.0240732	0.0147412	0.00197312	0.0703158	0.0458671	5.22564	0.721585	0.0301609	0.301537	0.0192203	0.618371	3.43689	0.889975	0.82611	0.244338	0.769398	0.86824	0.16496	0.0108626	0.0778404	0.0200072	0.112681	0.0328898	0.0345147	0.123906	0.293127	1.5125	0.477324	0.1843	0.342592	0.189546	0.237668	0.0313712	0.0583756	0.102561	0.177035	0.0668353	0.0868105	0.0987696	0.154004	3.61286	0.979891	0.0450318	0.0847245	0.366893	0.526237	0.0289269	0.0664357	0.0897239	0.22738	0.116571	0.205434	0.0971439	0.099505	0.0254578	0.176777	0.623775	0.0197839	0.0739223	0.0481743	0.0265644	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.3675963	0.27557	0.211793	0.267107	0.245531	1.999075	0.4641799	0.361588	-2.01124	1.409958	1.987981
5410	-17125.3	-16869.8	-255.451	0.1710562	0.266405	0.446371	0.291873	0.330034	0.183045	0.186343	0.0828527	0.732981	0.0614956	0.170909	0.0383952	0.0152517	0.216365	0.0126271	1.24044	0.223149	0.171141	0.326842	0.260909	0.176747	0.0206299	0.137375	0.0696898	0.060393	0.200113	0.0754467	0.172454	0.134575	0.0489	0.0213244	0.117242	0.203302	0.0192357	0.875105	0.242031	0.0172999	0.217616	0.20599	0.224051	0.287294	0.473536	0.200402	0.154967	0.0963217	0.221672	0.105234	0.162011	0.191305	0.0633335	0.0226917	0.0249748	0.62768	0.131383	0.328694	0.0434311	0.0175705	0.0484521	0.0348207	0.0531941	0.185843	0.36568	1.6544	0.674613	0.107752	0.0168005	0.53461	0.408758	0.0477799	0.494094	0.154956	0.103167	0.513834	0.182672	0.0353403	1.45242	0.296339	0.447485	11.0074	0.0556431	0.154149	0.255163	0.127595	0.028223	0.244134	1.84918	0.178816	0.083354	0.184206	0.29831	0.510504	0.0340822	0.132663	0.101403	1.0526	0.801729	0.161918	0.295045	0.0298421	0.0182737	0.00244595	0.0871661	0.0568586	6.4779	0.894504	0.902779	0.373796	0.0238262	0.766556	4.2605	1.10325	1.02408	0.302891	0.953775	1.0763	0.20449	0.0134656	0.0964939	0.0248017	0.139683	0.0407715	0.0427857	0.153598	0.363371	1.87496	0.591709	0.228465	0.424689	0.234968	0.294622	0.0388889	0.0723646	0.127138	0.219459	0.0828515	0.107614	0.122438	0.19091	4.47864	1.21471	0.0558231	0.0184658	0.454814	0.652342	0.0358588	0.0823561	0.111225	0.281868	0.144506	0.254663	0.120423	0.12335	0.0315584	0.219139	0.773254	0.0198114	0.100956	0.0619353	0.0274648	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.4451077	0.27557	0.211793	0.267107	0.245531	2.000463	0.4641799	0.4517864	-1.769857	1.396647	1.950622
