3D Point Measurements																																			
																																			
Generated: Tuesday 10 May 2022 13:17:19																																			
																																			
Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A002C0020_20220420230151_0001.MOV	1390	0.3865			23.408	-11.896	-477.602	0.073	0.070	0.414	0.650	478.323	3.252	1	1															25	AD	Passing			
A002C0020_20220420230151_0001.MOV	1390	0.3865			29.468	-11.317	-473.464	0.073	0.069	0.408	0.732	474.515	3.898	1	1															25.2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1390	0.3865			43.559	8.043	-449.748	0.074	0.066	0.370	0.518	451.924	5.589	1	1															32	AD	Passing			
A002C0020_20220420230151_0001.MOV	1400	0.3893			4.444	-96.068	-563.357	0.082	0.124	0.571	0.950	571.507	9.906	1	1															1	F	Passing			
A002C0020_20220420230151_0001.MOV	1400	0.3893			5.841	-91.571	-560.294	0.082	0.120	0.565	0.850	567.758	9.519	1	1															2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1400	0.3893			6.423	-88.078	-556.816	0.082	0.117	0.559	0.826	563.776	9.230	1	1															3	AD	Passing			
A002C0020_20220420230151_0001.MOV	1400	0.3893			51.206	26.629	-274.660	0.047	0.043	0.147	0.039	280.659	11.768	1	1															0	J	Passing			
A002C0020_20220420230151_0001.MOV	1400	0.3893			23.677	-12.063	-475.851	0.072	0.070	0.411	0.596	476.593	3.301	1	1															25	AD	Passing			
A002C0020_20220420230151_0001.MOV	1400	0.3893			27.866	-11.376	-470.266	0.073	0.069	0.402	0.580	471.229	3.750	1	1															25.2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1400	0.3893			40.788	6.401	-445.315	0.072	0.065	0.363	0.557	447.225	5.268	1	1															32	AD	Passing			
A002C0020_20220420230151_0001.MOV	1410	0.3921			56.621	33.996	-264.749	0.047	0.043	0.139	0.135	272.862	13.896	1	1															0	J	Passing			
A002C0020_20220420230151_0001.MOV	1410	0.3921			9.375	-98.195	-559.552	0.082	0.125	0.564	0.976	568.180	10.215	1	1															1	F	Passing			
A002C0020_20220420230151_0001.MOV	1410	0.3921			11.040	-93.945	-556.725	0.082	0.121	0.559	0.946	564.703	9.860	1	1															2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1410	0.3921			11.397	-89.785	-552.153	0.081	0.117	0.550	0.880	559.521	9.526	1	1															3	AD	Passing			
A002C0020_20220420230151_0001.MOV	1410	0.3921			26.134	-9.042	-475.502	0.073	0.069	0.411	0.681	476.306	3.406	1	1															25	AD	Passing			
A002C0020_20220420230151_0001.MOV	1410	0.3921			28.301	-8.889	-469.278	0.073	0.068	0.401	0.708	470.214	3.688	1	1															25.2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1410	0.3921			36.908	7.644	-441.474	0.071	0.065	0.356	0.459	443.080	4.840	1	1															32	AD	Passing			
A002C0020_20220420230151_0001.MOV	1420	0.3948			62.774	41.292	-255.275	0.047	0.043	0.134	0.269	266.104	16.282	1	1															0	J	Passing			
A002C0020_20220420230151_0001.MOV	1420	0.3948			14.763	-100.673	-554.134	0.082	0.125	0.554	0.908	563.398	10.621	1	1															1	F	Passing			
A002C0020_20220420230151_0001.MOV	1420	0.3948			16.571	-96.557	-551.993	0.082	0.122	0.550	0.880	560.619	10.279	1	1															2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1420	0.3948			17.075	-92.523	-548.586	0.082	0.118	0.543	0.945	556.596	9.947	1	1															3	AD	Passing			
A002C0020_20220420230151_0001.MOV	1420	0.3948			31.357	-7.438	-474.724	0.074	0.069	0.410	0.507	475.817	3.940	1	1															25	AD	Passing			
A002C0020_20220420230151_0001.MOV	1420	0.3948			32.691	-7.538	-468.895	0.074	0.068	0.400	0.534	470.093	4.147	1	1															25.2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1420	0.3948			33.787	9.736	-439.903	0.069	0.065	0.354	0.469	441.306	4.514	1	1															32	AD	Passing			
A002C0020_20220420230151_0001.MOV	1430	0.3976			69.401	47.442	-244.158	0.046	0.043	0.130	0.796	258.226	18.877	1	1															0	J	Passing			
A002C0020_20220420230151_0001.MOV	1430	0.3976			20.079	-104.871	-548.919	0.082	0.128	0.544	0.966	559.208	11.222	1	1															1	F	Passing			
A002C0020_20220420230151_0001.MOV	1430	0.3976			21.904	-100.883	-546.337	0.082	0.124	0.539	0.810	556.005	10.914	1	1															2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1430	0.3976			22.215	-96.576	-543.216	0.082	0.120	0.533	0.865	552.181	10.552	1	1															3	AD	Passing			
A002C0020_20220420230151_0001.MOV	1430	0.3976			35.520	11.387	-442.210	0.070	0.065	0.357	0.381	443.780	4.759	1	1															32	AD	Passing			
A002C0020_20220420230151_0001.MOV	1430	0.3976			39.474	-8.707	-474.453	0.076	0.069	0.410	0.564	476.172	4.921	1	1															25	AD	Passing			
A002C0020_20220420230151_0001.MOV	1430	0.3976			38.442	-6.970	-467.219	0.075	0.068	0.398	0.641	468.850	4.824	1	1															25.2	AD	Passing			
